old,speaker,english,speaker,english,speaker
"ここから北へ抜けた所で
なにやら不穏な動きがあると
調査隊より報告があってな
オーク共か、ならず者かは不明だが",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"手を打つなら早い方がいいように思う
すまんが、様子を見に行ってきてほしい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"もし可能なら、排除も頼む
自信がなければ無理にとは言わないが",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"ここから北へ抜けた所で
なにやら不穏な動きがあると
調査隊より報告があってな
オーク共か、ならず者かは不明だが",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"どうにもキナ臭い、妙な事態になる前に
早く芽をつまなければ
もう少し正確な情報も要る――
すまんが、様子を見に行ってきてほしい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"もし敵対勢力がいた場合は
可能なら排除してくれ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"ここから北へ抜けた所で
なにやら不穏な動きがあると
調査隊より報告があってな
オーク共か、ならず者かは不明だが",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"まずい事に
強力な魔物が現れたらしい情報もあった
そんな奴らが南下してきたら大変だ！
すまんが、様子を見に行ってきてほしい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"無理にとは言わない
だが、難しいかもしれないが
できるだけ足止めをしてくれないか",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"戻ったか！
待っていたぞ、どうだった？",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――なるほど、そんな奴らが
集まっていたのか",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"その場しのぎかもしれないが
何もやらないよりはマシだろう
力を貸してくれて感謝する",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"戻ったか
待っていたぞ、どうだった？",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――なるほど、それほどの奴らが
集まっていたとは",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"おそらく危機は未然に防げたのだろうな
まだ予断は許さないが、ひとまず良かった
力を貸してくれて感謝する",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"おお戻ったか
待っていたぞ、無事だったか！
どうなっていた？",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――なんと！
思っていた以上に現地は
大変なことになっていたのだな――",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"だがそれにしても、そのような事態をも
収めてしまうとは恐れ入るよ
力を貸してくれて、本当に感謝する",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"もし手におえない状況なら
手を出さずに戻ってくることだ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
今、無理をする必要は無いぞ,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
