old,speaker,english,speaker,english,speaker
"俺はかれこれ２０年以上
門衛として、ここでこの門を見張り守ってきた",Demir,,Demir,,Demir
"メガドが陥落してからというもの
生きる希望を失った心地だったが
こうして再びこの場所に戻ってくることができて
改めて気が引き締まる思いだ",Demir,,Demir,,Demir
"俺は門衛という仕事に誇りを持っている
だがそれゆえに、受け入れねばならぬ
不自由さもあるのだ",Demir,,Demir,,Demir
ひらたく言うと――だ,Demir,,Demir,,Demir
"覚者殿、何か飲む物は持っていないだろうか
喉が渇いて仕方がないのだが、門衛の仕事を
放り出して水を飲みに行くことなど
自分にはできないのだ",Demir,,Demir,,Demir
"あるいは《<QDEL NAME 0 3>》があれば
手持ちの生水を浄水化して飲める形にできる
もし持っているのなら、＜<QDEL NUM 0 3>＞つほど
分けてもらえると助かるのだが――",Demir,,Demir,,Demir
"覚者殿、《<QDEL NAME 0 3>》を持っていたら
＜<QDEL NUM 0 3>＞つほど分けてもらえるとありがたい",Demir,,Demir,,Demir
"喉が渇いて仕方がないのだが、門衛の仕事を
放り出して水を飲みに行くことなど自分にはできず
ほとほと困り果てていたのだ",Demir,,Demir,,Demir
"ここに来る途中で汲んできた生水があるので
これを浄水化して、喉の渇きを潤そうと考えている
覚者殿だけが頼りだ、どうかお願いする",Demir,,Demir,,Demir
"おお、これはありがたい
それではさっそく生水を浄水化して――
ゴクッ――ゴクッ――",Demir,,Demir,,Demir
"――ふぅ、まさに生き返る心地だ
ありがとう、覚者殿
あんたは恩人だ",Demir,,Demir,,Demir
"そんな恩人に、もう一つ頼みたいことが
あるんだが、聞いてもらえないだろうか",Demir,,Demir,,Demir
"俺が守っているこの門を入った奥に
最近開いた《<STG 463>》という区画が
あるんだが、どうもそこから
不気味な声が聞こえてくるのだ",Demir,,Demir,,Demir
"ここのところ毎日その声が聞こえるもんだから
さすがに気になって仕方がない
その声の正体を探って、それが魔物なら
退治してきてくれないだろうか",Demir,,Demir,,Demir
"自分で行こうかとも思ったんだが
門衛の仕事を放り出して行くことなどできず
どうしたものかと考えあぐねていたのだ
どうかよろしく頼む",Demir,,Demir,,Demir
"この門を入った奥にある
《<STG 463>》から聞こえる不気味な声――
その声の正体を探って、それが魔物なら
退治してきてくれないだろうか",Demir,,Demir,,Demir
"どうも俺は、この仕事を長く続け過ぎたらしい
勤務中にこの門から１０メートルも離れると
不安感で動悸が止まらなくなるのだ",Demir,,Demir,,Demir
"そういうわけで俺はここを動くことができない
覚者殿、どうかよろしく頼む",Demir,,Demir,,Demir
"魔物を退治してきてくれたんだな
門の向こうから不気味な声が
聞こえなくなったからピンと来たよ",Demir,,Demir,,Demir
"おかげで俺は引き続き
門衛の仕事に専念することができる
覚者殿にはただ感謝するばかりだ
ありがとう",Demir,,Demir,,Demir
