old,speaker,english,speaker,english,speaker
あなたも覚者ね？,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"私は住民の依頼でこの洞窟に来たの
何やら奇妙な囁き声のようなものが
風に乗って流れてくるのだとか",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"正体を確かめたいのだけど
恥ずかしい話、私の実力では不安で――",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
代わりに確かめてもらえないかしら,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
あなたも覚者ね？,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"私は住民の依頼でこの洞窟に来たの
何やら不吉な囁き声のようなものが
風に乗って流れてくるのだとか",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"正体を確かめたいのだけど
恥ずかしい話、私の実力では対処できない
かもしれない――
話声だとしたら、敵の数も少なくはないかも",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"ごめんなさい
代わりに確かめてもらえないかしら",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
あなたも覚者ね？,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"私は住民の依頼でこの洞窟に来たの
何やら不気味な唸り声のようなものが
風に乗って流れてくるのだとか",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"正体を確かめたいのだけど
どうにもこの感じ、私の実力では到底かなわない
奴が潜んでいそうな気がするの
勘でしかないのだけれど――",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"ごめんなさい
代わりに確かめてもらえないかしら",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"そんなのが洞窟に居たのね
私の力では危なかったわ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"覚者として恥ずべき事よね――
ありがとう、あなたに感謝しなきゃ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
これから精進を欠かさない事を誓うわ,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"そんなのが洞窟に居たのね
やはり私には荷が重い案件だったみたい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"覚者として恥ずべき事よね――
ありがとう、あなたに感謝しなきゃ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
これから精進を欠かさない事を誓うわ,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"えっ、そんなのが洞窟に居たの！？
危なかった――とてもではないけれど
私にどうこうできる相手ではなかったわ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"覚者として恥ずべき事よね――
ありがとう、あなたに感謝しなきゃ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
これから精進を欠かさない事を誓うわ,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"もし厳しいようなら、覚者隊に報告して
別の人を呼んでもらうわ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
あなたも、無茶はしないでね,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
