old,speaker,english,speaker,english,speaker
ったく、あの石頭が！,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"関所の取り締まりが厳しくなりやがって
このままじゃ運び屋商売あがったりだ！
神殿やテルに仕入れにも行けやしない",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"頼む、なぁアンタ
俺の代わりに関所の向こうにいって、いくつか品を
調達してきちゃあくれねぇか？",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
ノンビリしてる場合じゃないんだ,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
ったく、あの石頭が！,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"関所の取り締まりが厳しくなりやがって
このままじゃ運び屋商売あがったりだ！
神殿やテルに仕入れにも行けやしない",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"頼む、なぁアンタ
俺の代わりに関所の向こうにいって、いくつか品を
調達してきちゃあくれねぇか？",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"関所は覚者なら通れるんだろ？
ノンビリしてる場合じゃないんだ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"ちょっと物取りだかが出るって話だが
大丈夫だよな？　覚者なら",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
ったく、あの石頭が！,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"関所の取り締まりが厳しくなりやがって
このままじゃ運び屋商売あがったりだ！
神殿やテルに仕入れにも行けやしない",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"頼む、なぁアンタ
俺の代わりに関所の向こうにいって、いくつか品を
調達してきちゃあくれねぇか？",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"関所は覚者なら通れるんだろ？
ノンビリしてる場合じゃないんだ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"今は道中が相当物騒らしいと聞いたが
大丈夫だよな？　覚者なら",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"おお、早いな
もう調達してきてくれたのか！",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
これで村の奴らにも顔向けできるぜ,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"おお、早いな
もう調達してきてくれたのか！",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"これで村の奴らにも顔向けできるぜ
恩に着るぜ！",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"おお、早いな
なら、ついでにもう一つ頼みがある",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"通行許可証を手に入れてくれ
アンタならできるだろ？
覚者なら頼んだぜ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"はい？
通行許可証が欲しいですって？",Kittredge,,Kittredge,,Kittredge
"あぁ、ジンゲンの運び屋ですか
最近こないと思ったらそういう事だったのですね",Kittredge,,Kittredge,,Kittredge
"一応、推薦状だけ書いてあげましょう
これを関所のジョシュに渡してください
どうなるかは彼次第ですが",Kittredge,,Kittredge,,Kittredge
"どうした？
これは――推薦状？",Josh,,Josh,,Josh
運び屋の身分を、キトリッジが保証すると？,Josh,,Josh,,Josh
"――しかたない
奴が言うなら、信用おける人物なのだろう
ほら、これを持って行け",Josh,,Josh,,Josh
神殿の物流が滞るのはまずいしな,Josh,,Josh,,Josh
"おぉ！　手に入れてくれたのか！
半信半疑だったんだが、さすがは覚者だぜ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
アンタに頼んで正解だった,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"しっかりやってくれよ
アンタ覚者なんだろ？",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
