old,speaker,english,speaker,english,speaker
"おお、覚者よ
良いところに来た",August,,August,,August
"実は珍しい食材があると聞いて
ここまで来たのだが
この先、何やら魔物の気配がする",August,,August,,August
"どうだ、貴殿――
わたしに褒められたくはないか？",August,,August,,August
"おお、覚者よ
良いところに来た",August,,August,,August
"実は珍しい食材があると聞いて
ここまで来たのだが
この先、何やら魔物の気配がする",August,,August,,August
"どうだ、貴殿――
わたしに褒められたくはないか？",August,,August,,August
"多少は苦労するだろうが
謝礼はその分上乗せするぞ",August,,August,,August
"おお、覚者よ
良いところに来た",August,,August,,August
"実は珍しい食材があると聞いて
ここまで来たのだが
この先、何やら魔物の気配がする",August,,August,,August
"どうだ、貴殿――
わたしに褒められたくはないか？",August,,August,,August
"もし命を落とすようなことがあっても
立派な葬式と墓を用意するぞ",August,,August,,August
"ほう、これか
ふむ――まあ、こんなものか",August,,August,,August
"よし、ご苦労だったな
謝礼は後で送らせよう",August,,August,,August
"ほう、これか
ふむ――これはなかなか――",August,,August,,August
"よし、ご苦労だったな
謝礼は後で送らせよう",August,,August,,August
"ほう、これか
ふむ――これは素晴らしい――
おお――ヨダレが出るわ",August,,August,,August
"よし、ご苦労だったな
この功績に見合う謝礼を後で送らせよう",August,,August,,August
"まだかな？
こんなところに長居はしたくないのだが",August,,August,,August
