old,speaker,english,speaker,english,speaker
"なんという幸運だろうね
こんなに困っている時にあんたに会えるなんて！",Fabio,,Fabio,,Fabio
"今、倒した魔物の数を仲間と競ってるんだ
でも、俺、負けそうでな
というわけで、力を貸してほしい",Fabio,,Fabio,,Fabio
"このあたりの敵はたいしたことないから
ガンガンぶっ倒してくれ
じゃあ、あとで",Fabio,,Fabio,,Fabio
"なんという幸運だろうね
こんなに困っている時にあんたに会えるなんて！",Fabio,,Fabio,,Fabio
"今、倒した魔物の数を仲間と競ってるんだ
でも、俺、負けそうでな
というわけで、力を貸してほしい",Fabio,,Fabio,,Fabio
"敵は別に弱くも少なくもないけど
あんたならきっとやれる！
じゃあ、あとで",Fabio,,Fabio,,Fabio
"なんという幸運だろうね
こんなに困っている時にあんたに会えるなんて！",Fabio,,Fabio,,Fabio
"今、倒した魔物の数を仲間と競ってるんだ
でも、俺、負けそうでな
というわけで、力を貸してほしい",Fabio,,Fabio,,Fabio
"魔物はおそろしく強いし数も多い
でも、あんたならきっとやれる！
根拠はないが、そんな気がする
じゃあ、あとで",Fabio,,Fabio,,Fabio
"よお！　頑張ってくれたみたいだな
でも、なかなか魔物は減らないな
え？　競争相手の仲間？
そりゃあ、あんた――あんただよ",Fabio,,Fabio,,Fabio
"こんな感じで、魔物退治ができたら
楽しいと思ってな
まあ、今回は俺の勝ちってことで！",Fabio,,Fabio,,Fabio
じゃあ、またな,Fabio,,Fabio,,Fabio
"よお！　頑張ってくれたみたいだな
でも、なかなか魔物は減らないな
え？　競争相手の仲間？
そりゃあ、あんた――あんただよ",Fabio,,Fabio,,Fabio
"こんな感じで、魔物退治ができたら
楽しいと思ってよ
というか、ずいぶん頑張って倒したみたいだな
よし、じゃあ、今回は引き分けにしよう",Fabio,,Fabio,,Fabio
じゃあ、またな,Fabio,,Fabio,,Fabio
"よお！　頑張ってくれたみたいだな
でも、なかなか魔物は減らないな
え？　競争相手の仲間？
そりゃあ、あんた――あんただよ",Fabio,,Fabio,,Fabio
"こんな感じで、魔物退治ができたら
楽しいと思ってよ
というか、あんた強いのとばかり戦ってたな
よし、じゃあ、今回はあんたの勝ちだ！",Fabio,,Fabio,,Fabio
じゃあ、またな,Fabio,,Fabio,,Fabio
"あら？　ずいぶん手こずっているみたいだな
調子でも悪いのか？",Fabio,,Fabio,,Fabio
