old,speaker,english,speaker,english,speaker
"ああ、覚者さん――どうだった？
随分と変わった子だったでしょ",Selma,,Selma,,Selma
"そうか、無事だったんだね――安心したよ
毎度毎度危ないことをやらかすんだから
いつ怪我するかと冷や冷やさせられるよ",Selma,,Selma,,Selma
"だけど――
馬鹿な子ほど可愛いとは、よく言ったもんだ",Selma,,Selma,,Selma
"あんなのでも、あたしらにとっては
可愛い妹だからね
覚者さん、助けてくれて本当に感謝するよ
帰ったらキツーく言っておくからね！",Selma,,Selma,,Selma
"ああ、覚者さん――どうだった？
なんか――随分と薄汚れているみたいだけど
ま、まさか――",Selma,,Selma,,Selma
"――なんだ、ちゃんと生きてたんだね
あの子、拗ねはじめると手に負えない頑固さだから
置いてきた判断は間違っちゃいないよ――
命だけは助けてくれてありがとう、覚者さん",Selma,,Selma,,Selma
"拾った頃はああじゃなかったんだけどね
物心がつく頃には、あんな無茶するようになって
ちょっと放って置き過ぎたのかねぇ",Selma,,Selma,,Selma
"心配してくれる家族はいないなんて
寂しいこと言うんじゃないよ――",Selma,,Selma,,Selma
"あ、覚者さん――
ねぇ、<NPC 601>見なかった？",Selma,,Selma,,Selma
"いつもならうるさいくらいに寄って来るのに
今日は一度も見かけてないんだよね
＜<STG 1023>＞が開いたからって
昨日はあんなにはしゃいでたのに――",Selma,,Selma,,Selma
"あっ――！
――ハァ、覚者さん申し訳ないんだけど
＜<STG 1023>＞に
<NPC 601>を探しに行ってくれないかな",Selma,,Selma,,Selma
"あたしらじゃ、一緒にやられちまうのが
目に見えてるからさ――
頼んだよ？",Selma,,Selma,,Selma
"<NPC 601>は多分
＜<STG 1023>＞にいると思う
覚者さん、申し訳ないんだけど
探しに行ってあげてくれないかな？",Selma,,Selma,,Selma
"あの子、戦災孤児なんだけど
昔から無鉄砲なのよ――
ちょっとは、心配するこっちの身にも
なってほしいわ",Selma,,Selma,,Selma
"ふぅー、いい汗かいた！
あんたもなかなかやるね！
――で、どこの誰なの？",Anna,,Anna,,Anna
"えっ――セルマの姐さんが
あたしを心配してるって？
ちょっと、早く言ってよねー！",Anna,,Anna,,Anna
"むふふ――そっかそっか
わざわざ呼びに来てくれたんだ、ありがと！
――呼ばれてすぐに、出て行かない方が
もっと心配してくれるかなぁ？",Anna,,Anna,,Anna
"ね、あたしはもう少し
姐さんへのお土産を集めてから行くから
あんたは先帰ってていいよー！
元気でねー！",Anna,,Anna,,Anna
"――なによ
宝物がほしいんでしょ
さっさと奪っていけばいいじゃん――",Anna,,Anna,,Anna
"あんた、本当にセルマの姐さんが寄越したの？
――ふぅん",Anna,,Anna,,Anna
"早く帰った方がいいんだろうけど
痛くて動けないんだよね
あーあ、あんたが早く助けてくれないから
あたし、セルマの姐さんに嫌われちゃうじゃん",Anna,,Anna,,Anna
"――もういいよ、どうせあたしなんか弱いし
心配してくれる家族もいない
盗みも戦争もどうでもいい――ほっといてよ
このまま魔物に食われちゃえばいいんだ",Anna,,Anna,,Anna
魔物とオーク、どっちの方が危ないかな？,Anna,,Anna,,Anna
"ちょ、ちょっとー！
もっとあたしを助けてよ！",Anna,,Anna,,Anna
あんた結構強いし――あとは任せた！,Anna,,Anna,,Anna
"だれ？　何しに来たの？
知らない顔――",Anna,,Anna,,Anna
"あたしを探しにきたの――なんで？
わかった！
あたしがゲットした宝物、盗む気なんでしょ
そうはさせないから！",Anna,,Anna,,Anna
"おーい、魔物ー、こっちこっちー！
こいつをやっつけちゃって！
――なんて",Anna,,Anna,,Anna
"ゲェッ！　ホントに来ちゃったじゃん
冗談のつもりだったのに――
んもー、しょうがないから一緒にやっつけちゃお！",Anna,,Anna,,Anna
