old,speaker,english,speaker,english,speaker
"ダウ渓谷までの山道に魔物が増えている
いざという時に備え、数を減らしておきたい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"さすがにちょっと目につくようになったもんでな
まだそれほど深刻ではないが",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
というわけで、頼んだぞ,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"ダウ渓谷までの山道に魔物が増えている
いざという時に備え
今のうちになんとかしておきたい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"最近、やや面倒なのが居付いてな
放置しておくわけにもいかん",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
というわけで、頼んだぞ,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"ダウ渓谷までの山道に魔物が増えている
いざという時に備え
早いうちに手を打っておきたい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"厄介なことに、かなり強力な魔物が
居座ってしまってな
輸送や移動の妨げになるのは間違いない",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
というわけで、頼んだぞ,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
よし、ついでに西側の奴らも頼む,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
お疲れ様、思ったより早かったな,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"奴らは幾ら駆除しても湧き出てくる
仕事は幾らでもあるから
また気が向いたら来てくれ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
お疲れ様、思ったより早かったな,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"しばらく大丈夫だとは思うが
仕事は幾らでもあるから
また気が向いたら来てくれ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
お疲れ様、思ったより早かったな,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"それにしても、おかげで心配の種が
ひとつ減ったよ
あれを排除してくれて感謝する！",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"仕事は幾らでもあるから
また気が向いたら来てくれ",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"おいおい、任せたからには頼むぞ
お前ができないなら、砦に応援を
要請しなきゃならんからな",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
