old,speaker,english,speaker,english,speaker
"時はきた――だな
心して行くがよい",Joseph,,Joseph,,Joseph
"竜と人が交わした親愛の情――
フィンダムの命が長い歴史の中で
結びあった絆――",The White Dragon,,The White Dragon,,The White Dragon
"それら全てを忘れた竜の強さは
おまえたちの想像を上回るだろう",The White Dragon,,The White Dragon,,The White Dragon
"思いが挫けては倒せぬ
心身の備えを万全にして挑むがよい",The White Dragon,,The White Dragon,,The White Dragon
竜を倒して竜を守る覚者――,Klaus,,Klaus,,Klaus
"長い歴史でも、君たちが最初だろうね
うん、すごいことだと思うな",Klaus,,Klaus,,Klaus
"いよいよ最後の戦いに挑む――
と言ったところかな？",Gerd,,Gerd,,Gerd
"こちら側のことは我々に任せて
存分に戦ってくれ",Gerd,,Gerd,,Gerd
"我らの心は決まっている
もう嘆きはしない",Gearóid,,Gearóid,,Gearóid
隊長――,Cecily,,Cecily,,Cecily
"隊長、あと少しですね
がんばりましょう！",Cecily,,Cecily,,Cecily
"話し足りねえのか？
もう、行くしかねえぞ",Gurdolin,,Gurdolin,,Gurdolin
"もう、決心した――覚悟した
だから、出発！",Lise,,Lise,,Lise
"ここまで来て怖じ気づくとか
尻込みするとか、あり得ませんから――
ええ、あり得ませんとも！",Elliot,,Elliot,,Elliot
竜よ――ウィルミアよ――,Cecily,,Cecily,,Cecily
わたしはこの試練を乗り越える！,Cecily,,Cecily,,Cecily
眠って――静かに眠りについて――,Cecily,,Cecily,,Cecily
精霊竜よ、鎮まりたまえ！,Cecily,,Cecily,,Cecily
ためらいは命取りです！,Cecily,,Cecily,,Cecily
ウィルミア、こっちを見て！,Cecily,,Cecily,,Cecily
これでどう！？,Cecily,,Cecily,,Cecily
せいやっ！,Cecily,,Cecily,,Cecily
波状攻撃でいきましょう！,Cecily,,Cecily,,Cecily
みなさん――頑張って,Cecily,,Cecily,,Cecily
――わたしには使命がある,Cecily,,Cecily,,Cecily
ウィルミア――あとはわたしが！,Cecily,,Cecily,,Cecily
遠慮はしねえぞ！,Gurdolin,,Gurdolin,,Gurdolin
おい、手加減は無礼だぞ？,Gurdolin,,Gurdolin,,Gurdolin
リズ、腰が引けてる！,Gurdolin,,Gurdolin,,Gurdolin
隊長、相変わらずキレがいいな,Gurdolin,,Gurdolin,,Gurdolin
エリオット、もっと動け！,Gurdolin,,Gurdolin,,Gurdolin
どんな状況でも竜は竜――手強いぜ,Gurdolin,,Gurdolin,,Gurdolin
高く舞って攻撃！　これはどう！？,Lise,,Lise,,Lise
低く駆けて攻撃！　いい感じ？,Lise,,Lise,,Lise
素早く回って攻撃！　速っ！　我ながら速っ！,Lise,,Lise,,Lise
疲れたかも！　これ、まずいかも！,Lise,,Lise,,Lise
ここまで来たんだもの！　最後まで見届ける！,Lise,,Lise,,Lise
生き残るぞ～！　わたしは生き延びるぞ～！,Lise,,Lise,,Lise
精霊竜よ、許したまえ！,Elliot,,Elliot,,Elliot
病んでも竜――やっぱり凄いですね,Elliot,,Elliot,,Elliot
逃げませんよ、ええ、おれ、逃げません！,Elliot,,Elliot,,Elliot
隊長、一気に決めましょう！,Elliot,,Elliot,,Elliot
はぁ――はぁ――キツいなあ,Elliot,,Elliot,,Elliot
もう――ジョゼフ様だって褒めてくれるはず――,Elliot,,Elliot,,Elliot
"行っちまったなあ――
若い娘ってのは、まったくよ――",Gurdolin,,Gurdolin,,Gurdolin
"セシリーは覚者なんだから――
わかっていた――
こうなるって知ってたけど――",Lise,,Lise,,Lise
なんでだろう――泣けちゃう,Lise,,Lise,,Lise
"これはお別れじゃありませんよ？
セシリーが竜になる
理どおりです
問題なんかありません",Elliot,,Elliot,,Elliot
"いや――しいて言えば――
俺のこの胸が張り裂けそうなのは
かなり問題です――隊長――俺、つらいです",Elliot,,Elliot,,Elliot
"たとえ姿が変わっても、あれはわたしの娘だと
思うことは許されるのだろうか？",Gearóid,,Gearóid,,Gearóid
"いや、ダメだと言われても
心の中ばかりはどうしようもないがな",Gearóid,,Gearóid,,Gearóid
"ガラダを見よ――
なんと立派な族長――そして父親",Mordred,,Mordred,,Mordred
"あの親子がいてくれなかったら
フィンダムは朽ち果てていただろうよ",Mordred,,Mordred,,Mordred
"フィンダムに娘を捧げた父親に
かける言葉はけして惜しむまい",Doherty,,Doherty,,Doherty
"あなたたちへの感謝を、わたしたちは
生涯忘れないでしょう",Maia,,Maia,,Maia
"覚者の顔を知っている竜の守番は
初めてだな――",Terg,,Terg,,Terg
つい、必要以上に世話を焼いてしまいそうだ,Terg,,Terg,,Terg
セシリーは、どうなの？　元気にしている？,Pamela,,Pamela,,Pamela
"ひさしぶりにセシリーに会いたいな
今度、一緒にここに来てね！",Mayleaf,,Mayleaf,,Mayleaf
"レスタニアに入り込んだ侵食魔は
ほとんど退治したぞ",Gerd,,Gerd,,Gerd
まだ完全とはいかないが、時間の問題だろうよ,Gerd,,Gerd,,Gerd
"精霊竜を倒したんだよね？
ということは、セシリーは――",Klaus,,Klaus,,Klaus
"ごめん――
聞くまでも――ないよね",Klaus,,Klaus,,Klaus
"覚者であることを忘れた娘――
危うい存在ではあったが
理の中に戻ったようだな",The White Dragon,,The White Dragon,,The White Dragon
"我が覚者よ、無事の帰還を祝そう
今はただ、休むがいい",The White Dragon,,The White Dragon,,The White Dragon
"そうか、ついにやったか！
これにて一件落着というわけだな！",Joseph,,Joseph,,Joseph
"――おや、どうした
なぜ沈んでいる――
――つらいことがあったのか？",Joseph,,Joseph,,Joseph
