old,speaker,english,speaker,english,speaker
"<AREA 15>フィールドの《<ITEM 15944>》を採取できる採取ポイントの数が増えました
＜11時から15時＞の間にたくさん採取し、納品しましょう",The White Dragon,,The White Dragon,,The White Dragon
"＜11時から15時＞の時間が終了したため、<AREA 15>フィールドの《<ITEM 15944>》の採取ポイント数が通常に戻りました
納品し、クエストを終了しましょう",The White Dragon,,The White Dragon,,The White Dragon
"今年も《<ITEM 15944>》の季節が来たね！
あんたも採りに行きたいのかい？
――ふふ、よそ者だからって拒んだりしないさ
フィンダムの大地で、実りは全ての者に平等だからね",Razanailt,,Razanailt,,Razanailt
"それじゃ、採集を許可するよ！
――ただし、いろいろ注意点があるんだ",Razanailt,,Razanailt,,Razanailt
"太陽が最も高くなる＜11時から15時＞の間に
一度、採集に行く人を
この拠点内に全員集めてもらえる？",Razanailt,,Razanailt,,Razanailt
"《<ITEM 15944>》の採集に行く前に
注意点を話しておかなきゃいけないんだ",Razanailt,,Razanailt,,Razanailt
"太陽が最も高くなる＜11時から15時＞の間に
一度、採集に行く人をこの拠点内に
全員集めてもらえる？",Razanailt,,Razanailt,,Razanailt
"全員集まったようだね！　いい？
《<ITEM 15944>》は強い日差しが大好きだから
＜11時から15時＞が一番、良いのがたくさん採れる
採取地点の数も、その間はいつもより増えるのさ",Razanailt,,Razanailt,,Razanailt
"ただし、その時間が終わると
採取地点の数は元に戻ってしまうから
気を付けるんだよ",Razanailt,,Razanailt,,Razanailt
"あぁ――そうそう、たくさん採ったら
＜５＞個ほど分けてもらえるとありがたいね
日用品の素材として、村で重宝されてるんだ
分けてくれたら少しだけど、お礼もするよ",Razanailt,,Razanailt,,Razanailt
"《<ITEM 15944>》は＜11時から15時＞の間
いつもよりたくさんの場所から採集できるの
採る時に、大地に感謝するのを忘れないで",Razanailt,,Razanailt,,Razanailt
"たくさん採れたら、＜５＞個ほど
分けてもらえると助かるよ",Razanailt,,Razanailt,,Razanailt
"あら、今年は特に大きく育ったんだねぇ
こんな良いの、分けてくれてありがとうね",Razanailt,,Razanailt,,Razanailt
"近くのモルフォール村は侵食に
脅かされているそうだけど、ここはまだ
豊かな実りがある――感謝しないとね",Razanailt,,Razanailt,,Razanailt
