old,speaker,english,speaker,english,speaker
"ジョゼフとは話したか？
新たなアークはバートランド平原に
落下したらしい",Leo,,Leo,,Leo
"俺はジョゼフの護衛として先行する
おまえは後方を頼む、アークで合流しよう",Leo,,Leo,,Leo
"それにしても――
調査自体には異論はないが
報告だ、会議だ、検討だ――
結論はいつになるのだろうな",Leo,,Leo,,Leo
"しかも、最初の調査隊に参加した
クラウスは置いてくらしい
ディアマンテスどころか
ジョゼフの真意も俺にはわからん",Leo,,Leo,,Leo
"会議はまだ続いているが
取り急ぎ第二のアークを調べるべきだという
声があがってな",Joseph,,Joseph,,Joseph
"第一のアークとともにズールが現れ
奴と手を組んだオークどもの戦いぶりが変わった
アークがもたらした大きな変化だ",Joseph,,Joseph,,Joseph
"では、第二のアークがもたらす変化は
いったいどのようなものか――
アークを調べればすぐにわかるだろう",Joseph,,Joseph,,Joseph
"今回はわたしも行く
どうしてもこの目で実物を見ておきたいのだ
護衛はレオに頼んだが、道中はともかく
アーク内は何が起こるかわからん",Joseph,,Joseph,,Joseph
"おまえも来てくれるな？
アークで会おうではないか",Joseph,,Joseph,,Joseph
ジョゼフの準備が整い次第出発する,Leo,,Leo,,Leo
"第二のアークで会おう
道中――特にアークの近辺は
気をつけてな",Leo,,Leo,,Leo
はは――,Klaus,,Klaus,,Klaus
"アークの調査隊から
外されちゃったよ――",Klaus,,Klaus,,Klaus
僕は敵の――,Klaus,,Klaus,,Klaus
"ディアマンテスの
手先か何かだと疑われてるんだ",Klaus,,Klaus,,Klaus
会議でジョゼフ様を批判しちゃってね,Klaus,,Klaus,,Klaus
"話し合って何が解決するんです？
せめて新しいアークを
調べるくらいはしませんか――",Klaus,,Klaus,,Klaus
"そう言っただけなんだよ
それなのに――
どうしてそんなに行きたがるんだ――ってね",Klaus,,Klaus,,Klaus
"あのさ――
これから先――",Klaus,,Klaus,,Klaus
"誰が僕を疑っても
きみだけは信じて欲しい",Klaus,,Klaus,,Klaus
"僕にはこれっぽっちの
野心もないんだから",Klaus,,Klaus,,Klaus
今回はここでおとなしくしているよ,Klaus,,Klaus,,Klaus
"アークで会おう
気をつけてな",Joseph,,Joseph,,Joseph
どうぞお気をつけて,Mysial,,Mysial,,Mysial
"ああ――
街を歩いた時の話は忘れてください
少し――言葉が過ぎました",Mysial,,Mysial,,Mysial
"ともに楽しい時を過ごした
ただそれだけを記憶して頂ければ――",Mysial,,Mysial,,Mysial
"第二アーク周辺の敵を駆除せよとの命令が下った
ほどなく出発だ",Heinz,,Heinz,,Heinz
"気をつけてね
それからジョゼフ様をよろしく",Mayleaf,,Mayleaf,,Mayleaf
"もうお爺さんなのだから、無茶をしたら
叱ってもいいよ",Mayleaf,,Mayleaf,,Mayleaf
"どうかご無事で
またこうして顔を見せにきてくださいね",Pamela,,Pamela,,Pamela
"メイリーフが――もちろんわたしも
楽しみにしていますよ",Pamela,,Pamela,,Pamela
"レオたちはすでに通過した
おまえも急いだ方がいい",Vanessa,,Vanessa,,Vanessa
"確認済みだと思うが第二のアークは
この砦を抜け、川を越えたその先に落ちたらしい",Vanessa,,Vanessa,,Vanessa
"うむ――調査はここまでだな
急ぎここからの脱出を考えよう",Joseph,,Joseph,,Joseph
悔しいが、わたしは戦いにおいて足手まといだ,Joseph,,Joseph,,Joseph
"おまえたちが先にゆき、安全な脱出路を
確保してくれないだろうか",Joseph,,Joseph,,Joseph
