old,speaker,english,speaker,english,speaker
"オークどもはグリッテン砦を大きく回り込んで
東のダウ渓谷を抜けてきたらしい",Gerd,,Gerd,,Gerd
"ゆゆしき問題だが、今はまず
ハイデル平原に入り込んだ奴らを
後悔させてやらねばな",Gerd,,Gerd,,Gerd
貴殿も急ぎ、平原へ！,Gerd,,Gerd,,Gerd
"敵は大軍と思われたが、斥候によれば
少数のオークがゆっくり移動しているだけらしい",Heinz,,Heinz,,Heinz
"しかし、覚えておけ
こういう場合は陽動部隊や伏兵がいるものだ",Heinz,,Heinz,,Heinz
"つまり、思いの外の大軍が動いていると
考えるべきなのだ",Heinz,,Heinz,,Heinz
"神殿および周辺にいる覚者には
すでに伝令を走らせた
一足先に出て行った者もいるはずだ",Leo,,Leo,,Leo
"おまえはゲルト団長の指揮下に入って
平原の正規部隊として行動してくれ",Leo,,Leo,,Leo
"おれは遊軍として各部隊を
加勢して回るつもりだ",Leo,,Leo,,Leo
"下の者たちへの避難指示は
最後の瞬間まで出さないつもりだ",Joseph,,Joseph,,Joseph
"騎士団とおまえたち――
そして白竜の加護を信じているからな",Joseph,,Joseph,,Joseph
"少しずつレスタニアの状況は悪くなってきた
記録にも残っているし、僕自身も感じている",Klaus,,Klaus,,Klaus
"でも、近頃、その流れが加速している――
そんな気がするんだ",Klaus,,Klaus,,Klaus
"原因はあのアーク――
何もかもあれのせい――
そう考えるとつじつまが合うよね",Klaus,,Klaus,,Klaus
"本来の白竜様であればオークなど
尾の一振りでなぎ倒してしまうでしょう
しかし、この状況ではそうもいきません",Mysial,,Mysial,,Mysial
"特に石になっている部分はことのほか
もろくなっているはずです",Mysial,,Mysial,,Mysial
"取り返しのつかないことにならないよう――
どうか、オークたちを追い返してくださいね",Mysial,,Mysial,,Mysial
"誰も気がついてないみたいだけど
オークの臭いが漂っているの",Mayleaf,,Mayleaf,,Mayleaf
"近くまで来てるってこと？
ここは大丈夫？",Mayleaf,,Mayleaf,,Mayleaf
"え？　うん、わかった
誰にも言わないよ",Mayleaf,,Mayleaf,,Mayleaf
"いつもと違う匂いがしますか？
メイリーフがオークくさいと言うのですが
わたしにはわからなくて――",Pamela,,Pamela,,Pamela
"え？　他言無用ですって？
ということは――まあ！？",Pamela,,Pamela,,Pamela
"油断だよな――
オークどもにあっさり突破されてしまった",Josh,,Josh,,Josh
"面目ない――
しかし、こんな関所じゃ――
いや、グチはこぼすまい――",Josh,,Josh,,Josh
"わたしは鼻が効く方なのだ
だから、いち早くオークの出現に気づくだろうと
ここに配属された",Normel,,Normel,,Normel
"ところが、運悪く――いや――
オークが狡賢く、その機会を狙ったのだろう
奴らは風下から襲いかかってきた",Normel,,Normel,,Normel
"臭いに気づいた時にはすでに遅く――
ああ、本当に、一瞬の出来事だった",Normel,,Normel,,Normel
持ちこたえろ！　神殿は死守するぞ！,White Knight,,White Knight,,White Knight
くっ、これ以上入りこませるな――！,White Knight,,White Knight,,White Knight
オークどもめ――、よくも！,Travers,,Travers,,Travers
うおおッ、神殿は命に代えても――！,White Knight,,White Knight,,White Knight
白竜さまの元へは行かせん！！,White Knight,,White Knight,,White Knight
"くっ、思ったより押し込まれている――！
今は騎士だの覚者だの言っている場合ではないな
お前は前線の応援に向かってくれ、頼むぞ覚者！",Travers,,Travers,,Travers
先へいけッ！　ここは俺達で守りを固める！,White Knight,,White Knight,,White Knight
"オークどもめ――ハイデルにここまで踏み込むとは
まだ別の敵がいるはずだ、そちらを頼む！",White Knight,,White Knight,,White Knight
"ぐっ――。足をやられたか
おまえは他を！",White Knight,,White Knight,,White Knight
"まだ別部隊がいそうだな――
どこだ！？",White Knight,,White Knight,,White Knight
"よし、ここはもう大丈夫だ！
交戦中の隊を助けてやってくれ",White Knight,,White Knight,,White Knight
見よ！　白騎団の戦ぶりを！,Gerd,,Gerd,,Gerd
退くな、切り捨てよ！　神殿に近づけるな！,Gerd,,Gerd,,Gerd
続け！　我に続け！,Gerd,,Gerd,,Gerd
次はどいつだ！,Heinz,,Heinz,,Heinz
中へは入れんぞ！,Heinz,,Heinz,,Heinz
斬れ！　逃がすな！,Heinz,,Heinz,,Heinz
"オークどもめ、やりたい放題に暴れて
行ってしまいやがった――",Heinz,,Heinz,,Heinz
"被害状況の確認が終わり次第帰還する
――あとは任せてくれ",Heinz,,Heinz,,Heinz
"オークを退治してくれたんですね！
嫌な臭いが消えてしまいました",Mayleaf,,Mayleaf,,Mayleaf
"ここは安全でも危険はすぐそこまで
迫っているのですね
メイリーフはここにいても大丈夫でしょうか――",Pamela,,Pamela,,Pamela
"貴殿も見たはずだ
オークどもは命を集めていた
あのいまいましい器に同志の――
部下の命を吸い込んでいた",Gerd,,Gerd,,Gerd
"我々の命は白竜に捧げたもの！
敵に資するなど屈辱以外の何ものでもない
どうしてくれようか――
オークどもめ――",Gerd,,Gerd,,Gerd
"あのズールと呼ばれていた魔物と
オークのモゴックが交わした言葉――",Leo,,Leo,,Leo
"エルフがエルテ・ディナンにいると
俺には聞こえたが――",Leo,,Leo,,Leo
"そうか、おまえも聞いたか
となれば放ってはおけない
遠征を考えなくては",Leo,,Leo,,Leo
どうやら神殿の危機は去ったようだな,Vanessa,,Vanessa,,Vanessa
"とは言え、面目ない
ダウ渓谷の警備が手薄なことは
前々からわかっていたことだ",Vanessa,,Vanessa,,Vanessa
"しかし、毎度グリッテン砦を越えようとする
オークどもの単調な作戦に慣れて――",Vanessa,,Vanessa,,Vanessa
"渓谷を抜けることなどオークは思いつかない
我々はそう思い込んでいたから
なんの手当てもしていなかった
ああ、慢心は認めなくてはならない",Vanessa,,Vanessa,,Vanessa
"加えて、あのケモノじみたズールという奴が
軍師役となってこれまでオークになかった
知恵をさずけているらしい",Vanessa,,Vanessa,,Vanessa
"これまでのやり方は通用しないと
肝に銘ずる必要があるぞ",Vanessa,,Vanessa,,Vanessa
"わたしは砦に戻ったらすぐにハイデル平原――
神殿を中心とする我々の土地を守るすべを
再確認するつもりだ
この失態を無駄にしないようにな",Vanessa,,Vanessa,,Vanessa
"ご苦労さまです
皆さんの勝利を信じておりました
さあ、お休みください",Mysial,,Mysial,,Mysial
"聞くところによると
敵はやはり命を集めていたそうですね",Mysial,,Mysial,,Mysial
"その命はどこで――
どのように使われるのでしょうか",Mysial,,Mysial,,Mysial
"せめて白竜様の回復に使われれば――
そうであれば報われるのに――",Mysial,,Mysial,,Mysial
"ご苦労さま
君たちが留守の間にジョゼフ様と
今後について話したんだ",Klaus,,Klaus,,Klaus
"ハイデル平原にオークの大軍が
入り込んだことは戦史に残る
転換点になるだろう――
それは間違いない",Klaus,,Klaus,,Klaus
"でも、果たして、どう転換するのか――
舵を切る方向をじっくり考えないとね",Klaus,,Klaus,,Klaus
"僕たちは今、歴史の急流の中にいるんだ
判断を間違えたら、あっという間に滝壺さ",Klaus,,Klaus,,Klaus
"ご苦労だったな
時に――少々独り言に付き合ってくれんか",Joseph,,Joseph,,Joseph
"様々な状況から推察するに――
オークどもの目的は、命の収集だ
その様子を、おまえは幾度か目撃した
これはいいな？　",Joseph,,Joseph,,Joseph
"うむ――これまでは作物、金銀
時には戦闘行為そのものが奴らの
目的だと考えられていたが
ズールとやらが現れてから変化が起こった",Joseph,,Joseph,,Joseph
"ズールの姿が目撃されるようになったのは
最初のアークが現れてから――",Joseph,,Joseph,,Joseph
"以前にも話したと思うが――
わたしはあのアークを作った者に心当たりがある
しかし――同時に困惑もしている
その者は３００年以上前に死んでいるからだ",Joseph,,Joseph,,Joseph
"死んだというよりは
白竜によって消失させられたというべきか",Joseph,,Joseph,,Joseph
"ふむ――
この“消失”という事象が
死より重いのか、軽いのか――それが問題だな",Joseph,,Joseph,,Joseph
"ああ――ありがとう
こうして話すことで漂う思考の流れを
整理することができるのだ
また、付き合ってくれ",Joseph,,Joseph,,Joseph
"いくさ場帰りで疲れているところを
すまなかった
ゆっくり休むがいい",Joseph,,Joseph,,Joseph
"ふん――
白騎団は自ら研鑽する者を尊ぶ集団だ
覚者だろうと騎士だろうとそれは変わらん",Gerd,,Gerd,,Gerd
"【ヒント：オーク軍侵攻について】
ハイデル平原に侵攻してきたオーク軍は脅威です
パーティー編成や装備、戦技を見直して立ち向かいましょう",Gerd,,Gerd,,Gerd
