old,speaker,english,speaker,english,speaker
"頼む！
白竜の衰弱が目に見えて進んでいる",Joseph,,Joseph,,Joseph
"一刻の猶予もなさそうだ
なんとしても黒騎士を打ち倒して
剣を持ち帰ってくれ",Joseph,,Joseph,,Joseph
"奴めが傷をいやして
どこぞの世界に姿を消すのかと思うと
夜も眠れんわ",Joseph,,Joseph,,Joseph
向こうの連中と話し、早々に挑んでくれ,Joseph,,Joseph,,Joseph
心苦しいが、ねぎらいの言葉が今は浮かばない,Joseph,,Joseph,,Joseph
"宿命として受け入れ、必ずや白竜を傷つけた
剣を持ち帰ってくれ",Joseph,,Joseph,,Joseph
最早――頼むと――願うばかり――,The White Dragon,,The White Dragon,,The White Dragon
"一応報告しておこう
ブラッドオーブでは、もう、白竜様の
状況を押しとどめることもできない",Klaus,,Klaus,,Klaus
ここだけの話――オーブ収集は気休めさ,Klaus,,Klaus,,Klaus
ありったけのオーブを使ったが白竜様はよくならん,Gerd,,Gerd,,Gerd
"くっ――泣けてくるわ
もう、おまえたちにレスタニアの未来を
預けよう――それしか策はない",Gerd,,Gerd,,Gerd
"川や池から腐臭が漂っていたという
報告があるんだ",Fabio,,Fabio,,Fabio
大地を巡る竜力があちこちで淀んでいるらしい,Fabio,,Fabio,,Fabio
"隊長さん、大丈夫？
休まなくていい？",Mayleaf,,Mayleaf,,Mayleaf
"白竜様が傷ついてから
覚者様たちの顔色がどんどん悪くなって
いるのです",Pamela,,Pamela,,Pamela
"自覚があるかどうかわからないけど――
隊長さん、あなたもね",Pamela,,Pamela,,Pamela
"敵側に動きありとの情報がはいり
あろうことかネド王子はジリアンを伴って
出撃してしまった",Meirova,,Meirova,,Meirova
"おぬしたちも急ぎメガド居住層へ
向かってくれ",Meirova,,Meirova,,Meirova
"状況ははっきりとはわかっていない上に
あの黒騎士が潜む城塞だ",Meirova,,Meirova,,Meirova
"用心して事に当たってくれ
わしもすぐに追いかける",Meirova,,Meirova,,Meirova
"ネド王子が独断専行とは――
おぬしたちへの恩返しに取りつかれているようだ",Meirova,,Meirova,,Meirova
部隊編成を終えたらここを出よう,Bertha,,Bertha,,Bertha
"あんたたちの後に続く、勇猛な軍隊を
作ってやろうじゃないか",Bertha,,Bertha,,Bertha
"隊長、一度で決めたいですね
白竜様も覚者も限界に近い――
俺、そう感じています",Elliot,,Elliot,,Elliot
"さあ、行こうぜ
メガド居住層とやらへよ",Gurdolin,,Gurdolin,,Gurdolin
"行こう、隊長――
黒騎士をやっつけて剣を取り戻そう――",Lise,,Lise,,Lise
はぁはぁ――,Nedo,,Nedo,,Nedo
"ふん――キツい戦いだな
勝利はそう簡単じゃないんだね",Gillian,,Gillian,,Gillian
"いつ黒騎士が来るかと思うと――
ああ、緊張するよ",Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
"黒騎士は手負いなんだろう？
だったら、きっと簡単さ",Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
"黒騎士を見た者の話では
とてつもなく強いとのこと――",Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
まあ用心に越したことはないですね,Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
"この戦闘が始まってから、黒騎士の姿を
見た者がいない",Gillian,,Gillian,,Gillian
"レスタニアの竜に負わされた傷で
すでに死んだという噂も流れている",Gillian,,Gillian,,Gillian
でも、竜を沈黙させるほどの力を持った相手,Gillian,,Gillian,,Gillian
"もし目の前に現れたら兵たちの士気が
どうなるか怪しい",Gillian,,Gillian,,Gillian
ねえ、隊長,Gillian,,Gillian,,Gillian
"もし、もしも、この地が敵の手に落ちるような
ことがあれば",Gillian,,Gillian,,Gillian
"一人でも多くの民たちをレスタニアに
連れて行ってくれないか？",Gillian,,Gillian,,Gillian
ありがとう――これで、心おきなく戦えるよ,Gillian,,Gillian,,Gillian
"正直、こんなにいっぱいの感謝の気持ち――
未来への希望――どっちも初めてなの",Gillian,,Gillian,,Gillian
こんな状況だけど、ああ、悪くはない気分だよ,Gillian,,Gillian,,Gillian
"僕はベルタの部隊と合流して、メイロワ将軍に
続きます！",Nedo,,Nedo,,Nedo
"さあ、行きましょう
ここにいないなら、黒騎士はもっと奧に
いるはずですよ",Elliot,,Elliot,,Elliot
"黒騎士め――
どっかでぶっ倒れてるんじゃねえか？",Gurdolin,,Gurdolin,,Gurdolin
"勝手に死なれちゃ困るぜ
最後は俺が見送ってやる",Gurdolin,,Gurdolin,,Gurdolin
"早く行かないとメイロワ将軍たちが
孤立しちゃうよ",Lise,,Lise,,Lise
"やったぞ！　メガド回廊を制圧！
この勢いのままにメガド王宮に突入だ！",Meirova,,Meirova,,Meirova
なまじろき竜とともに死ぬがいい,Black Knight,,Black Knight,,Black Knight
弱者は滅ぶ、それが道理だ,Black Knight,,Black Knight,,Black Knight
理の呪縛に囚われ、闇に沈め！,Black Knight,,Black Knight,,Black Knight
力を付けたようだが――無駄なこと！,Black Knight,,Black Knight,,Black Knight
白竜から奪いし竜力は我が手にあるぞ,Black Knight,,Black Knight,,Black Knight
渡さぬ――この力、誰にも渡すものか――,Black Knight,,Black Knight,,Black Knight
早くこの魔物をやっつけないと,Gillian,,Gillian,,Gillian
黒騎士は、何がなんでもここで倒すよ！,Gillian,,Gillian,,Gillian
逃がすものか！,Gillian,,Gillian,,Gillian
くっ、睨まれると足がすくむ,Gillian,,Gillian,,Gillian
黒騎士よ！　卑怯だぞ！　戦え！,Gillian,,Gillian,,Gillian
くそっ！　もどかしい！,Gillian,,Gillian,,Gillian
さあさあさあ！,Elliot,,Elliot,,Elliot
今度こそ倒す！,Elliot,,Elliot,,Elliot
邪魔な魔物め！,Elliot,,Elliot,,Elliot
俺が相手だ！　かかってこい！,Elliot,,Elliot,,Elliot
隊長、戦況が見えません！,Elliot,,Elliot,,Elliot
くっ――逃げられる！,Elliot,,Elliot,,Elliot
エリオット、突っこめ！,Gurdolin,,Gurdolin,,Gurdolin
こっち見るな！,Gurdolin,,Gurdolin,,Gurdolin
隊長、リズ、行け！,Gurdolin,,Gurdolin,,Gurdolin
ジリアン、回り込め！,Gurdolin,,Gurdolin,,Gurdolin
なんだってんだ！,Gurdolin,,Gurdolin,,Gurdolin
くっ――手強いぜ,Gurdolin,,Gurdolin,,Gurdolin
セシリー、力を貸してね,Lise,,Lise,,Lise
