old,speaker,english,speaker,english,speaker
"あぁ――フン――また外の我が縄張り二
ヨソの魔物が住みつきやがっタ
まったく――
追い出しても倒してモ、こりずに来やがル",Gilstan,,Gilstan,,Gilstan
"なあ、お前――よし
我が城の守備頭に任命してヤる！
さっと倒セば、褒美をやるゾ",Gilstan,,Gilstan,,Gilstan
"あぁ――フン――また外の我が縄張り二
ヨソの魔物が住みつきやがっタ
――それも、ゴブリン食らいの
面倒な奴ガ",Gilstan,,Gilstan,,Gilstan
"なあ、お前――よし
我が城の守備頭に任命してヤる！
うまくしたラ、褒美をやるゾ",Gilstan,,Gilstan,,Gilstan
"いっとくがぁ、そう簡単でもないからナ
たとえ覚者と言えども――ダ",Gilstan,,Gilstan,,Gilstan
"グムゥ――また外の我が縄張り二
魔物が住みつきやがっタ――
マズイ――このままじゃァ、マズいわ",Gilstan,,Gilstan,,Gilstan
"コレ以上、仲間ヤられたら
ここヲ引き払わないと――",Gilstan,,Gilstan,,Gilstan
"おゥ、お前――そうダ！
我が城の守備頭に任命してヤる！
ヤッてくれたらたっぷり、褒美をやるゾ",Gilstan,,Gilstan,,Gilstan
"いっとくがぁ、かなり強いゾ？
用心しても死ぬかもヨ？",Gilstan,,Gilstan,,Gilstan
"へェ――お前はヤルなあ
よし、あれこれ、良くしてやるヨ",Gilstan,,Gilstan,,Gilstan
――だかラ、またオレの為に働けヨ,Gilstan,,Gilstan,,Gilstan
"へェ――お前はヤルなあ
面倒だから仲良くしような
あれこれ、良くしてやるヨ",Gilstan,,Gilstan,,Gilstan
――だかラ、またオレの為に働けヨ,Gilstan,,Gilstan,,Gilstan
"へェ――お前はヤルなあ
人間――覚者、お前は敵に回したくない奴ダわ",Gilstan,,Gilstan,,Gilstan
うん、あれこれ、良くしてやるヨ,Gilstan,,Gilstan,,Gilstan
――だかラ、またオレの為に働けヨ,Gilstan,,Gilstan,,Gilstan
"なんダ？　引き受けておいて何してル
サッサとヤッてしまえヨ",Gilstan,,Gilstan,,Gilstan
あれこれ、取り引きしたいンだろ？,Gilstan,,Gilstan,,Gilstan
