old,speaker,english,speaker,english,speaker
"よう！　バレンタインは楽しんでもらえたかな？
君の一押しのお相手は、1位になれたかな？　ん？
さて、今回来たのはモチロン！
――新しいお祭りを広めるためだッ！",Angelo,,Angelo,,Angelo
"ホワイトデーといってね、バレンタインで
チョコレートをもらった人が、くれた相手に
お返しをするというこれまた愛のお祭りだ",Angelo,,Angelo,,Angelo
"後ろの5人も君へのお返しに張り切ってるぞ
うんうん、幸せ者だな！　はっはっは！
詳しいことはバレンタインで1番チョコレートを
貰えた人から直接聞くといい！",Angelo,,Angelo,,Angelo
"おう、この前は結構な数の
チョコレートをもらっちまったからな
次は俺たちがお前に
"お返し"とやらをする番なんだと",Gurdolin,,Gurdolin,,Gurdolin
"面倒だが――
ま、もらったものは仕方ねぇ
今、それぞれがどんな"お返し"をするか
考えてる最中だからよ、またあとで来い",Gurdolin,,Gurdolin,,Gurdolin
"隊長！　先日はたくさんのチョコレート
本当にどうもありがとうございます
今回はそのお礼に、僕たちが隊長への
お返しをしようと思ってます",Elliot,,Elliot,,Elliot
"3組に分かれてお返しをするので
楽しみにしていてくださいね
では、ちょっと準備があるので――
また後でもう一回来てください",Elliot,,Elliot,,Elliot
"あ、隊長！　この前はチョコレートありがとうね
食べ過ぎてちょっと太っちゃったかも！
それでね、アンジェロから
ホワイトデーっていうお祭りの話を聞いたの",Lise,,Lise,,Lise
"今度は私たちがみんなで
隊長に喜んで貰えそうなお返しを考えてるよ！
今、相談中だから後でまた来てね！",Lise,,Lise,,Lise
"覚者さん、こんにちは
この間はたくさんのチョコレートをありがとう！
今日はそのお返しに、私たちが
覚者さんをおもてなしするからね",Mayleaf,,Mayleaf,,Mayleaf
"お返し、みんなで何をしようか考えてるの
今はまだナイショだから――
もう少ししたら、また来てみて
うんと考えるから、楽しみにしてていいよ",Mayleaf,,Mayleaf,,Mayleaf
"やあ、この前はチョコレートをありがとう
すごく美味しかったよ
それで、今回はその"お返し"をするそうなんだ",Klaus,,Klaus,,Klaus
"どんな"お返し"かはまだナイショ
3組に分かれて考えるんだけど
僕だけ１人あまっちゃったんだよね",Klaus,,Klaus,,Klaus
"それはまぁいいとして
もう少しでアイデアがまとまるから
また後で来てよ",Klaus,,Klaus,,Klaus
