old,speaker,english,speaker,english,speaker
"こんにちは～！
うふふ、"愛の伝道師"として
この神殿にやってきたシェリーよ！",Shelly,,Shelly,,Shelly
"とっても素敵な愛のお祭り――
レスタニアでも流行らせたいと思ってるの",Shelly,,Shelly,,Shelly
"どんなお祭りかって？
好意を寄せている人へのアツい想いや
お世話になっている人への感謝を込めて
甘いお菓子をプレゼントするの",Shelly,,Shelly,,Shelly
"どう、素敵なお祭りでしょう？
あなたも参加したくなったわよね！",Shelly,,Shelly,,Shelly
"甘いお菓子は"チョコレート"っていうの
《厳選カカオ》を持ってきてくれたら
レシピを教えてあげるわ",Shelly,,Shelly,,Shelly
"敵を倒すことで入手できるみたいだから
頑張って取ってきてね！",Shelly,,Shelly,,Shelly
"お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ――
装備をゲットして、一気に集めてもいいわね！",Shelly,,Shelly,,Shelly
"今なら、チョコレートの材料の
≪厳選カカオ≫を敵を倒すことで
入手できるみたい――",Shelly,,Shelly,,Shelly
"お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ
頑張って取ってきてね！",Shelly,,Shelly,,Shelly
"≪厳選カカオ≫の入手方法はバッチリね！
これでチョコレートを作ることができそう",Shelly,,Shelly,,Shelly
"それじゃ、チョコレートのレシピをあげるわ
想いをこめて作ってみて！",Shelly,,Shelly,,Shelly
"レシピはクエストの報酬から受け取ってね！
一度受け取ればすぐに作れるようになるの
保管ボックスを確認しなくて大丈夫",Shelly,,Shelly,,Shelly
"あ、それと報酬を確認したら
また私の所に戻ってきてね
ここからがこのお祭りの本番なのよ！",Shelly,,Shelly,,Shelly
"覚者としての生活はいかがかね？
――ム、戦いばかりではいかん、いかん！
人生には愛とユーモアが必要不可欠だ！",Angelo,,Angelo,,Angelo
"さぁ！
シェリーちゃんが張り切って準備したお祭りを
存分に楽しんでくれ――！",Angelo,,Angelo,,Angelo
