old,speaker,english,speaker,english,speaker
"ちょっと君にお願いがあるの
探してきて欲しいものがあってね",Ringdeel,,Ringdeel,,Ringdeel
"ロンドジールにも頼んでみたんだけど
どうも見つからないみたいで――",Ringdeel,,Ringdeel,,Ringdeel
"もしかしたら、君なら心当たり
あるんじゃないかと思ってね
お願いできる？",Ringdeel,,Ringdeel,,Ringdeel
"力を貸してくれてありがとう――
疲れたら戻ってきて休んでもいいのよ",Ringdeel,,Ringdeel,,Ringdeel
"助かったわ、ありがとう
君のこと、頼りにしているわ",Ringdeel,,Ringdeel,,Ringdeel
"あ、そうだ――少し気になる情報があったの
《飛天のテラス》の奥に水路があるんだけど
そこで胡散臭い魔物が暴れてるようなの",Ringdeel,,Ringdeel,,Ringdeel
"君さえ良ければなんだけど
こっちもどうにかお願いできない？",Ringdeel,,Ringdeel,,Ringdeel
"沢山無理言っちゃって悪いわね
君ならきっとやりとげてくれると思って――",Ringdeel,,Ringdeel,,Ringdeel
"信頼なんて言ったら、安っぽいんだけどね
そういうものなの",Ringdeel,,Ringdeel,,Ringdeel
"ありがとう
これであの水路も利用できるわね
お礼にアクセサリーもつけといたわ
君の役に立てばいいんだけど――",Ringdeel,,Ringdeel,,Ringdeel
