old,speaker,english,speaker,english,speaker
オラオラオラオラ！,Gurdolin,,Gurdolin,,Gurdolin
こっちは任せろ！,Gurdolin,,Gurdolin,,Gurdolin
ぶちかましてやるぜ！,Gurdolin,,Gurdolin,,Gurdolin
おーし、おっぱじめるか！,Gurdolin,,Gurdolin,,Gurdolin
よくやった、良い根性だ！,Gurdolin,,Gurdolin,,Gurdolin
ちゃっちゃと終わらせるぞ,Gurdolin,,Gurdolin,,Gurdolin
こいつぁ嬉しくなってくるね,Gurdolin,,Gurdolin,,Gurdolin
血わき肉躍るとはこのことだ！,Gurdolin,,Gurdolin,,Gurdolin
敵に舐められたら終いだぞ,Gurdolin,,Gurdolin,,Gurdolin
アアアア！,Gurdolin,,Gurdolin,,Gurdolin
ま、こんなもんだろ,Gurdolin,,Gurdolin,,Gurdolin
森の中ほどとはいかないけれど――,Kieshildt,,Kieshildt,,Kieshildt
造作ない――,Kieshildt,,Kieshildt,,Kieshildt
気をつけて――,Kieshildt,,Kieshildt,,Kieshildt
"まだ倒れてもらっては困る
――手を貸そう",Kieshildt,,Kieshildt,,Kieshildt
ここはもう大丈夫だ――,Kieshildt,,Kieshildt,,Kieshildt
よし、次だ,Kieshildt,,Kieshildt,,Kieshildt
うん？――招かざる客の登場だ,Kieshildt,,Kieshildt,,Kieshildt
"逢瀬の誘いのようだけど
次の機会に――とはいかなさそうだね",Kieshildt,,Kieshildt,,Kieshildt
こいつは僕が引きつけよう,Kieshildt,,Kieshildt,,Kieshildt
この命、簡単には渡せないな,Kieshildt,,Kieshildt,,Kieshildt
覚者さんたち――やるね,Kieshildt,,Kieshildt,,Kieshildt
覚者の命、全て狩り取ってくれるわ,Mogok,,Mogok,,Mogok
覚者の命は値千金！　奪え！,Mogok,,Mogok,,Mogok
今日はここまでだ,Mogok,,Mogok,,Mogok
まさか――この――俺が――,Mogok,,Mogok,,Mogok
