old,speaker,english,speaker,english,speaker
いいか、村人が避難するまでの時間を稼ぐぞ,Gurdolin,,Gurdolin,,Gurdolin
リズは西、エリオットは東だ　俺は南を相手にする,Gurdolin,,Gurdolin,,Gurdolin
魔物が村に向かわないように、サクッと倒しちゃってね隊長！,Lise,,Lise,,Lise
おぉ、助かったぜ,Gurdolin,,Gurdolin,,Gurdolin
これで少しは時間が稼げただろ！,Gurdolin,,Gurdolin,,Gurdolin
くそっ、この俺が手こずるとはな――,Gurdolin,,Gurdolin,,Gurdolin
チッ、魔物が村に向かいやがった！,Gurdolin,,Gurdolin,,Gurdolin
俺はアイツらを追う、あとは任せたぜ,Gurdolin,,Gurdolin,,Gurdolin
隊長ナイス！,Lise,,Lise,,Lise
この調子で他の魔物も倒しちゃいましょ！,Lise,,Lise,,Lise
ちょっと、数が多すぎるわよ！,Lise,,Lise,,Lise
あぁもう！　魔物を逃がしちゃった,Lise,,Lise,,Lise
わたしは村に向かって避難を急がせるわ！,Lise,,Lise,,Lise
さすが隊長、見事な腕前です,Elliot,,Elliot,,Elliot
おかげで村人を避難させる時間に余裕ができました,Elliot,,Elliot,,Elliot
このままでは魔物を倒し切れない――,Elliot,,Elliot,,Elliot
マズいな、魔物が村に向かったみたいですね,Elliot,,Elliot,,Elliot
俺は村人を助けに向かいます！,Elliot,,Elliot,,Elliot
