old,speaker,english,speaker,english,speaker
"あら？　君が僕の運命の相手！？
実はね、相棒を探しているんだ",Morten,,Morten,,Morten
"オークどもが結構いい素材を
貯め込んでるって話を
聞いたことはないかな？",Morten,,Morten,,Morten
"それをね、いただいちゃおうという
素敵な仕事の相棒さ",Morten,,Morten,,Morten
"さっそく、どうだろう――
行ってみない？",Morten,,Morten,,Morten
"目的は戦闘の勝利じゃないから
オークとの戦いはなるべく
避けるのがお得だよ",Morten,,Morten,,Morten
"もちろん、手に入れた素材は
山分け――とはいかないけど
君にもあげるし――ね？",Morten,,Morten,,Morten
"あら？　君が僕の運命の相手！？
実はね、相棒を探しているんだ",Morten,,Morten,,Morten
"オークどもが結構いい素材を
貯め込んでるって話を
聞いたことはないかな？",Morten,,Morten,,Morten
"それをね、いただいちゃおうという
素敵な仕事の相棒さ",Morten,,Morten,,Morten
"さっそく、どうだろう――
行ってみない？",Morten,,Morten,,Morten
"目的は戦闘の勝利じゃないから
オークとの戦いはなるべく
避けるのがお得だよ",Morten,,Morten,,Morten
"そこそこ数が多いから
うまく立ち回ってね",Morten,,Morten,,Morten
"それから、手に入れた素材は
山分け――とはいかないけど
君にもあげるし――ね？",Morten,,Morten,,Morten
"あら？　君が僕の運命の相手！？
実はね、相棒を探しているんだ",Morten,,Morten,,Morten
"オークどもが結構いい素材を
貯め込んでるって話を
聞いたことはないかな？",Morten,,Morten,,Morten
"それをね、いただいちゃおうという
素敵な仕事の相棒さ",Morten,,Morten,,Morten
"さっそく、どうだろう――
行ってみない？",Morten,,Morten,,Morten
"目的は戦闘の勝利じゃないから
オークとの戦いはなるべく
避けるのがお得だよ",Morten,,Morten,,Morten
"かなり数が多いってウワサだから
コッソリヒッソリ
うまく立ち回ってね",Morten,,Morten,,Morten
"それから、手に入れた素材は
山分け――とはいかないけど
君にもあげるし――ね？",Morten,,Morten,,Morten
"なるほど、こんな物があったのか
オークめ――貯め込んでるなあ",Morten,,Morten,,Morten
"なるほど、こんな物があったのか
オークめ――貯め込んでるなあ",Morten,,Morten,,Morten
"いやいや、ご苦労だったね
また頼むよ、相棒！",Morten,,Morten,,Morten
"なるほど、こんな物があったのか
オークめ――貯め込んでるなあ",Morten,,Morten,,Morten
"いやいや、ご苦労だったね
大変だっただろう？",Morten,,Morten,,Morten
"また頼むよ、相棒！
君に会えて良かった",Morten,,Morten,,Morten
"何をしているんだよ、相棒
さっさと終わらせようよ",Morten,,Morten,,Morten
