old,speaker,english,speaker,english,speaker
"すみません――
少々気が落ち込んでいまして――
覚者さまとお話する元気がございません",Christine,,Christine,,Christine
"え？
そうですね――
何か美しい物を見せていただければ
気が晴れるかもしれません",Christine,,Christine,,Christine
"覚者さまにこんなご無理を言って――
本当に申し訳ありません――",Christine,,Christine,,Christine
"これはなんと素敵な――
ええ、なんだか元気が出てきたようです
覚者さま、ありがとうございます",Christine,,Christine,,Christine
"私が悩んでいたこと、それは――
森の奥の遺跡に、凶悪な魔物が現れたのです",Christine,,Christine,,Christine
"それも２体も――
誰も止めることができず
古より存在する美しい遺跡に何かあったらと思うと
胸が傷んでしまいまして――",Christine,,Christine,,Christine
"覚者さま、どうかお力を
お貸しいただけないでしょうか",Christine,,Christine,,Christine
"凶悪な魔物が１体ならまだしも
２体が暴れまわっているとのことです",Christine,,Christine,,Christine
覚者さまといえど、くれぐれもお気をつけて――,Christine,,Christine,,Christine
覚者さまのおかげで、森の平穏が保たれました,Christine,,Christine,,Christine
"長きにわたり静かに営まれてきたこの森は――
遠い昔にも、きっと覚者さまのような方が
いらっしゃったのでしょうね――",Christine,,Christine,,Christine
