old,speaker,english,speaker,english,speaker
"いかんな――
寝ても覚めてもレスタニアの損失ばかりを
考えてしまう",Joseph,,Joseph,,Joseph
"そのあげく、おまえたちを疑うようなことまで
してしまった",Joseph,,Joseph,,Joseph
どうか許してほしい,Joseph,,Joseph,,Joseph
"長い付き合いのおまえたちが
思いもよらぬ方法で奪われてしまう――
そう考えたら、たまらなくてな――",Joseph,,Joseph,,Joseph
さて、次はいよいよ城攻めなのだろう？,Joseph,,Joseph,,Joseph
"くれぐれも、気をつけてな
無事な顔を見せてくれよ？",Joseph,,Joseph,,Joseph
"どうもこらえ性がなくなってな――
これも老いなのだろうなあ",Joseph,,Joseph,,Joseph
"レスタニアは平穏無事――とは言わないけど
君たちの手をわずらわせるほどじゃない",Klaus,,Klaus,,Klaus
"こっちのことは僕たちでなんとかするから
君たちはアッカーシェランに専念してよ",Klaus,,Klaus,,Klaus
"僕たちの、展望城の地下での活動が
敵に知られて状況が変わってしまうかもしれない",Nedo,,Nedo,,Nedo
"――そんな不安があったのですが
どうやら、大丈夫のようです
敵は相変わらず"嘆きの湿原"だけを
警戒しています",Nedo,,Nedo,,Nedo
"今は陽動部隊からの報せを待っています
――緊張しますね",Nedo,,Nedo,,Nedo
"おお、間に合ったか
良かった、良かった",Meirova,,Meirova,,Meirova
"様々な条件を勘案し、おぬしらを
待たずに作戦を動かしたものの
実際のところは、おぬしたち抜きでは
心許なくてな",Meirova,,Meirova,,Meirova
"いい時に来てくれたよ
まさに救世主だね",Bertha,,Bertha,,Bertha
"ほどなく出陣ということになるだろうが
ネド王子を頼んだぞ",Quintus,,Quintus,,Quintus
"イェルハルドたちがどんだけのオークを
城から引っ張り出せるのか――",Gurdolin,,Gurdolin,,Gurdolin
それが勝負の分かれ目だろうな,Gurdolin,,Gurdolin,,Gurdolin
エリオット、ちゃんとやってるかなあ,Lise,,Lise,,Lise
いよいよ展望城へ攻め入ります,Nedo,,Nedo,,Nedo
"経路は、王家の通路から突入し
城内を掃討しつつ、ベルタの見つけた扉を使い
上層階を目指します",Nedo,,Nedo,,Nedo
"出会う敵はすべてなぎ払う覚悟で行きましょう
僕は将軍、ベルタと一緒に行きます
すべての武運が解放軍と共にありますように！",Nedo,,Nedo,,Nedo
僕は隊長さんの後方にいます,Nedo,,Nedo,,Nedo
"メイロワ将軍とベルタが一緒ですから
どうかご安心を",Nedo,,Nedo,,Nedo
"強襲部隊の人選はこれしか考えられなかった
おぬしたちが誉れと思ってくれるといいのだが――",Meirova,,Meirova,,Meirova
さあ、頼んだぞ,Meirova,,Meirova,,Meirova
"あたしはあとから行って
あんたの取りこぼしを始末してやるよ",Bertha,,Bertha,,Bertha
"何もかも自分で倒そうと無理することはない
いいね？",Bertha,,Bertha,,Bertha
"留守はまかせてくれ
もしも城を奪回できたら、拠点の移転を
提案しようと思っている",Quintus,,Quintus,,Quintus
――頼むぞ,Quintus,,Quintus,,Quintus
いよいよ展望城ってわけだな,Gurdolin,,Gurdolin,,Gurdolin
"俺は一足先に、入り口――秘密の扉んところで
待ってるぜ",Gurdolin,,Gurdolin,,Gurdolin
わたしたちは扉の前で合流ってことで、よろしく！,Lise,,Lise,,Lise
"陽動作戦はこれっきりで使えなくなる
次はないぞ？",Gurdolin,,Gurdolin,,Gurdolin
"ってことだから、後腐れのないように
大暴れしてやろうぜ",Gurdolin,,Gurdolin,,Gurdolin
隊長、わたし、どきどきしてきた！,Lise,,Lise,,Lise
シュワアッ！,Necro Master,,Necro Master,,Necro Master
ギ様らッ！,Necro Master,,Necro Master,,Necro Master
ムクロよ！　アッ！　屠れ！　アッ！　貪れ！,Necro Master,,Necro Master,,Necro Master
シュワ！　ジね、ギ様、ジね,Necro Master,,Necro Master,,Necro Master
俺はムクロ使い、アッ！　ムクロの将！　　,Necro Master,,Necro Master,,Necro Master
まず男からだ！　ジね！,Necro Master,,Necro Master,,Necro Master
俺ノ城は渡ザん！,Necro Master,,Necro Master,,Necro Master
バハハハ――異国ノ覚者め！,Necro Master,,Necro Master,,Necro Master
異国ノ男ノ、アッ！　ムクロが欲ジい！,Necro Master,,Necro Master,,Necro Master
異国ノ女ノ、アッ！　ムクロが欲ジい！,Necro Master,,Necro Master,,Necro Master
ジジのムクロは川に流ゼ！　アッ！　,Necro Master,,Necro Master,,Necro Master
アッ！　ムクロに、なりたく、アッ！　ない――,Necro Master,,Necro Master,,Necro Master
我らの城を取り戻すのだ！,Meirova,,Meirova,,Meirova
オークどもを追い払え！,Meirova,,Meirova,,Meirova
こいつを早く倒さねば――この腐臭、城が腐るわ！,Meirova,,Meirova,,Meirova
出ていけ悪しき竜の傀儡め！,Meirova,,Meirova,,Meirova
骸の将よ、おまえもムクロになるがいい！,Meirova,,Meirova,,Meirova
客人たちよ、戦功には報いる！,Meirova,,Meirova,,Meirova
退くな！　押せ！　あとひと押しだ！,Meirova,,Meirova,,Meirova
こりゃ骨のありそうな相手だ,Gurdolin,,Gurdolin,,Gurdolin
隊長、押して行こうぜ,Gurdolin,,Gurdolin,,Gurdolin
リズ、口閉じて戦え！,Gurdolin,,Gurdolin,,Gurdolin
メイロワ将軍、無理すんな！,Gurdolin,,Gurdolin,,Gurdolin
爺さん、俺に任せろ,Gurdolin,,Gurdolin,,Gurdolin
それにしても気味わりぃな――,Gurdolin,,Gurdolin,,Gurdolin
こいつ、どういうオークだよ！,Gurdolin,,Gurdolin,,Gurdolin
ああ――臭い,Lise,,Lise,,Lise
陽動部隊には負けないんだから！,Lise,,Lise,,Lise
隊長、今のいい感じ！,Lise,,Lise,,Lise
ガルドリン、休んでるんじゃない？,Lise,,Lise,,Lise
このオーク、気持ち悪いよね,Lise,,Lise,,Lise
ムクロって、死体のこと！？,Lise,,Lise,,Lise
あー、こいつにやられたくない！,Lise,,Lise,,Lise
"僕の呼びかけで民たちが集まってくれました！
展望城から、希望城へと名を変えた方が
よいかもしれません",Nedo,,Nedo,,Nedo
"そうそう、オークに破壊された
礎が見つかったらしいですよ",Nedo,,Nedo,,Nedo
"職人たちが修繕を進めていますから
今頃は完成しているかもしれません",Nedo,,Nedo,,Nedo
"そうだ、解放の儀は皆さんにお願いします！
礎の場所は――ごめんなさい
僕も知らないので誰かに聞いてください",Nedo,,Nedo,,Nedo
城巡りは終わったのか？,Meirova,,Meirova,,Meirova
"オークどもに壊され、汚されてしまったが
もうすっかり元通りだ
大勢の手があるのは実に素晴らしいことだな",Meirova,,Meirova,,Meirova
"ここには幾度か盗みに入ったことが
あるけどね――",Bertha,,Bertha,,Bertha
"大手を振って歩けるようになるなんて
感慨深いよ",Bertha,,Bertha,,Bertha
"城ってのは、俺にとっちゃあ
取ったり取られたりの戦場なんだが――
元々は、んな場所じゃねえんだよなあ",Gurdolin,,Gurdolin,,Gurdolin
"お城ってさあ、やっぱり人が大勢いるのが
いいよね",Lise,,Lise,,Lise
"陽動作戦では、多くの死傷者が出たけれど
みんなこの城の奪還のために命をかけたんだ
取り戻してくれて、本当にありがとう",Gillian,,Gillian,,Gillian
"ロスギルの人たちが癒えるまで
当面はこちらと向こうを行き来するよ",Gillian,,Gillian,,Gillian
隊長！　俺、無事戻りました！,Elliot,,Elliot,,Elliot
"戦いの最中、展望城が襲われたのを知ると
奴ら慌てふためいて引き返していきましたよ",Elliot,,Elliot,,Elliot
"奪われた城を取り戻さんと、城外は
いまだ敵に埋め尽くされていますが
なーに、ここからです",Elliot,,Elliot,,Elliot
それにほら、みんなの笑顔、見ました？,Elliot,,Elliot,,Elliot
"ネド王子と出会う前と比べると
雲泥の差ですよ",Elliot,,Elliot,,Elliot
"見事、展望城を取り戻してくれたな
わたしからも礼を言わせてもらおう",Quintus,,Quintus,,Quintus
"すぐさま城へ駆けつけたいが
この砦を空にするわけにもいかない",Quintus,,Quintus,,Quintus
"展望城再建に必要な物資は、王家の通路を通じ
順次、運び込ませて貰うよ",Quintus,,Quintus,,Quintus
城内の散歩はいかがですか？,Nedo,,Nedo,,Nedo
"まだオーク臭が残っているという者もいますが
僕にとってはそれも勝利の香りです",Nedo,,Nedo,,Nedo
"隊長さんも、僕と同じように
この勝利を満喫してくれるとうれしいです",Nedo,,Nedo,,Nedo
"大きな勝利が、守りの気持ちに繋がることが
よくあるんだ",Klaus,,Klaus,,Klaus
"失いたくないという気持ちが強すぎて
攻勢に出られなくなる――",Klaus,,Klaus,,Klaus
"道はまだ半ばだよね
王子たちがそうならなければいいけど",Klaus,,Klaus,,Klaus
大戦にもかかわらず悪しき竜は姿を見せずか――,The White Dragon,,The White Dragon,,The White Dragon
"奪われた城の奪回――
これが歴史物語であればひとつの大団円だ",Joseph,,Joseph,,Joseph
"アッカーシェランの民たちには
その喜びを心ゆくまで味わって
もらおうではないか",Joseph,,Joseph,,Joseph
"何しろ、戦いはまだまだ続くのだ
文字通りの勝利体験が、士気をつなぐことになる",Joseph,,Joseph,,Joseph
"そしておまえたちは――
次に起こりそうなことに思いを巡らしつつ
しばしの休暇を楽しむがいい",Joseph,,Joseph,,Joseph
"殲滅できなかった魔物の残魂が、
骸の将の力として吸収される！",The White Dragon,,The White Dragon,,The White Dragon
