old,speaker,english,speaker,english,speaker
"あら、あなたは――
母――ゾルタが話していた異国の覚者様ですね
話は伺っています
腕が立ち、そして誠実な方だとか",Winnie,,Winnie,,Winnie
"あの――覚者様は色々な村へ行かれるのですよね
ご面倒でなければなのですが
１つお願いできないでしょうか",Winnie,,Winnie,,Winnie
"ダナ村の《<NPC 2504>》という方への
贈り物の品の調達と、配達をお願いしたいのです",Winnie,,Winnie,,Winnie
"実は先日、侵食魔の群れが村を襲った時に
ダナから援助にきてくれた戦士団の中にいた
あのお方に親切にしていただいて――",Winnie,,Winnie,,Winnie
"私、とても感動したのです
どうかお礼をさせていただきたくて――
覚者様、どうかお願いいたします",Winnie,,Winnie,,Winnie
"ダナの《<NPC 2504>》という方に、お礼の贈り物を
させていただきたいのです――",Winnie,,Winnie,,Winnie
"――あれだけお優しい方です
このような贈り物を受けることなど
日常茶飯事かもしれませんが、
それでも気持ちをお伝えしたいのです",Winnie,,Winnie,,Winnie
覚者様、どうか――よろしくお願いいたします,Winnie,,Winnie,,Winnie
"や、やぁ――こんにちは
僕に何か用かい？",Flannan,,Flannan,,Flannan
"え？　贈り物？
あぁいいよ、渡しておくよ
それで――誰に渡せばいいんだい
イーヴィかい？　アデルドナハさんかい？",Flannan,,Flannan,,Flannan
"えっ――こ、これ――僕に？
何かの間違いじゃないのかい？
モルフォールから、僕に贈り物なんて",Flannan,,Flannan,,Flannan
"「心優しいフラナン様へ」――へへへ
優しさなんて、褒められた事無かったよ
こんな素敵な贈り物初めてだ――
届けてくれて、ありがとう",Flannan,,Flannan,,Flannan
