old,speaker,english,speaker,english,speaker
"相棒――良い所に来たな！
少し気になることがあってな",Mephis,,Mephis,,Mephis
"実は、<STG 133>へ資材調達に行った
<NPC 691>の帰りが遅すぎるんだ
アイツのことだ
どこかで道草食っているんだろうが――",Mephis,,Mephis,,Mephis
"万一のことがあっては困る
一緒に探しに行ってくれないか？",Mephis,,Mephis,,Mephis
やっぱり、お前は頼りになるよ,Mephis,,Mephis,,Mephis
"それじゃあ、出かける準備を済ませてくれ
<STG 461>の入口で落ち合おう",Mephis,,Mephis,,Mephis
――来たか,Mephis,,Mephis,,Mephis
"近くに大きな危険はないはずだから
二手に分かれて捜索しよう",Mephis,,Mephis,,Mephis
"俺はメガド内の<NPC 691>が
よく行く場所を当たってみる
お前は、街の周辺を探してみてくれ",Mephis,,Mephis,,Mephis
"近くに大きな危険はないはずだから
二手に分かれて捜索しよう",Mephis,,Mephis,,Mephis
"俺はメガド内の<NPC 691>が
よく行く場所を当たってみる
お前は、街の周辺を探してみてくれ",Mephis,,Mephis,,Mephis
あ、あんたは――覚者さん！？,Basit,,Basit,,Basit
"絶妙なタイミングで来てくれたな！
メガドの周りにオークの残党が潜んでたみたいで
散歩してたら、
うっかり鉢合わせちまったんだ！",Basit,,Basit,,Basit
で、今追いかけまわされてるってワケ――,Basit,,Basit,,Basit
"って、ホラ！
噂をすればまた来たぞ！",Basit,,Basit,,Basit
"いやー、助かった――
まさか覚者さん、あんたが来てくれるとはな
まさに、"ヒーロー！"って感じだったぜ",Basit,,Basit,,Basit
で、なんでここに？,Basit,,Basit,,Basit
"へ――メフィスが？
ひぇ！！",Basit,,Basit,,Basit
"お、俺はちゃんと資材集めてたって！
その――ちょっと足をくじいちまったんで
休んでたんだよ
な、メフィスにそう伝えてくれよ",Basit,,Basit,,Basit
頼むぜ！,Basit,,Basit,,Basit
"メガドにはいないようだった――
そっちはどうだ？",Mephis,,Mephis,,Mephis
"なっ――
足をくじいただと？
あのバカ！",Mephis,,Mephis,,Mephis
"全く、手のかかる奴だな――
だが無事なことは分かって良かったな",Mephis,,Mephis,,Mephis
"手伝ってくれて、助かった
――これに懲りず、また訪ねてくれよ",Mephis,,Mephis,,Mephis
