old,speaker,english,speaker,english,speaker
"ああ、あんた、いい所に来たね
ちょっと頼まれてくれないかい？",Rosa,,Rosa,,Rosa
"海岸沿いに灯台があるだろ
守番のルドルフォ爺さんにいつも荷物を
届けてあげるんだけど、今日は普段より
魔物が多いみたいでね",Rosa,,Rosa,,Rosa
"替わってくれないかね、頼むよ
爺さんには、あんたも世話になるかも
しれないしさ",Rosa,,Rosa,,Rosa
"ああ、あんた、いい所に来たね
ちょっと頼まれてくれないかい？",Rosa,,Rosa,,Rosa
"海岸沿いに灯台があるだろ
守番のルドルフォ爺さんにいつも荷物を
届けてあげるんだけど、今日はなんだか
物騒な魔物が出てきたみたいでね",Rosa,,Rosa,,Rosa
"替わってくれないかね、頼むよ
爺さんには、あんたも世話になるかも
しれないしさ",Rosa,,Rosa,,Rosa
"ああ、あんた、いい所に来たね
ちょっと頼まれてくれないかい？",Rosa,,Rosa,,Rosa
"海岸沿いに灯台があるだろ
守番のルドルフォ爺さんにいつも荷物を
届けてあげるんだけど、今日はこのあたりでも
とびきり怖い魔物を見たって人がいてね",Rosa,,Rosa,,Rosa
"替わってくれないかね、頼むよ
爺さんには、あんたも世話になるかも
しれないしさ",Rosa,,Rosa,,Rosa
んん？　何じゃお前さん,Rudolfo,,Rudolfo,,Rudolfo
"――おぉ、そうかそうか
ローザの使いできてくれたのか
それは失礼したの",Rudolfo,,Rudolfo,,Rudolfo
"時間があるなら灯台にでも登って
海を眺めていくといい",Rudolfo,,Rudolfo,,Rudolfo
"海は全ての者に公平じゃ、実にいい
広大なるものを感じ、己を見つめ直す
よい機会になろうて",Rudolfo,,Rudolfo,,Rudolfo
"お疲れさま
大変だったかい？",Rosa,,Rosa,,Rosa
"ルドルフォ爺さんは元騎士団のすごい人でね
隠居してから何年も灯台守を続けてくれてるのさ
灯台は代々、そうやって守られてきたそうだよ",Rosa,,Rosa,,Rosa
"大きな魔物がやって来た時とかは
あの人が知らせてくれて、みんなで逃げたんだよ",Rosa,,Rosa,,Rosa
元気でやっていてほしいね,Rosa,,Rosa,,Rosa
"お疲れさま
大変だったかい？",Rosa,,Rosa,,Rosa
"ルドルフォ爺さんは元騎士団のすごい人でね
隠居してから何年も灯台守を続けてくれてるのさ
灯台は代々、そうやって守られてきたそうだよ",Rosa,,Rosa,,Rosa
"大きな魔物がやって来た時とかは
あの人が知らせてくれて、みんなで逃げたんだよ",Rosa,,Rosa,,Rosa
元気でやっていてほしいね,Rosa,,Rosa,,Rosa
"お疲れさま
大変だったかい？",Rosa,,Rosa,,Rosa
"ルドルフォ爺さんは元騎士団のすごい人でね
隠居してから何年も灯台守を続けてくれてるのさ
灯台は代々、そうやって守られてきたそうだよ",Rosa,,Rosa,,Rosa
"大きな魔物がやって来た時とかは
あの人が知らせてくれて、みんなで逃げたんだよ",Rosa,,Rosa,,Rosa
元気でやっていてほしいね,Rosa,,Rosa,,Rosa
"ちょっと！
あまり遅くならないように届けておくれよ",Rosa,,Rosa,,Rosa
