old,speaker,english,speaker,english,speaker
"うわぁ！　――あ、人間か
いえ――ここは魔物だらけなもので
正面から挑んでも勝てないと思い
なんとか隠れながらここまで来たんです",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"正直、精根尽き果てて今にも倒れそうでした――
強そうな方に会えて、本当に良かった
今魔物に襲われたら、もう長くは
戦えそうにありません",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――あぁ、魔物だ！
い、一緒に戦ってくれますよね？",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"相棒が無事に見つかって戻ってきました！
これから共に本隊と合流します",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"隊の仲間たちには大目玉をくらうでしょうが――
なに、相棒が無事に帰ってきたんだ
それくらいは大したことないですよね！
――ええ、本当に大したことないです、はい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"いやぁ、こんなおっかない土地
さっさと調査を終えて国に帰りたいです
――あ、いや、その、今のは聞かなかったことに",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"あ、相棒は！　相棒はいましたか？
えっ、動けなくなっている？
そ――それで、あいつは無事なんですか？",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――そうですか
いや、命が無事ならまずは安心です
調査隊の本隊には
自分から事情を説明しておききます",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"怒られるかな、怒られるよな――
いや、あいつの命が無事なだけでも感謝せねば
そうですよね、うん",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"は！　これは、まさかこんな所でお会いするとは
へ？　じ、自分ですか
いえ、あの、実は――大変申し上げにくいのですが",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"一緒にこの土地を調査していた相棒が
《<STG 814>》の近くで
行方が分からなくなってしまったのです",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"あいつを探しているうちに、自分まで迷子――
あ、いえ、何と言いますか
つまり、大変、困っておりまして",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"あなたが協力してくだされば百人力です
どうか、あいつを探し出して
一刻も早く助けてやってください",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"もしあいつを見つけたら、一刻も早く安全を
確保してやってください
気の良いヤツなのですが、腕の方は
あんまりなので――",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"相棒は《<STG 814>》の近くで
行方がわからなくなってしまいました
もし中で迷っているとしたら
魔物に襲われるのも、時間の問題――",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"あぁ、どうしよう――
どうか、あいつを一刻も早く
探し出していただけないでしょうか",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
武器を握る手も震えそうです――！,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"いたた――
ま、まだ立っていることはできます",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"も、もうダメだぁ
覚者隊、失格ですね――",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"ふぅ、助けていただき感謝します
ところで、あなたは――
――あ！　まさか、ジョゼフ様の？
ど、どうしてここに――",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――なるほど、探しに来てくださったのですか！
いやはや、覚者隊の一員としてお恥ずかしい姿を
お見せしました――
命を救われたお礼は、必ずさせていただきます！",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"それでは、急いで相棒のところに戻ります
本隊とも合流しなければ――
今頃大騒ぎになっているやもしれません",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――戦いは、終わったのですね
鬼神のごとき戦いぶりでした
なぜ、あなたほどの人がこんな場所へ――？",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"――なるほど、相棒が捜しているところに
偶然通りかかられたということですか
助けに来ていただき、感謝致します",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"しかし、情けないことにもう一歩も動けません
動けるようになるまで
ここで休ませていただきます――
相棒にもそう伝えていただけないでしょうか",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
