old,speaker,english,speaker,english,speaker
"オークどもがついにグリッテン砦に攻めてきたぞ！
覚者は防衛隊に参加し砦を守ってくれ",Alan,,Alan,,Alan
"挑める準備ができてるなら
さっそくミッションエントリーしてみてくれ",Alan,,Alan,,Alan
"また自分の成果がどの程度なのかは
神殿内の各所にあるランキングボードを
確認するといい",Alan,,Alan,,Alan
"ついに開戦したみたいです
気を付けて立派に戦ってきてください",Seneka,,Seneka,,Seneka
"詳しい情報はレスタニアニュースを
確認の上、《中央広場》にいる覚者隊の
アランさんをお訪ねください",Seneka,,Seneka,,Seneka
"覚者さま、弟を戦場で見かけた時は
どうか、そのお力でお守りくださいませ",Hilde,,Hilde,,Hilde
"覚者さま、ついに戦が始まったって聞きました
ご武運をお祈りしていますね！",Cameron,,Cameron,,Cameron
"グリッテンの戦況はよく確認して向かうのだ
そうすれば色々見えてくるものもあるだろう
活躍を期待しているぞ",Archibald,,Archibald,,Archibald
"オーク相手に情けは無用だ
魔物もろとも斬り捨ててくれる",Vanessa,,Vanessa,,Vanessa
"君、強そうだね
僕の隊で一緒に戦ってくれよ",Dikka,,Dikka,,Dikka
"凶悪な魔物は討伐評価も高くなる
倒せる自信があるなら
強敵との遭遇は幸運と捉えるべきだな",Ridley,,Ridley,,Ridley
"この戦いで戦果をあげることによって
バートランド平原のエリアポイントも
得ることができる",Scherzo,,Scherzo,,Scherzo
頑張って奮戦してくれ,Scherzo,,Scherzo,,Scherzo
