old,speaker,english,speaker,english,speaker
"――あんた、白竜神殿の覚者だろ？
ここには何で来たの？　任務？",Urda,,Urda,,Urda
"――と、知りつつ誘ってみるんだけどさ
城内の魔物、退治してくれない？",Urda,,Urda,,Urda
"ここ、もうちょい探検したいんだけど
魔物が強すぎてまいってたのよ
――頼むわ",Urda,,Urda,,Urda
"――あんた、白竜神殿の覚者だろ？
ここには何で来たの？　任務？",Urda,,Urda,,Urda
"――と、知りつつ誘ってみるんだけどさ
城内の魔物、退治してくれない？",Urda,,Urda,,Urda
"ここ、もうちょい探検したいんだけど
魔物が強すぎてまいってたのよ
――頼むわ",Urda,,Urda,,Urda
"まあ、手こずるかも知れないけど
何とかできるでしょ？　覚者だし",Urda,,Urda,,Urda
"――あんた、白竜神殿の覚者だろ？
ここには何で来たの？　任務？",Urda,,Urda,,Urda
"――と、知りつつ誘ってみるんだけどさ
城内の魔物、退治してくれない？",Urda,,Urda,,Urda
"中には古くから残ってる
宝や――建物自体だって貴重",Urda,,Urda,,Urda
"ほら、さ
そういうのが魔物に壊されるのって
だるいでしょ、なんか",Urda,,Urda,,Urda
"ま、魔物が強すぎるからさ
正直あんたでも辛いかも――だけど",Urda,,Urda,,Urda
へぇ、やるじゃん！,Urda,,Urda,,Urda
もし魔物が増えたら、その時はまた頼むわ,Urda,,Urda,,Urda
"なに、もう倒したの？
さすが覚者！　やるじゃん",Urda,,Urda,,Urda
"ごめんごめん
正直みくびってたわ
もっと時間かかると思ってたわ",Urda,,Urda,,Urda
もし魔物が増えたら、その時はまた頼むわ,Urda,,Urda,,Urda
"えっ！　もう倒したって、それ本気？
うっそ信じらんない――",Urda,,Urda,,Urda
"覚者ってほんとに強いんじゃん！
もっとだるいかと思ってたわ",Urda,,Urda,,Urda
"ありがとね、あんたすごいよ
もし魔物が増えたら、また頼むわ",Urda,,Urda,,Urda
"あ、やっぱ無理？
やめてもいいよ",Urda,,Urda,,Urda
