old,speaker,english,speaker,english,speaker
ああ、丁度良かった,Lise,,Lise,,Lise
"とある遺跡を探索していたら
大事な物を落としてしまって",Lise,,Lise,,Lise
"あれがないと困ったことになっちゃうから――
一緒に探してくれるでしょ？
困った覚者はお互い助け合わなくちゃね",Lise,,Lise,,Lise
ああ、丁度良かった,Lise,,Lise,,Lise
"とある遺跡を探索していたら
大事な物を落としてしまって",Lise,,Lise,,Lise
"あれがないと困ったことになっちゃうから――
一緒に探してくれるでしょ？
困った覚者はお互い助け合わなくちゃね",Lise,,Lise,,Lise
"結構魔物がいるみたい
準備はしっかり万全に！",Lise,,Lise,,Lise
ああ、丁度良かった,Lise,,Lise,,Lise
"とある遺跡を探索していたら
大事な物を落としてしまったの",Lise,,Lise,,Lise
"あれがないと困ったことになっちゃうから――
一緒に探してくれるでしょ？
困った覚者はお互い助け合わなくちゃね",Lise,,Lise,,Lise
"強い魔物がウヨウヨいるから
手に余るようなら断ってね",Lise,,Lise,,Lise
"おつかれさま！
そう、これこれ――ありがとう",Lise,,Lise,,Lise
"え？　魔物が寄ってきて大変？
気のせいじゃないかな――",Lise,,Lise,,Lise
"おつかれさま！
そう、これこれ――ありがとう",Lise,,Lise,,Lise
"え？　魔物が寄ってきて大変？
気のせいじゃないかな――",Lise,,Lise,,Lise
"とにかく、ごくろうさま
また手を貸してね！",Lise,,Lise,,Lise
"おつかれさま！
そう、これこれ――ありがとう",Lise,,Lise,,Lise
"え？　魔物が寄ってきて大変？
気のせいじゃないかなあ――",Lise,,Lise,,Lise
"とにかく、ごくろうさま
心から感謝してるわ
本当に助かった――ありがとう！",Lise,,Lise,,Lise
"なに？
もちろん、わたしも今から探しに行くところ
さあ、先に行って？",Lise,,Lise,,Lise
"どうかリズ様のため
よろしくお願いいたします",Plum,,Plum,,Plum
"ありがとうございます
ご無事で何よりでした",Plum,,Plum,,Plum
