old,speaker,english,speaker,english,speaker
"ガルドリンを頼む
失えば大きな損失であることはもちろん
あの男にもしものことがあれば――",Joseph,,Joseph,,Joseph
エリオットも生涯苦しむことになるだろう,Joseph,,Joseph,,Joseph
"ガルドリンとエリオットは、僕の提案で
島の海岸沿いを調査していたはずなんだ",Klaus,,Klaus,,Klaus
"僕からもお願いだ――
一刻も早くガルドリンの元へ駆けつけ
助けてあげてくれないか",Klaus,,Klaus,,Klaus
"それとリズとセシリーを見つけたら
すぐに君の後を追わせるよ",Klaus,,Klaus,,Klaus
"なんだか慌ただしいな
急ぐなら、さあ、乗った乗った",Zerkin,,Zerkin,,Zerkin
"力が抜けちゃいました
良かったぁ",Elliot,,Elliot,,Elliot
"おかえり――
ガルドリンが無事で本当に良かったよ",Klaus,,Klaus,,Klaus
"島の状況は一進一退というところかな
そろそろ、半歩でいいから前に進みたいね",Klaus,,Klaus,,Klaus
"エリオットとガルドリン
なかなかイイ組み合わせだったのかな？
この部隊の人選って、深いかも――",Lise,,Lise,,Lise
"全員で帰ってこられて良かったですね！
絆も、強くなったようですし",Cecily,,Cecily,,Cecily
"なるほど――
黒騎士の影響により、これまでの侵食魔を超える
魔物まで呼び込まれているのであれば――",Joseph,,Joseph,,Joseph
"黒騎士を倒さない限り、この戦いに
終わりは来ないというわけだ",Joseph,,Joseph,,Joseph
