old,speaker,english,speaker,english,speaker
【ヒント：《拠点の礎》解放】,Leo,,Leo,,Leo
"ザンドラ東部に到着しました
ゾマの《拠点の礎》を忘れず解放しておきましょう",Leo,,Leo,,Leo
【ヒント：ザンドラ東部《ゾマ》へのルート】,Leo,,Leo,,Leo
"まずは《禊の神殿》へ向かいましょう
屋上から《禊の神殿 離殿》を通りぬけることで
ザンドラ東部にある村、《ゾマ》へ到着します",Leo,,Leo,,Leo
"レオはまだ戻らないようだが――
先に敵の素性を話しておこう",Joseph,,Joseph,,Joseph
準備が出来たら言ってほしい,Joseph,,Joseph,,Joseph
"悪いが頼みがある
事情を知るおまえにしか頼めないことだ
休息はそのあとにしてくれ",Leo,,Leo,,Leo
"《禊の神殿》は覚えているか？
あの奥に、ザンドラ方面へ抜ける扉がある
これはその扉の鍵だ",Leo,,Leo,,Leo
"そこを通って、東部ザンドラにある
《ゾマ村》へ行ってほしい
この神殿から遠く離れた辺境の村だ",Leo,,Leo,,Leo
"そこで、ザンドラ東部のエリアマスターである
ナディアという女性を訪ねるんだ",Leo,,Leo,,Leo
"彼女なら、あの地域を訪れる旅人や
出来ごとに詳しいはずだ",Leo,,Leo,,Leo
"アークの中でイリスと話して――
しばらくそこに身を隠せと言っておいた",Leo,,Leo,,Leo
"だが、知っての通り、イリスはあの状態だ
たどり着けたかどうか心配でな",Leo,,Leo,,Leo
"すまないが、様子を見てきてくれないか？
そして、イリスに伝えてくれ",Leo,,Leo,,Leo
"「俺が行くまで命がけで身を隠せ」とな
この状況だ――討伐隊が派遣されても
不思議ではない",Leo,,Leo,,Leo
"《禊の神殿》を抜けて《ゾマ村》へ行ってくれ
イリスの無事を確認してほしい",Leo,,Leo,,Leo
"正直、わからなくなってきたよ
ジョゼフ様が正しいのかもな――",Klaus,,Klaus,,Klaus
"少なくとも、アークを破壊してしまえば
敵の計画を止めることができる
でも――僕がディアマンテスなら何度でも
同じ事を繰り返すと思うし――",Klaus,,Klaus,,Klaus
"だから――うーん――悩ましいな
とりあえずレオの判断に従うよ",Klaus,,Klaus,,Klaus
"クラウスの家系にまつわる噂は本当のようだが
ジョゼフ殿に公然と反論するなどということは
表裏がある者にはできないことだ――",Gerd,,Gerd,,Gerd
"と、これまでなら一笑に付すところだが
イリスという前例があるからな――",Gerd,,Gerd,,Gerd
"どうした？
アークの破壊に必要な情報は我々に任せろ",Joseph,,Joseph,,Joseph
"準備が整い次第、覚者には動いてもらうから
それまではしっかり休むがよい",Joseph,,Joseph,,Joseph
白竜様の石化は一進一退,Mysial,,Mysial,,Mysial
"また、灰色のうろこが増えています
誰も気にしていないように見えますが――",Mysial,,Mysial,,Mysial
"いいえ、ごめんなさい
聞かなかったことにしてください",Mysial,,Mysial,,Mysial
"アークから戻った人たちは
誰もイリスのことを教えてくれないの
あなたもきっと教えてくれないんだよね？",Mayleaf,,Mayleaf,,Mayleaf
"――ふーん
やっぱり――やっぱり！",Mayleaf,,Mayleaf,,Mayleaf
"大階段のところでレオ様をお見かけしまして
イリスの安否について訊ねたのですが――",Pamela,,Pamela,,Pamela
"ええ、何も答えてはもらえませんでした
メイリーフがとても心配していましてね",Pamela,,Pamela,,Pamela
"ここだけの話――
クラウスを注視し、怪しい言動あれば
報告せよという指示が白騎団に下った",Heinz,,Heinz,,Heinz
"おまえはクラウスと親しいはずだ
巻き込まれないように気をつけるんだな",Heinz,,Heinz,,Heinz
"墓荒らしと遺跡の町、ゾマへようこそ
はるばる遠方から私に尋ねごとかしら？",Nadia,,Nadia,,Nadia
"――へぇ、女性を探しに、わざわざ来たの
情熱的なことね",Nadia,,Nadia,,Nadia
"ふふ、いいわ
ザンドラ東部のエリアマスターとして
力添えをいたしましょう",Nadia,,Nadia,,Nadia
"その女性かどうかは分からないけれど
赤い装束の女性覚者が
《東ザンドラ廃墟群》方面へ向かったそうよ",Nadia,,Nadia,,Nadia
まずはそこを当たってみてはどうかしら,Nadia,,Nadia,,Nadia
"あと、出発前に《拠点の礎》の登録を忘れずに
でないと神殿からここまでの道中、また大変よ
ふふ――",Nadia,,Nadia,,Nadia
"貴方がお探しの女性かどうかは分からないけれど
赤い装束の女性覚者が
《東ザンドラ廃墟群》方面へ向かったそうよ",Nadia,,Nadia,,Nadia
まずはそこを当たってみてはどうかしら,Nadia,,Nadia,,Nadia
"あと、出発前に《拠点の礎》の登録を忘れずに
でないと神殿からここまでの道中、また大変よ
ふふ――",Nadia,,Nadia,,Nadia
"“書き置き”
もし――ここまで探しに来てくれたなら
会いたいな
丘の上、崩れた教会で待ってるから",Iris,,Iris,,Iris
わたしは大丈夫だから――,Iris,,Iris,,Iris
ほら、さっさと帰りなよ,Iris,,Iris,,Iris
ゾマはどうだった？,Leo,,Leo,,Leo
"なるほど――イリスは山に入ると言ったのか
人目を避けるためだな？",Leo,,Leo,,Leo
うん、理屈が通っている,Leo,,Leo,,Leo
"機嫌――いや、気分はどんな様子だった？
表情や言動から何か――",Leo,,Leo,,Leo
"いや――
たった今、元気だと聞いたばかりだったな",Leo,,Leo,,Leo
"よし、イリスのことは一度忘れて
今すべきことに専念しようじゃないか",Leo,,Leo,,Leo
"とりあえず、長旅ごくろう
おまえは休んでくれ",Leo,,Leo,,Leo
"例のアークの破壊に関する動きは
俺から伝えるようにしよう",Leo,,Leo,,Leo
"頑張りはいつか報われ
道は自ずと姿を現す
常に前向きにな",Joseph,,Joseph,,Joseph
"【ヒント：ザンドラ東部への冒険について】
ザンドラ東部へは遠路を旅する必要があります
白竜神殿の素材屋で販売している《精製パラフィン》で高レベル装備をクラフトしましょう",Leo,,Leo,,Leo
