old,speaker,english,speaker,english,speaker
"あ、覚者殿いいところに
ちょっと聞いていただきたいことが！",Freud,,Freud,,Freud
"住民からの話によるとですね、離れた所に
廃墟があるんですが、その地下室に魔物が
入りこんだそうなんです",Freud,,Freud,,Freud
"自分、相談されたんですがちょっと手に負えるか
自信がなくって――",Freud,,Freud,,Freud
"覚者殿この通りであります！
立場を越えてどうか一つ、協力して下さい！",Freud,,Freud,,Freud
"あぁ、覚者殿いいところに！！
ちょっと聞いていただきたいことが！",Freud,,Freud,,Freud
"住民からの話によるとですね、離れた所に
廃墟があるんですが、その地下室に魔物が
入りこんだそうなんです",Freud,,Freud,,Freud
"うーん、自分に相談されても手に負えるか
自信がなくって――
なんでも見るからに危なそうな奴みたいで",Freud,,Freud,,Freud
"覚者殿この通りであります！！
立場を越えてどうか一つ
人助けと思って協力して下さい！",Freud,,Freud,,Freud
"あああぁ、か、覚者殿いいところに！！
ちょっと聞いていただきたいことがっ！！",Freud,,Freud,,Freud
"住民からの話によるとですね、離れた所に
廃墟があるんですが、その地下室に魔物が
入りこんだそうなんです",Freud,,Freud,,Freud
"でも、正直自分にはとても手に負える
ような感じではなく――
絶対殺される自信があります！！",Freud,,Freud,,Freud
"覚者殿、どうか！！
この通りであります！
立場を越えてどうか一つ
村人を助けると思って協力して下さい！",Freud,,Freud,,Freud
"おお、退治してくれたのでありますね
ありがとうございました",Freud,,Freud,,Freud
"――うう、しかし自分、不甲斐ないです！
精進し、このくらい対処できるよう頑張らねば",Freud,,Freud,,Freud
"あ、ゲルト団長とハインツ副団長には
その――覚者殿に助けてもらった事
内緒にしてほしいであります",Freud,,Freud,,Freud
"おおっ、退治してくれたのでありますか！
ご助力ありがとうございました！",Freud,,Freud,,Freud
"――うう、しかし強力な魔物相手では
今の警備体制はどう考えても不十分
覚者隊の助力を公式にお願いできれば
よいのでありますが",Freud,,Freud,,Freud
"うーむ、そんな事を言ってると
団長からまた叱られるでありますね",Freud,,Freud,,Freud
"おおおっ、退治してくれたのでありますか！
さすがです！　ありがとうございました！",Freud,,Freud,,Freud
"あれほどの魔物相手となると、やはり
騎士団では対処ができないことも――
残念ですが、それが本心であります",Freud,,Freud,,Freud
"村の常駐警備担当を、覚者隊からも出して
貰えると安心であります
神官殿にもぜひ、そのようにお伝えを",Freud,,Freud,,Freud
"どうしたでありますか？
自分のことは構わず行って下さい
少し遅れて向かいますので！",Freud,,Freud,,Freud
