old,speaker,english,speaker,english,speaker
"かつての世界の中心、メルゴダ
そこには恐ろしい魔物たちがいっぱい――",Lise,,Lise,,Lise
"でも、貴重な書物や資料もいっぱい――
ああ、行ってみたい",Lise,,Lise,,Lise
"今、おまえには無理って思ったでしょう？
――いいの
わたしもそう思うから",Lise,,Lise,,Lise
"そこでお願い！
貴重な物を見つけたら
わたしに預からせて",Lise,,Lise,,Lise
"からっぽの左胸に誓って
せこい真似はしないから",Lise,,Lise,,Lise
"かつての世界の中心、メルゴダ
そこには恐ろしい魔物たちがいっぱい――",Lise,,Lise,,Lise
"でも、貴重な書物や資料もいっぱい――
ああ、行ってみたい",Lise,,Lise,,Lise
"今、おまえには無理って思ったでしょう？
――いいの
わたしもそう思うから",Lise,,Lise,,Lise
"そこでお願い！
貴重な物を見つけたら
わたしに預からせて",Lise,,Lise,,Lise
"言っておくけど
もし魔物に遭ってしまっても
誰かに任せた方が身のため",Lise,,Lise,,Lise
わたしとの約束優先でね！,Lise,,Lise,,Lise
"かつての世界の中心、メルゴダ
そこには恐ろしい魔物たちがいっぱい――",Lise,,Lise,,Lise
"でも、貴重な書物や資料もいっぱい――
ああ、行ってみたい",Lise,,Lise,,Lise
"今、おまえには無理って思ったでしょう？
――いいの
わたしもそう思うから",Lise,,Lise,,Lise
"そこでお願い！
貴重な物を見つけたら
わたしに預からせて",Lise,,Lise,,Lise
"言っておくけど
もし魔物に遭ってしまっても
誰かに任せた方が身のため",Lise,,Lise,,Lise
"ヘタしたら、取り返しのつかない
ことになっちゃうんだから
わたしとの約束優先でね！",Lise,,Lise,,Lise
"ご苦労さま
これは見るからに貴重な資料ね",Lise,,Lise,,Lise
"安心して――
必ずしかるべき研究者に届けるから",Lise,,Lise,,Lise
"ご苦労さま
これは見るからに貴重な資料ね",Lise,,Lise,,Lise
"安心して――
必ずしかるべき研究者に届けるから",Lise,,Lise,,Lise
"大変だったと思うけど
でも、そのぶんだけ達成感もある",Lise,,Lise,,Lise
ああ、なんだかうらやましいな,Lise,,Lise,,Lise
"ご苦労さま
これは見るからに貴重な資料ね",Lise,,Lise,,Lise
"安心して――
必ずしかるべき研究者に届けるから",Lise,,Lise,,Lise
"それにしてもこんなに――
魔物も強かったでしょ？",Lise,,Lise,,Lise
"すごいな――
その能力、心の強さ――",Lise,,Lise,,Lise
何もかもがうらやましい！,Lise,,Lise,,Lise
"無理なら断っても良かったのに――
せっかくだからもう少し頑張ってみる？",Lise,,Lise,,Lise
"リズ様の話を聞いて――
依頼を引き受けてやってください",Plum,,Plum,,Plum
"わたしはリズ様のポーン
長く一緒にいて悟ったのです",Plum,,Plum,,Plum
"あの方を守るには他人の力を
借りるのが一番だと――",Plum,,Plum,,Plum
"リズ様の話を聞いて――
依頼を引き受けてやってください",Plum,,Plum,,Plum
"わたしはリズ様のポーン
長く一緒にいて悟ったのです",Plum,,Plum,,Plum
"あの方を守るには他人の力を
借りるのが一番だと――",Plum,,Plum,,Plum
"資料集めには魔物退治が付きもの
どうか準備を入念に――",Plum,,Plum,,Plum
"リズ様の話を聞いて――
依頼を引き受けてやってください",Plum,,Plum,,Plum
"わたしはリズ様のポーン
長く一緒にいて悟ったのです",Plum,,Plum,,Plum
"あの方を守るには他人の力を
借りるのが一番だと――",Plum,,Plum,,Plum
"このあたりの敵は
大変に手強いと聞いています",Plum,,Plum,,Plum
"無理に戦う必要はありませんから
どうかご無事で",Plum,,Plum,,Plum
"ああ――お世話になりました
覚者とポーンがそろって不甲斐ないことですが
これがわたしたちの、今の精一杯です",Plum,,Plum,,Plum
"ああ――お世話になりました
覚者とポーンがそろって不甲斐ないことですが
これがわたしたちの、今の精一杯です",Plum,,Plum,,Plum
"いつか――いつかきっと
わたしたちも――",Plum,,Plum,,Plum
"ああ――お世話になりました
覚者とポーンがそろって不甲斐ないことですが
これがわたしたちの、今の精一杯です",Plum,,Plum,,Plum
"しかし、あなたのおかげで目が覚めました
たとえ歩みは遅くても――",Plum,,Plum,,Plum
"いつかリズ様と一緒に
あなたがいる高みまで登ってみせます！",Plum,,Plum,,Plum
"いいですか？
貴重とはいえ、書物や資料です
命と引き替える価値などありませんよ？",Plum,,Plum,,Plum
