old,speaker,english,speaker,english,speaker
"最近、隊士たちが口を揃えて言うのよ
恐ろしい悪夢を見たって――",Clarissa,,Clarissa,,Clarissa
"どうやら最近島に現れた魔物のせいらしいわ
隊士たちが眠れなくなる前に
問題の魔物を討伐してきてくれないかしら",Clarissa,,Clarissa,,Clarissa
"隊士たちの不安要素を増やさないように
力尽きることなく片付けてきてくれると
助かるわ――
あなたに憧れている隊士は多いみたいだから",Clarissa,,Clarissa,,Clarissa
"片付いたら、ここに集合して
首尾を聞かせてちょうだい
それじゃあ、任せたわよ",Clarissa,,Clarissa,,Clarissa
"夢に見るくらい恐ろしい魔物ね――
あなたも体調に異変を覚えたら
すぐに戻ってくるのよ",Clarissa,,Clarissa,,Clarissa
"それと、あなたに憧れている隊士は多いみたいだから
彼らを不安がらせないためにも
力尽きることなく片付けてきてくれると
助かるわね――",Clarissa,,Clarissa,,Clarissa
"片付いたら、ここに集合して
首尾を聞かせてちょうだい
待ってるわ",Clarissa,,Clarissa,,Clarissa
"皆が怯える魔物ですら意に介さず討伐――
流石の働きね",Clarissa,,Clarissa,,Clarissa
"ええ、特別なお礼を用意しておいたわ
受け取ってちょうだい",Clarissa,,Clarissa,,Clarissa
"あなたなら大丈夫だと思ったんだけど――
気分が優れなかったのかしら？",Clarissa,,Clarissa,,Clarissa
"少しだけど、報酬を用意しておいたわ
今日はこれを受け取って、体を少し
休めた方がいいんじゃないかしら",Clarissa,,Clarissa,,Clarissa
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が多くなります,The White Dragon,,The White Dragon,,The White Dragon
パーティメンバーが死亡状態になりました,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が下がります,The White Dragon,,The White Dragon,,The White Dragon
