old,speaker,english,speaker,english,speaker
"あいててて――
自分の力を見誤ったんだろうな
ちっと格上の敵とやっちまって、この通りだ――",Goltas,,Goltas,,Goltas
"このままだと悔しくて、酒がまずくてたまらねぇや
あんたに頼むのもお門違いかもしれねえが
仇をとっちゃくれねえか？",Goltas,,Goltas,,Goltas
"あんたは敵の前で倒れるなんてこと
ないように頼むぜ",Goltas,,Goltas,,Goltas
"討伐できたら、俺のところに集合して
話でも聞かせてくれ
その話を肴に飲んで、嫌なことを忘れたいからな",Goltas,,Goltas,,Goltas
"あんたにまで負けてもらっちゃ困るんでな
力尽きないようにしてくれよ、頼むぞ",Goltas,,Goltas,,Goltas
"討伐できたら、俺のところに集合して
話でも聞かせてくれ
その話を肴に飲んで、嫌なことを忘れたいからな",Goltas,,Goltas,,Goltas
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が多くなります,The White Dragon,,The White Dragon,,The White Dragon
"こりゃたまげた――完璧な仇討ちだぜ
いやあ、一杯おごりたいところだが
代わりに上等な礼の品を用意しといたぜ
受け取ってくれよな",Goltas,,Goltas,,Goltas
"おいおい、何やってんだ――
そんなんじゃ俺と大して変わらねぇだろ",Goltas,,Goltas,,Goltas
"まあ、せっかく行ってきてくれたんだ
一応礼はさせてもらうがな――
つまらんもんだが、我慢してくれよ",Goltas,,Goltas,,Goltas
パーティメンバーが死亡状態になりました,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が下がります,The White Dragon,,The White Dragon,,The White Dragon
