old,speaker,english,speaker,english,speaker
"お！　へへ！！
なあなあ、ひとつ賭けしねぇか？",Jordan,,Jordan,,Jordan
"ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち",Jordan,,Jordan,,Jordan
"な？　単純な賭けだろぉが
魔物の強さと数は、そうだな
まぁまぁかな",Jordan,,Jordan,,Jordan
ノル？　ノラナイ？,Jordan,,Jordan,,Jordan
"お！　へへ！！
なあなあ、ひとつ賭けしねぇか？",Jordan,,Jordan,,Jordan
"ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち",Jordan,,Jordan,,Jordan
"な？　単純な賭けだろぉが
魔物の強さと数は、そうだな
あんまり強くはねぇんじゃねぇかな、へへ！",Jordan,,Jordan,,Jordan
ノル？　ノラナイ？,Jordan,,Jordan,,Jordan
"お！　へへ！！
なあなあ、ひとつ賭けしねぇか？",Jordan,,Jordan,,Jordan
"ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち",Jordan,,Jordan,,Jordan
"な、単純な賭けだろぉが
魔物の強さと数はな――へへへ！
ぜーんぜん大した事ないかもな？",Jordan,,Jordan,,Jordan
さーて、ノル？　ノラナイ？,Jordan,,Jordan,,Jordan
"くぅ――やられたぜ！
俺が有利だと思ってたんだけどな",Jordan,,Jordan,,Jordan
"まあ、いい
勝ち負けがあるから賭けが成り立つわけで
次に勝ちゃあいいだけのこと",Jordan,,Jordan,,Jordan
"くぅ――やられたぜ！
ちょいと油断させときゃ
俺が有利だと思ってたんだけどな",Jordan,,Jordan,,Jordan
"まあ、いい
勝ち負けがあるから賭けが成り立つわけで
次に勝ちゃあいいだけのこと",Jordan,,Jordan,,Jordan
"ふう――ホッとしたぜ
あんたが魔物に殺されるんじゃないかと
ビクビクしてたんだ",Jordan,,Jordan,,Jordan
"ああ言った手前、ほんとは魔物は
結構ヤバい奴らだったからな――",Jordan,,Jordan,,Jordan
"あんたが大怪我でもすりゃ夢見が悪いし
どだい、死んじまっちゃぁ
賭けどころの騒ぎじゃねぇ――",Jordan,,Jordan,,Jordan
"生きのびてくれて助かったよ
悪かったな",Jordan,,Jordan,,Jordan
"賭けを降りるのか？
――ケッ、なんだよ
根性なしだな",Jordan,,Jordan,,Jordan
