old,speaker,english,speaker,english,speaker
"グリッテン砦防衛の功績に対し報酬が出ているぞ
各位、保管ボックスより受け取ってくれ",Alan,,Alan,,Alan
"防衛隊に参加してくれたものだな
こたびの協力に感謝する――
報酬を受け取ってくれ",Alan,,Alan,,Alan
"戦果に応じた報酬が出ているみたいです
レスタニアニュースにて確認くださいね",Seneka,,Seneka,,Seneka
"先の戦いで功績のあった方には報酬が
出たそうですわ――",Hilde,,Hilde,,Hilde
"でも私にとっては弟の元気な姿が
何よりの報酬です　",Hilde,,Hilde,,Hilde
"戦場で活躍したみんなに報酬が
出たみたいですね",Cameron,,Cameron,,Cameron
"私もいつか、みなさんの隣りで
活躍できたらなって思うんです",Cameron,,Cameron,,Cameron
"先の戦いで手柄に応じた報酬が出た
という話だ",Archibald,,Archibald,,Archibald
"教官である今の俺にとっては、お前の活躍と
全身に刻み込まれた古傷が一番の誇りよ",Archibald,,Archibald,,Archibald
"こたびの戦いの戦果に応じた報酬を配布中だ
防衛に参加してくれた全ての者は受け取ってくれ",Vanessa,,Vanessa,,Vanessa
"報酬は出たけれど、これじゃぁまだ姉さんに
報告するわけにはいかないなぁ",Dikka,,Dikka,,Dikka
"いくら稼いだんだ？
俺にも少しくらい分けてくれよ",Ridley,,Ridley,,Ridley
"報酬はもう受け取ったのか？
お前の活躍、嬉しいんだけど副隊長の注目が
集まると思うと複雑なんだよなぁ――",Scherzo,,Scherzo,,Scherzo
