old,speaker,english,speaker,english,speaker
"そうそう、共有しておきたい情報があるんだ
南の《青爪浜》には厄介な魔物がたむろしてるんだが
やつらがどうも、徐々に北上しているようでな",Persimmon,,Persimmon,,Persimmon
"こちら側まで来られると厄介だ
もしもそれらしい魔物の集団を見かけたら
駆除を頼む",Persimmon,,Persimmon,,Persimmon
"あんたに聞いてほしい情報があるんだ
南の《青爪浜》には強力な魔物がたむろしてるんだが
やつらがどうも、徐々に北上しているようでな",Persimmon,,Persimmon,,Persimmon
"かなり手強い連中だから
もしもこちら側まで来たら面倒だ
それらしい魔物の集団を見かけたら
退治を頼む",Persimmon,,Persimmon,,Persimmon
くれぐれも油断するなよ,Persimmon,,Persimmon,,Persimmon
"あんたに伝えたかった情報があるんだ
南の《青爪浜》には危険な魔物がたむろしてるんだが
やつらがどうも、徐々に北上しているようでな",Persimmon,,Persimmon,,Persimmon
"並みの騎士じゃ歯が立たないだろう――
万一、こちら側までやつらが来たら村の危機だ！
もしもそれらしい魔物の集団を見かけたら
なんとか食い止めてほしいんだ",Persimmon,,Persimmon,,Persimmon
"俺じゃまず歯が立たないから
神殿に連絡しているんだが――
もし討伐に行くなら、準備は万端にな",Persimmon,,Persimmon,,Persimmon
"おお、お疲れさま
例の魔物を駆除してくれたのか！",Persimmon,,Persimmon,,Persimmon
"まぁ、すべてを根絶やしにはできないだろうが
ひとまず落着という所かな？",Persimmon,,Persimmon,,Persimmon
"おお、お疲れさま
例の魔物を退治してくれたのか！
ずいぶん頑張ってくれたみたいだな",Persimmon,,Persimmon,,Persimmon
"まぁ、すべてを根絶やしにはできないだろうが
ひとまず脅威は去った、という所かな？",Persimmon,,Persimmon,,Persimmon
"報酬金で今日はゆっくり休んでくれよ
また何かあったらよろしくな",Persimmon,,Persimmon,,Persimmon
"おお、お疲れさま
例の魔物を退治してくれたのか！
さすがだな、あんな魔物を相手にできるとは",Persimmon,,Persimmon,,Persimmon
"まぁ、すべてを根絶やしにはできないだろうが
当面の危機は去った、という所かな？
村の安泰もあんたのおかげだよ",Persimmon,,Persimmon,,Persimmon
"報酬金には村から預かった分も入ってる
また何かあったらローテスのために
力を貸してくれよ",Persimmon,,Persimmon,,Persimmon
"例の件はどうだ？
魔物が群れているのは南の《青爪浜》方面――
おそらくやつらのねぐらは
《廃村ルフロー》のあたりだろう",Persimmon,,Persimmon,,Persimmon
