old,speaker,english,speaker,english,speaker
"パーティメンバーが死亡状態になりました
依頼者からの報酬が下がります",The White Dragon,,The White Dragon,,The White Dragon
"よう、覚者さん
今日はちょっと頼みてえことがあるんだ
聞いてくれるか",Gerald,,Gerald,,Gerald
"＜<STG 1060>＞っていう
遺跡が、最近入れるようになっただろ？
そこをホラ――俺達で発掘調査してやろうと
思ってな",Gerald,,Gerald,,Gerald
"で、腕の立つ覚者さんに
先立って掃除を頼みたいんだよな
どうせあんたらだって
探索するつもりだったんだろ？",Gerald,,Gerald,,Gerald
"報酬だってちゃんとある
――ただし、もう二度と危険な魔物どもが
寄り付かないよう、一度も膝をつかずに頼むぜ",Gerald,,Gerald,,Gerald
"＜<STG 1060>＞っていう
遺跡が、最近入れるようになっただろ？
腕の立つ覚者さんに、先立って掃除を頼みたい",Gerald,,Gerald,,Gerald
"二度と危険な魔物どもが寄り付かないよう
一度も膝をつかずに頼むぜ",Gerald,,Gerald,,Gerald
"こんな時に仕事してどうすんだって？
――おたくらが平和を取り戻すって、信じてるからさ
平和になったその時、みんな何が欲しくなる？
だったら、今うかうかしてる訳にはいかねえだろ",Gerald,,Gerald,,Gerald
"おう、おかえり覚者さん
やっぱりおたくなら
バッチリやってくれると思ったぜ",Gerald,,Gerald,,Gerald
"俺らが欲しいものと、覚者さんの欲しいものは
同じ場所にあるが、全く違う――
となれば、利害の一致って訳だ
これからもよろしくな、頼もしい覚者さんよ",Gerald,,Gerald,,Gerald
"おう、おかえり覚者さん
派手にやられたみたいだな",Gerald,,Gerald,,Gerald
"おたくほどの戦士でも手を焼くってことは
俺らじゃ話にならねえな
命より大事な宝なんかねぇ――
残念だが、今回は諦めるかね",Gerald,,Gerald,,Gerald
