old,speaker,english,speaker,english,speaker
"どうだい、麗しい淑女揃いだろう！
俺の卓越したスカウト能力をもってすれば
このくらい大したことは無いな
はっはっは",Angelo,,Angelo,,Angelo
"――まぁ、多少は出会いがしらに頭を下げたが
俺たちのキューピッドでもある君のためだ
気合いを入れてスカウトしてきたよ",Angelo,,Angelo,,Angelo
"プレゼント――《ロマンチックな手紙》の
準備はいいかね？
まずは全員と話をして
それから“１人だけに”プレゼントを贈るんだ",Angelo,,Angelo,,Angelo
"分かっていると思うが１人に１回だけだぞ
よーーーく考えてプレゼントしたまえよ",Angelo,,Angelo,,Angelo
"各地から麗しのレディたちを連れてきたわよ
でも、アンジェロがっていうところに
ちょっとだけ妬けちゃうわね",Shelly,,Shelly,,Shelly
"まずは全員と話をしてから
“１人だけに”プレゼントを贈るんだ",Angelo,,Angelo,,Angelo
"くれぐれも言っておくが“１人に１回だけ”だぞ
よーーーく考えてプレゼントするんだ",Angelo,,Angelo,,Angelo
"じっくりゆっくり考えて
気持ちが固まったらプレゼントしましょ
焦ることなんてないんだから",Shelly,,Shelly,,Shelly
"うむ、プレゼントできたみたいだな！
誰が一番プレゼントをもらったかを数えるから
結果発表までもうしばらく待っててくれ",Angelo,,Angelo,,Angelo
"俺も覚悟を決めて、シェリーちゃんに
プレゼントを渡さなければ！",Angelo,,Angelo,,Angelo
"シェリーちゃんが手紙を気に入ってくれたら！
そうしたら――そうしたら――",Angelo,,Angelo,,Angelo
"――じ、自信が無くなってきた
いやいや、今度こそ俺は！
バシッと！　キメてみせるぞ！",Angelo,,Angelo,,Angelo
"結果発表、ドキドキするわね
誰が一番でも
大切な想いは変わらないでしょうけど！",Shelly,,Shelly,,Shelly
"――それにしても、アンジェロは
いつになったらプレゼントをくれるのかしら",Shelly,,Shelly,,Shelly
"さっきからモゴモゴしちゃって
赤くなったり青くなったりしてるの
じれったいわ",Shelly,,Shelly,,Shelly
"急ににぎやかになりました
これから何が起こるのか、楽しみです",Cecily,,Cecily,,Cecily
"えっと――隊長が“特別な贈り物”を
渡す相手を探されているって聞きました",Cecily,,Cecily,,Cecily
"隊長からそんな贈り物をされる方
色々な意味で特別な存在なんでしょうね
その方は幸せだと思います――きっと",Cecily,,Cecily,,Cecily
"心のこもった贈り物って素敵ですね
わたしも、ここに来る前に
父に手紙でも残してこればよかったかもしれません",Cecily,,Cecily,,Cecily
"にぎやかな催しだね
壇上の二人が何か発表でもするの？
みんなワクワクしてるみたいだ",Gillian,,Gillian,,Gillian
"“特別なプレゼント”を贈る催しなんだってね
ごめん、何も持ってこなかったんだ
ただのパーティーに呼ばれたのかと思って",Gillian,,Gillian,,Gillian
"知っていたら、何か持ってきたんだけど――
ほら、あなたには世話になったから",Gillian,,Gillian,,Gillian
"もう少しここにいてくれって言われてるんだ
何か発表するみたいだよ",Gillian,,Gillian,,Gillian
"――この酒場、いい匂いがするよね
待ってる間に何か食べようかな
隊長も一緒にどう？",Gillian,,Gillian,,Gillian
"何が始まるのかワクワクしてるよ
今回もお菓子、もらえるのかな？",Lise,,Lise,,Lise
"前は一気に食べ過ぎちゃったんだよね
あっという間に無くなっちゃって
ちょっと残念だったんだ",Lise,,Lise,,Lise
"隊長もプレゼント、用意したんでしょ？
もちろんわたしにくれるんだよね！？
どんなプレゼントか楽しみだな～",Lise,,Lise,,Lise
"ほら、普段がんばってるつもりだからさ
たまにはご褒美が欲しいよ――ダメ？",Lise,,Lise,,Lise
"誰が一番プレゼントをもらったか
順位発表があるんだって
う～、ドキドキする！",Lise,,Lise,,Lise
"あばら屋で静かに過ごしていたら
急に迎えがきたんだ
そこの顔色の悪い彼、よく辿り着いた
ものだと感心したよ",Kirsty,,Kirsty,,Kirsty
"ん？　誰か一人だけに贈り物をするんだって？
君は顔が広いから、相手を選ぶのも大変そうだね",Kirsty,,Kirsty,,Kirsty
"まあ、私だって君とは
そこそこ仲良くなったつもりだから――
他の誰かに渡しているのを見たら
少し妬いてしまうかもしれないな",Kirsty,,Kirsty,,Kirsty
"なんてね、冗談だよ
ここにいるだけで、十分に
楽しませてもらってるからさ",Kirsty,,Kirsty,,Kirsty
"まだ終わりじゃないそうだよ
“結果発表”があるらしい
私も、一応最後まで出席するつもりだけど",Kirsty,,Kirsty,,Kirsty
"“恋と愛のお祭り”――
今回もお招きいただき光栄だわ",Emerada,,Emerada,,Emerada
"シッ――
何も言わないで、それで構わないのよ
心のおもむくままに想いを告げにいきなさい",Emerada,,Emerada,,Emerada
"あらぁ、待ち時間なのね？
いいの、あたくしの思うように過ごさせてもらうわ
もうしばらくこうしていたいから",Emerada,,Emerada,,Emerada
"アンジェロとシェリーが来る日を
楽しみにしてたの！
また会えてうれしいな",Mayleaf,,Mayleaf,,Mayleaf
"きっとみんなが覚者さまのプレゼントを
欲しいと思ってるに違いないけど――
わたしも欲しいと思ってるの！",Mayleaf,,Mayleaf,,Mayleaf
"だから、ええと
もらえると、とってもうれしいなって
――アピール？　って、これでいいのかな",Mayleaf,,Mayleaf,,Mayleaf
"もう少ししたら、結果発表なんだって
その後は解散しちゃうから
ちょっとさみしいけど――",Mayleaf,,Mayleaf,,Mayleaf
