old,speaker,english,speaker,english,speaker
"あ、アンタ！
ちょうどイイ所に来てくれたぜ",Bandit,,Bandit,,Bandit
"お宝探して忍び込んだはいいが
うっとおしい魔物がうろついてやがって
逃げるうちにココへ来ちまった",Bandit,,Bandit,,Bandit
"頼むぜ、片っ端から倒してくれ！
礼はちゃんとするからよ！",Bandit,,Bandit,,Bandit
"おおっ、アンタ！
ちょうどイイ所に来てくれたぜ",Bandit,,Bandit,,Bandit
"お宝探して忍び込んだはいいが
どうにもこうにもおっかない魔物がうろついて
やがって、逃げるうちにココへ来ちまった",Bandit,,Bandit,,Bandit
"頼むぜ、なんとかしてくれ！
死ぬよりゃマシだ！　礼はちゃんとするからよ！",Bandit,,Bandit,,Bandit
"うおおおおっ、アンタッ！
た、助かった！！
ホントイイ所に来てくれたぜ！！",Bandit,,Bandit,,Bandit
"お宝探して忍び込んだはいいが
とんでもねぇ恐ろしい魔物がうろついてやがって
逃げるうちにココへ来ちまった",Bandit,,Bandit,,Bandit
"頼むぜ、なんとかしてくれ！
ほんとどうしようもなかったんだ！
ぜってぇ礼はちゃんとするからよ！",Bandit,,Bandit,,Bandit
"おぉ、戻ったのか
なかなかやるな、アンタ
じゃあこれで！",Bandit,,Bandit,,Bandit
"――なんだよ
分かってるよ、礼の事だろ？
忘れてる訳ねぇだろ",Bandit,,Bandit,,Bandit
まぁどうせ、ここで拾った物だからな,Bandit,,Bandit,,Bandit
"おぉ、戻ったのか
大した腕だな、アンタ
じゃあこれで！",Bandit,,Bandit,,Bandit
"――なんだよ
分かってるよ、礼の事だろ？
忘れてる訳ねぇだろ",Bandit,,Bandit,,Bandit
"まぁどうせ、ここで拾った物だけどな
なんの為にここに忍び込んだんだよ俺ぁ
はぁー、生きてるからこそ出る愚痴だよな",Bandit,,Bandit,,Bandit
"おぉ、戻ったのか！
すっげぇ腕だな、アンタ！！
正直感動したぜ、あんなのをどうにか
しちまうなんてよ！！",Bandit,,Bandit,,Bandit
"いやぁほんとすごいぜ！！
英雄だよ！　さすが覚者だ！！
じゃあこれで！",Bandit,,Bandit,,Bandit
――――――,Bandit,,Bandit,,Bandit
"――なんだよ
分かってるよ、礼の事だろ？
忘れてる訳ねぇだろ",Bandit,,Bandit,,Bandit
"ったく、ちゃっかりしてやがるぜ
褒めちぎったら誤魔化せるかと
思ったのによ
まぁどうせ、ここで拾った物だけどな",Bandit,,Bandit,,Bandit
"頼むぜ、何とかしてくれよ
無事戻れないと礼もできないぜ",Bandit,,Bandit,,Bandit
