old,speaker,english,speaker,english,speaker
おお、アンタ、助けてくれ！,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"魔物に不意を突かれて傷を負い
何とかこの井戸に逃げ込んだのだが――",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"まったくツイてないな
ここにも案の定、魔物が住みついているみたいだ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
このままではいずれ、俺は餌食になるだろう,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"頼む、これも何かの縁だ――
力を貸してくれないか",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
おお、アンタ、助けてくれ！,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"魔物に不意を突かれて傷を負い
何とかこの井戸に逃げ込んだのだが――",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"まったくツイてないな
ここにはどうやら、外よりも凶暴な魔物が
住みついているみたいだ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
このままではまもなく、俺は餌食になるだろう,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"頼む、これも何かの縁だ――
力を貸してくれないか",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
おお、アンタ、助けてくれ！,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"魔物に不意を突かれて傷を負い
何とかこの井戸に逃げ込んだのだが――",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"まったくツイてないな
ここにはどうやら外よりも
ケタ違いに恐ろしい魔物が
住みついているみたいだ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
このままではすぐにも、俺は餌食になるだろう,Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"頼む、これも何かの縁だ――
力を貸してくれないか",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"魔物を全て倒したって？
そうか、すごいな、流石は覚者というべきか",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"それと厚かましくて悪いんだが
頼みついでにもうひとつ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"傷を癒せる物を持っていたら
分けてもらえないだろうか――",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"ありがたい
これで何とかなりそうだ――",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"しばらくここで休んだら外に戻ることにするよ
ありがとう――助かったよ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"ありがたい
本当に、感謝の言葉も見つからないよ
これで何とかなりそうだ――",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"しばらくここで休んだら外に戻ることにするよ
ありがとう――助かったよ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"ありがたい
本当に、感謝の言葉も見つからないよ
これで俺を捜してくれている
仲間の所にも戻れそうだ――",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"しばらくここで休んだら外に出ることにするよ
ありがとう――助かったよ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
"すまない
私はまだ動くことができそうもない――
対処を頼むよ",Lightly-Equipped Soldier,,Lightly-Equipped Soldier,,Lightly-Equipped Soldier
