old,speaker,english,speaker,english,speaker
決めたぞ,Leo,,Leo,,Leo
"《エルテ・ディナン》に遠征する
おまえも参加してくれ",Leo,,Leo,,Leo
"もちろん、オークどもに狙われている
エルフ野郎――",Leo,,Leo,,Leo
キースヒルトの援護が目的だ,Leo,,Leo,,Leo
"あいつは迷惑に思うだろうが
世話になりっぱなしでは居心地が悪い",Leo,,Leo,,Leo
"ここにオークがいないのは
まぎれもなくあの男のおかげだ
しかし、ここの戦力を減らすのは本意ではない",Leo,,Leo,,Leo
"キースヒルトに縁のある俺とおまえ――
ごく少数で事に当たる",Leo,,Leo,,Leo
"準備ができしだい出発する
向こうで合流しよう",Leo,,Leo,,Leo
ああ――,Leo,,Leo,,Leo
"《エルテ・ディナン》はかつてのエルフの都
ミスリウの森を抜けたさらに深い森
今は誰も住まない《ディナン深層林》の――",Leo,,Leo,,Leo
"――いや、まてよ
あの森にはエルフの技を研究している者がいたな",Leo,,Leo,,Leo
"そう、名はたしかロンドジ―ル
俺も一度彼の《秘弓師の住居》で
宿を借りたことがある",Leo,,Leo,,Leo
"おそらく彼は今もあの地にいるはずだ
事情を話せば助けになってもらえるかもしれん
どんな状況が待ち受けているか分からないしな――",Leo,,Leo,,Leo
"それとかなり遠いぞ？
出発前に地図で確認しておけ",Leo,,Leo,,Leo
"行き先はエルフの古都《エルテ・ディナン》だ
キースヒルトに恩を売って――",Leo,,Leo,,Leo
いや、借りを返してやろうではないか,Leo,,Leo,,Leo
"レオと一緒に行くんだよね？
キースヒルトをよろしくお願いします
あの人は、わたしの先生なの",Mayleaf,,Mayleaf,,Mayleaf
"もっと教えて欲しいことがある――
エルフの文化を――歴史を",Mayleaf,,Mayleaf,,Mayleaf
"父と母がなぜ今ここにいないのか――
エルフに何が起こったのか――",Mayleaf,,Mayleaf,,Mayleaf
"エルフの青年を助けに行くそうだな
なんとか説得して連れてくるんだ",Joseph,,Joseph,,Joseph
"姿形は青年でも
わたしの何倍も長く生きているはずだ
おそらく、レスタニア史の生き証人",Joseph,,Joseph,,Joseph
"聞きたいこと、教えを請いたいことが
山ほどある――とな",Joseph,,Joseph,,Joseph
"《エルテ・ディナン》は住民に愛された
とても美しい都だったと聞いているよ",Klaus,,Klaus,,Klaus
"白竜様の特別なご加護もあって
レスタニアの文化の都として栄えたんだ",Klaus,,Klaus,,Klaus
"でも、白竜様があんなことになって
レスタニア全土を巡る竜力が低下した",Klaus,,Klaus,,Klaus
"その時に、真っ先にオークに狙われたのが
《エルテ・ディナン》だ",Klaus,,Klaus,,Klaus
"行った人の話だと往事の美しさは見る影もなくて
オークへの憎しみは増すばかり――らしいね",Klaus,,Klaus,,Klaus
"キースヒルトにはここに住んでもらうと
メイリーフは楽しみにしているんです",Pamela,,Pamela,,Pamela
"実現するとわたしも嬉しいですけどね
家の中はにぎやかな方がいいですから",Pamela,,Pamela,,Pamela
"魔物がエルフをつけ狙うのは
長寿を誇る彼らの濃密な生命
――それを求めてのことでしょう",Mysial,,Mysial,,Mysial
"キースヒルトを保護すれば
エルフの生き残りが全員
ここに集まることになります",Mysial,,Mysial,,Mysial
つまり――,Mysial,,Mysial,,Mysial
"いいえ、反対しているわけではありません
ただ、情に従って行動することが
良い結果を生むとは限らない――",Mysial,,Mysial,,Mysial
"ここは回復の途上にある白竜様の住みか
それを忘れないでくださいね",Mysial,,Mysial,,Mysial
"ようこそディナンへ
おや、わざわざ遠方から僕に用かい？",Rondejeel,,Rondejeel,,Rondejeel
