old,speaker,english,speaker,english,speaker
"ううう――
お、おなかが、いたい――",Carrie,,Carrie,,Carrie
"この前拾った変な色の木の実――
いくつか味見してみたんだけど
それがまずかったみたい――",Carrie,,Carrie,,Carrie
"こんなとき――
あれがあれば――",Carrie,,Carrie,,Carrie
あの草が食べたい――,Carrie,,Carrie,,Carrie
"え？　まさか――
あの草を探してきてくれるの？",Carrie,,Carrie,,Carrie
"アタシが餓えてさまよう子供だった頃
見つけてはかじってた、あの道端の草――
あれをかじると、なぜかお腹の調子がよくなるの",Carrie,,Carrie,,Carrie
"特徴はこれに書いてあるから
お願いね――",Carrie,,Carrie,,Carrie
"子供の頃ね、よく食べた草なの
よくお腹を壊してたから",Carrie,,Carrie,,Carrie
"餓えてさまようつらい毎日だったなぁ
ゴミみたいなものを食べて
お腹を壊すことも多くて――",Carrie,,Carrie,,Carrie
"そのにおい、間違いないわ！
あの草よ！",Carrie,,Carrie,,Carrie
（モシャ！）,Carrie,,Carrie,,Carrie
（モシャ！モシャ！）,Carrie,,Carrie,,Carrie
（モシャ！モシャ！モシャ！）,Carrie,,Carrie,,Carrie
（モシャ！モシャ！モシャ！モシャ！）,Carrie,,Carrie,,Carrie
"この舌触り、このエグ味――！
ニガい思い出がいっぱい詰まった味！",Carrie,,Carrie,,Carrie
"なんだか懐かしくなっちゃうな
つらかった思い出も
思い出のひとつには違いないんだよね",Carrie,,Carrie,,Carrie
"それに、あの頃に覚えた知識も
こうして活かせてるわけだし――",Carrie,,Carrie,,Carrie
"うん、お腹の痛みも落ち着いてきたみたい
食料集め、頑張れそうだよ",Carrie,,Carrie,,Carrie
