old,speaker,english,speaker,english,speaker
"今しがた島のゲートが開通したと
使者が伝えてきた",Joseph,,Joseph,,Joseph
"懸念されたセシリーの消耗は
さほどではないとのことだ
だが、ゲートが安定し続ける保証はない",Joseph,,Joseph,,Joseph
"セシリーはすぐにでもフィンダムへ
渡りたいと主張しているらしいが
向こうで万が一のことが起これば
我々への影響は計り知れない",Joseph,,Joseph,,Joseph
"そこで――
セシリーたちとフィンダムへ渡り、護衛し
状況の把握――実地の調査を行う者が必要だ
もちろん、おまえ以上の適任はいない",Joseph,,Joseph,,Joseph
"すでに第一次調査隊――おまえの部下たちは
ゲートの前で待っている",Joseph,,Joseph,,Joseph
"幾多の危機を乗り越えたレスタニア育ちの目で
状況を見極めてくれ",Joseph,,Joseph,,Joseph
"向こうがどんなところで、何が起こっているのか
よく見てくるのだぞ",Joseph,,Joseph,,Joseph
"セシリーやロイグにとっては馴れたことでも
君たちにとっては危険だってことが
少なからずあると思う",Klaus,,Klaus,,Klaus
目を凝らして、耳を澄まして――いいね？,Klaus,,Klaus,,Klaus
"友の家に初めて招かれた時――
未知の果実を口にする時――",Zerkin,,Zerkin,,Zerkin
"評判の詩人の朗読を聞く時――
こりゃ、全部、冒険だ",Zerkin,,Zerkin,,Zerkin
"もちろん、まだ見ぬ世界に乗り込むのは
とびきりの大冒険",Zerkin,,Zerkin,,Zerkin
"困難もあるだろうが、怖れるな
目一杯楽しんでやれ",Zerkin,,Zerkin,,Zerkin
冒険なんて、誰もができることじゃないからな,Zerkin,,Zerkin,,Zerkin
"見てください
ゲートは安定しています",Cecily,,Cecily,,Cecily
いよいよだね,Loeg,,Loeg,,Loeg
"スー――
ハー――",Gurdolin,,Gurdolin,,Gurdolin
"気にするな
単なる深呼吸だ",Gurdolin,,Gurdolin,,Gurdolin
やば――ワクワクが止まらない！,Lise,,Lise,,Lise
うう――みぞおちのあたりがキリキリします,Elliot,,Elliot,,Elliot
"わたしがいた時より状況は悪化している――
その可能性はかなり高い",Loeg,,Loeg,,Loeg
まず、このあたりの安全を確認しないか？,Loeg,,Loeg,,Loeg
"やはりレスタニアよりも空気が濃いですね？
みなさんは大丈夫ですか？",Cecily,,Cecily,,Cecily
"人間を怖いと思ったことはねえが
むき出しの自然てのは、どうも落ち着かねえな",Gurdolin,,Gurdolin,,Gurdolin
"大歓迎を期待していたわけじゃないけど
ちょっとサビシイかも？",Lise,,Lise,,Lise
"何が潜んでいるかわかったもんじゃありません
慎重に行きましょう、慎重に！",Elliot,,Elliot,,Elliot
まずは、礎を解放しちまうか――,Gurdolin,,Gurdolin,,Gurdolin
ここを拠点にして、あちこちに足を伸ばそうぜ,Gurdolin,,Gurdolin,,Gurdolin
"おまえはリム転移の具合を確認しがてら
レスタニアへ戻れ
ジョゼフに首尾を報告してこいよ",Gurdolin,,Gurdolin,,Gurdolin
"ゲートが開通した結果、リム転移も可能になった
――おそらく、そういうことですよね",Cecily,,Cecily,,Cecily
"やっぱり竜の世界だから
基本のルールは同じみたいだね",Lise,,Lise,,Lise
そうそう、ここの横手の奥の方――,Lise,,Lise,,Lise
"家があるみたいなんだけど
ご挨拶しといた方がいいかな？",Lise,,Lise,,Lise
"これ、内緒ですけど――
ここがレスタニア以上に進んだ世界じゃなくて
良かったと、ホッとしてます",Elliot,,Elliot,,Elliot
"君たちが来てくれたのだから
問題は解決したも同然",Loeg,,Loeg,,Loeg
"――なんて言ったら重荷になるかな？
でも、これが本心なんだ",Loeg,,Loeg,,Loeg
"ああ、ノドから手が出るほど土産話が欲しい！
でも、忙しいんだろ？
我慢するよ――ああ、我慢我慢！",Klaus,,Klaus,,Klaus
"無事の帰還、何よりだ
さて、向こうでの出来事を――",Joseph,,Joseph,,Joseph
そうか――"芯なる樹"を中心とする世界,Joseph,,Joseph,,Joseph
"竜が司る世界と言っても、勝手が違うようだな
ふむ――興味深い",Joseph,,Joseph,,Joseph
"して、その、病んだ芯なる樹を治さねば
この事態は収まらないというわけか――",Joseph,,Joseph,,Joseph
