old,speaker,english,speaker,english,speaker
"あんた、強そうだな
てか、強いよな？",Soldier,,Soldier,,Soldier
"なあ、お願いだ
あの中でせっかく集めたお宝を
魔物におそわれて落としてきちまった",Soldier,,Soldier,,Soldier
"情けないけど
取りに戻る根性はない
回収、頼むよ",Soldier,,Soldier,,Soldier
"ボスや仲間にバレたら
俺は――俺は――うぅッ",Soldier,,Soldier,,Soldier
"あんた、強そうだな
てか、強いよな？",Soldier,,Soldier,,Soldier
"なあ、お願いだ
あの中でせっかく集めたお宝を
魔物におそわれて落としてきちまった",Soldier,,Soldier,,Soldier
"情けないけど
取りに戻る根性はない
回収、頼むよ",Soldier,,Soldier,,Soldier
"魔物、はっきり言って相当強いんだけど
あんたも強そうだから――な？　な？",Soldier,,Soldier,,Soldier
"ボスや仲間にバレたら
俺は――俺は――うぅッ",Soldier,,Soldier,,Soldier
"あんた、強そうだな
てか、強いよな？",Soldier,,Soldier,,Soldier
"なあ、お願いだ
あの中でせっかく集めたお宝を
魔物におそわれて落としてきちまった",Soldier,,Soldier,,Soldier
"情けないけど
取りに戻る根性はない
回収、頼むよ",Soldier,,Soldier,,Soldier
"魔物、あんたでも苦労するぐらい
強いかもしれない――てか、強い！
それでも――",Soldier,,Soldier,,Soldier
"ボスや仲間にバレたら
俺は――俺は――うぅッ",Soldier,,Soldier,,Soldier
"ありがとう！
これで面目が立つよ！",Soldier,,Soldier,,Soldier
"ありがとう！
これで面目が立つよ",Soldier,,Soldier,,Soldier
"怪我はなかったか？
ほんと、ありがとうな",Soldier,,Soldier,,Soldier
"怪我はなかったか？
へえ、ピンピンしてる！",Soldier,,Soldier,,Soldier
"あんたスゴいな！
ほんと、ありがとうな",Soldier,,Soldier,,Soldier
たのむよ――あんたしか頼れないんだよぅ,Soldier,,Soldier,,Soldier
