old,speaker,english,speaker,english,speaker
"<AREA 14>フィールドの《<ITEM 15949>》を採取できる採取ポイントの数が増えました
＜雨天＞の間にたくさん採取し、納品しましょう",The White Dragon,,The White Dragon,,The White Dragon
"＜雨天＞が終了したため、<AREA 14>フィールドの
《<ITEM 15949>》の採取ポイント数が通常に戻りました
納品し、クエストを終了しましょう",The White Dragon,,The White Dragon,,The White Dragon
"廃村の件ではお世話になりました――
他にも、ディリスが色々とお願いごとを
しているようで――
どうか、ご無理はなさらないでくださいね",Musel,,Musel,,Musel
"そうそう、あなたにご有用かと思われる話を
お耳に入れたくて――
《<ITEM 15949>》についてです",Musel,,Musel,,Musel
"なんでも、＜雨天＞の時にのみ特定の場所で
大量に採水できるようになるんだとか――
もしご存じでなければ、詳しくお話いたしましょう",Musel,,Musel,,Musel
"それでは件の天候――＜雨天＞になりましたら
お仲間を集めて、もう一度お声掛けください
私の覚えている限りで、お話させていただきます",Musel,,Musel,,Musel
"《<ITEM 15949>》の大量発生について――
詳しくお聞きになりたいのでしょうか？
では、＜雨天＞になりましたら
お仲間を集めてもう一度お声掛けください",Musel,,Musel,,Musel
"エランの水は貴重ですから――
いつでも誰にでもお話する訳にはいかないのです
ご容赦くださいませ",Musel,,Musel,,Musel
"＜雨天＞になりましたね
それでは、私もお話させていただきます",Musel,,Musel,,Musel
"《<ITEM 15949>》はエランでのみ採れる
特殊な水資源ですわ
地中の鉱物と湧水の成分が反応して
生成されるのですが――",Musel,,Musel,,Musel
"＜雨天＞中の増水している間のみ
普段よりも多くの地点から採水できるようなのです",Musel,,Musel,,Musel
"もし覚者様がそれをご入り用でしたら
お好きに採水していただいて問題ありませんわ
ただ、ひとつお願いが――",Musel,,Musel,,Musel
"《<ITEM 15949>》を果実の汁と混ぜて
凍らせたものがディリスの大好物なのです
もしよろしければ、採水したうちの＜5＞つを
分けていただけないでしょうか？",Musel,,Musel,,Musel
"《<ITEM 15949>》の大量採水について
もう一度ご説明いたしましょうか？",Musel,,Musel,,Musel
"《<ITEM 15949>》は
通常時でも一定量採水可能な水資源ですが
＜雨天＞中には、普段よりも多くの地点から
採水できるのです",Musel,,Musel,,Musel
"もしたくさん採水できましたら、＜5＞つほど
分けていただけると――ディリスが喜びます
それでは、いってらっしゃいませ",Musel,,Musel,,Musel
"本当に分けていただけるとは――
あなたのお心はこのエランに
流れる川のように清らかなのですね
ありがとうございます、きっとディリスが喜びます",Musel,,Musel,,Musel
"もし再度＜雨天＞になった際には
遠慮なくお声掛けくださいませ
採水場所をお教えさせていただきますわ",Musel,,Musel,,Musel
