old,speaker,english,speaker,english,speaker
"覚者様、恐れながら――
私の願いをお聞きいただけないでしょうか",Dian,,Dian,,Dian
"ザンドラ禁域にて神殿と覚者様の標となる
この祠を守るため、とある貴重な品が
必要なのですが数が足りず、途方に暮れております",Dian,,Dian,,Dian
"しかし、ここは最果ての地ゆえ
商人を呼ぶことも憚られ――
どうか、お力添えいただけないでしょうか",Dian,,Dian,,Dian
"覚者様のご助力、心強い限りです
品をお持ちいただいた際には、私にお声を――",Dian,,Dian,,Dian
"約束の品をお持ちいただき、感謝いたします
これでいくばくかの時を
凌ぐことができそうです――",Dian,,Dian,,Dian
"――覚者様
実は、もう一つ
お力添えいただきたい問題があるのです",Dian,,Dian,,Dian
"最近、《叫びの竪穴》付近で
妙な物音を聞くといった報告が相次いで
いたのですが、それがぴたりと止んだのです
音の主はなぜか、あの井戸に降りていった様子――",Dian,,Dian,,Dian
"もしお時間が許すならば
一度様子を見てきていただけないでしょうか",Dian,,Dian,,Dian
"なぜ異音の主は《叫びの竪穴》に
わざわざ降りていったのでしょうか――
何か、不穏なものを感じます",Dian,,Dian,,Dian
ご無事でのお戻り、何よりです,Dian,,Dian,,Dian
"音の主は造魔だったのですか
――もしかすると、居なくなった主を探して
《叫びの竪穴》内に降りたのかも知れませんね",Dian,,Dian,,Dian
"この祠に到達する前に
動きを止めていただけたことは幸運でした
感謝いたします、覚者様",Dian,,Dian,,Dian
