old,speaker,english,speaker,english,speaker
"あんた、まだこの村をうろついてんのか
展望城は奪還したんだろ？
大したもんだよ、ありがとう",Khalil,,Khalil,,Khalil
"展望城に囚われていた捕虜たちも
これで、解放されたんだろう？
そいつは、よかった――",Khalil,,Khalil,,Khalil
"なぁ、覚者さん
展望城に――<NPC 2957>って女がいるはずだ
そいつに、届けてもらいたいものがある",Khalil,,Khalil,,Khalil
"《<QDEL NAME 0 3>》を――
悪いが、どこかで手に入れてくれ
待たせてすまなかったと
伝えてくれ――",Khalil,,Khalil,,Khalil
"展望城に、<NPC 2957>という女がいるはずだ
《<QDEL NAME 0 3>》をどこかで手に入れて
そいつに届けてやってほしい――",Khalil,,Khalil,,Khalil
"皆、あの城へ引き立てられていったと聞いて
ここに来たってのに――
俺は一体、何をしていたんだろうな――？",Khalil,,Khalil,,Khalil
<NPC 2958>は、元気かな――,Khalil,,Khalil,,Khalil
"はい、何か？
<NPC 3054>、ですって――？",Josephine,,Josephine,,Josephine
"なぜ、あなたがその名前を――
い、いえ
今さら聞きたくありません、そんな名前",Josephine,,Josephine,,Josephine
"何でしょうか？
私に、届け物ですって？
一体、誰から――",Josephine,,Josephine,,Josephine
"<NPC 3054>――ですって
いまさら、こんなものを送ってきたって
許されると思っているのかしら",Josephine,,Josephine,,Josephine
"私たちは、村の人たちの助けを借りて
命からがら逃げ出してから、ずっと
ベルタさんの所でお世話になっていたんです
それを知らずに、あの人は――",Josephine,,Josephine,,Josephine
"覚者さん、届けてくださって
ありがとうございます
ですが、私たちのことは彼に伝えないで――
もう、全て過去のことですから",Josephine,,Josephine,,Josephine
