old,speaker,english,speaker,english,speaker
"――チッ
なんだよ、他の奴に渡すのかよ",Gurdolin,,Gurdolin,,Gurdolin
"＜良いモノ＞って聞いたら
気になるだろうがよ",Gurdolin,,Gurdolin,,Gurdolin
"嘘でしょう！？
俺にくれるんじゃないんですか！？",Elliot,,Elliot,,Elliot
"次の機会では俺が貰えるって信じてるんで
待ってますから！
次は――来年ですかね――",Elliot,,Elliot,,Elliot
さっき、何渡してたの？,Klaus,,Klaus,,Klaus
"＜珍しいモノ＞って何だったのかが気になるよ
もしかして新手の錬金物質――？
それとも未知の植物かな",Klaus,,Klaus,,Klaus
"覚者さん
誰かに＜素敵なモノ＞を
渡したんだね",Mayleaf,,Mayleaf,,Mayleaf
"ということは、愛や感謝の気持ちを
伝えられたんだ！　いいなぁ！
今度はわたしも、誰かに渡してみたいな――",Mayleaf,,Mayleaf,,Mayleaf
"えー、隊長！
私にくれるんじゃないの！？",Lise,,Lise,,Lise
"――ま、仕方ない！
今度別のものでもおごってよ",Lise,,Lise,,Lise
"さて、カカオもゲットしたし、
次はお祭りの大本命――
意中のお相手にチョコレートを渡す時ね！",Shelly,,Shelly,,Shelly
"――その前に
チョコレートは準備できてる？
準備がまだなら《クラフトルーム》で作ってきて！",Shelly,,Shelly,,Shelly
"そうそう、≪厳選カカオ≫の他に
≪癒しの薬≫が1つ必要よ
レシピは消耗品の<体力回復>にあるわ",Shelly,,Shelly,,Shelly
"愛に溢れた《特製チョコレート》が完成したら
私に声をかけてね！",Shelly,,Shelly,,Shelly
"チョコレートを作るには
≪厳選カカオ≫と≪癒しの薬≫が必要よ",Shelly,,Shelly,,Shelly
"《クラフトルーム》で作ることができるわ
レシピは消耗品の<体力回復>のところにあるから
愛をこめて作ってね！",Shelly,,Shelly,,Shelly
準備できたら、私に声をかけて！,Shelly,,Shelly,,Shelly
"チョコレートが準備できたみたいね！
いよいよ意中のお相手にチョコレートを渡す時――
お相手はもう決まってる？",Shelly,,Shelly,,Shelly
"決まっていないなら
「チョコレート」とSayで呟いてみて！
みんなの意気込みが聞けるはずよ
それを参考にしてみてもいいんじゃないかしら",Shelly,,Shelly,,Shelly
"でも、一度だれかに渡しちゃうと
他の人へのプレゼントはできなくなるから
渡すお相手は慎重に選んだ方がいいわ！
八方美人はよくないもの",Shelly,,Shelly,,Shelly
"迷うようなら、神殿にいる人たちから
誰がおすすめかを聞いて回ってみてね
意外な一面を知ることが出来るかも！",Shelly,,Shelly,,Shelly
"――さぁ
勇気を出して渡してみて！",Shelly,,Shelly,,Shelly
"決まっていないなら
「チョコレート」とSayで呟いてみて
みんなの意気込みを教えてくれるはずよ",Shelly,,Shelly,,Shelly
"でも、一度だれかに渡しちゃうと
他の人へのプレゼントはできなくなるから
渡すお相手は慎重に選んだ方がいいわ！
八方美人はよくないもの",Shelly,,Shelly,,Shelly
"迷うようなら、神殿にいる人たちから
誰がおすすめかを聞いて回ってみてね
意外な一面を知ることが出来るかも！",Shelly,,Shelly,,Shelly
"――さぁ
勇気を出して渡してみて！",Shelly,,Shelly,,Shelly
ありがとう！,Shelly,,Shelly,,Shelly
とっても嬉しいわ！,Shelly,,Shelly,,Shelly
"――どうだった？
喜んでもらえたかしら？",Shelly,,Shelly,,Shelly
"お祭りの間は何回でも意中のお相手に
チョコレートを渡すことができるから
いっぱい渡してあげてね！
たくさん渡すといいことがあるかもしれないわよ？",Shelly,,Shelly,,Shelly
"意中のお相手にあげたチョコの数を知りたければ
隣にいるアンジェロに話しかけてみて
全員のチョコレートの累計を教えてくれるわ",Shelly,,Shelly,,Shelly
"私はもうしばらくここに居て
お祭りを宣伝するから
何かあったら、また声を掛けてね！",Shelly,,Shelly,,Shelly
"良いモノってのはこの菓子のことだったのか？
確かに疲れが取れそうな甘さだが――
女子供が好きそうな味だな",Gurdolin,,Gurdolin,,Gurdolin
"まぁ、また貰ってやらんこともないぜ
作ったときは俺んとこに持って来いよ",Gurdolin,,Gurdolin,,Gurdolin
"隊長、俺――
信じてました
俺にくれるってこと",Elliot,,Elliot,,Elliot
"さっき一つ食べてみました
甘くてすごく美味しかったです",Elliot,,Elliot,,Elliot
"何個だって貰いますよ
隊長からの贈り物を
この俺が拒むワケないですから",Elliot,,Elliot,,Elliot
"そうそう、さっき貰った《特製チョコレート》
もう無くなっちゃったんだ",Klaus,,Klaus,,Klaus
"ゆっくり味わおうと思ったのに
あっという間にとろけるから、つい――
また貰えると嬉しいよ",Klaus,,Klaus,,Klaus
"《特製チョコレート》をありがとう！
甘くてとっても美味しかったよ",Mayleaf,,Mayleaf,,Mayleaf
"美味しくって何個でも食べられちゃいそう――
あんまり食べると、パメラに怒られちゃうかな
でも、もしまた作ったなら欲しいなあ",Mayleaf,,Mayleaf,,Mayleaf
"隊長、私にくれるって信じてたよ！
ありがとう！",Lise,,Lise,,Lise
"さすが隊長、とっても美味しかったよ！
何個でも食べられちゃう
また作った時はよろしくね",Lise,,Lise,,Lise
"覚者様
チョコレートは≪厳選カカオ≫と≪癒しの薬≫から
作ることができます",Sonia,,Sonia,,Sonia
"もし、お持ちでないようでしたら
≪厳選カカオ≫は敵を討伐することで
≪癒しの薬≫はバザーや素材屋などで入手できます",Sonia,,Sonia,,Sonia
まずは必要な素材を入手なさってください,Sonia,,Sonia,,Sonia
"また、チョレートのレシピは
消耗品の＜体力回復＞の項目に
追加してあります",Sonia,,Sonia,,Sonia
隊長、俺に――！,Elliot,,Elliot,,Elliot
珍しいモノを貰えるんだって？,Klaus,,Klaus,,Klaus
欲しいです！,Mayleaf,,Mayleaf,,Mayleaf
もちろん私にくれるよね？,Lise,,Lise,,Lise
俺は要らねぇぞ！,Gurdolin,,Gurdolin,,Gurdolin
