old,speaker,english,speaker,english,speaker
"ねぇねぇ――知ってる？
”怪盗団”が現れたんだって！
あたしたちの間じゃ、その噂でもちきりなの",Marisa,,Marisa,,Marisa
"実はね、あたし――怪盗に会った事あるんだ
それどころか、助けてもらったの
気が付いたら、このカードを握っていた――
よく覚えてないけど、きっとそれが証拠よね？",Marisa,,Marisa,,Marisa
"なに、これが欲しいって――
ちょっと、本気で言ってるの？
――そうね、じゃああたしのお願い聞いてくれたら
考えてあげてもいいわよ",Marisa,,Marisa,,Marisa
"彼氏と度胸試しに《血すすぎ河原》へ行く予定なの
だけど、万一何かあると嫌だから――
あなた腕が立ちそうだし、掃除してきてほしいの
魔物一匹残らずよ！　よろしくね",Marisa,,Marisa,,Marisa
"そんなもの欲しそうな目で見られたって
このカードはあげないわよ――タダでは、ね",Marisa,,Marisa,,Marisa
"さぁ、さっさと《血すすぎ河原》へ行って
あたしと彼のために、危険な魔物を
掃除してきてちょうだいな",Marisa,,Marisa,,Marisa
"やだ――本当に行ってきたの？
しかも、ちゃんと魔物も片づけてきてくれたんだ――
諦めると思ったのに、結構根性あるのね",Marisa,,Marisa,,Marisa
"ホント――あなたの事、見直しちゃった
ねぇ――こんなカードより
もっとイイものあげよっか――？",Marisa,,Marisa,,Marisa
"うそうそ――冗談よ、冗談
そんなに怖い顔しないでよ
危ない目に遭わせちゃったんだし、
お礼はちゃんとするってば",Marisa,,Marisa,,Marisa
"こんな小さな村だから、あたしの噂はすぐに広まって
今まで話した事もない輩まで押しかけて来るの――
そんな奴らを煙に巻く癖が、つい出ちゃったみたい
――とにかく、デート楽しんでくるわ！　ありがとね",Marisa,,Marisa,,Marisa
"怪盗が姿を現したって噂の場所は、
《廃屋の地下室》よ――",Marisa,,Marisa,,Marisa
"え？　彼氏はどうしたって？
相手は怪盗よ！
つまんない彼氏なんかと比べないでよ",Marisa,,Marisa,,Marisa
"ああ、覚者さん！
本当に行ってきてくれたのね――
どうだった？",Marisa,,Marisa,,Marisa
"いたのは魔物だけで、怪盗の痕跡は特に無し――
そう、残念だわ
だけど、行ってきてくれてありがとう",Marisa,,Marisa,,Marisa
"――正直言うと、怪盗の記憶はほとんど無いの
何を言っていたかわからなかったし、
顔もぼんやりとしか――
だけど、あの頼もしい腕の感触だけは覚えてるわ",Marisa,,Marisa,,Marisa
"ちょっと謎めいた感じだったけど――
彼氏――ルキーノとは逆のタイプだったから、
久しぶりにときめいちゃったの
ああ、ルキーノにも、そんな所があればいいのに――",Marisa,,Marisa,,Marisa
