old,speaker,english,speaker,english,speaker
"フッフッフ、まぁ聞きたまえ！
俺は祭りってものが大好きなのだ
先日も、ある村で伝統的な祭りに参加したんだが
これがまた面白い祭りでね",Angelo,,Angelo,,Angelo
"ほら、このランタンをもって村中を練り歩くんだ
そうすると甘いお菓子が沢山拾えるようになる
どうだ、摩訶不思議で素晴らしいランタンだろう！",Angelo,,Angelo,,Angelo
"そうして集めたお菓子を友達と交換したり
楽しく食べたりする愉快な祭りというわけだ！
これはぜひともレスタニアでも流行らせたい――
そう思って、準備を重ねてきたのだよッ！",Angelo,,Angelo,,Angelo
"だが、せっかく手に入れたお菓子を
ここに来る途中で落っことしてしまったのだ！
というわけで、通りすがりのキミ
俺の代わりに拾ってきてくれないかね？",Angelo,,Angelo,,Angelo
"＜テル村にある枯れ井戸＞で落としてね
――だって、急にお化けが出てきたんだ
そりゃ驚いて落っことしても仕方ないだろう！？
お菓子の回収、どうか頼まれてくれ！",Angelo,,Angelo,,Angelo
"＜テルの枯れ井戸＞にお菓子を落としたんだ
きっとあのお化けみたいな魔物もまだいるに違いない
どうか頼む！
俺の代わりに拾ってきてくれないか！",Angelo,,Angelo,,Angelo
"あのお化けを倒してきてくれたのか！
いやぁハッハッハ、これは助かった
では、取り返してもらったお菓子をさっそく――",Angelo,,Angelo,,Angelo
"ん？　あれ？　これは――
これはキャンディだ！
俺が落としたお菓子は、クッキーなのだ！",Angelo,,Angelo,,Angelo
"お、俺のクッキーはどこにいってしまったんだ！？
レスタニアでは小さなキャンディよりも
食べごたえのあるクッキーの方が喜ばれるから
必死になって集めたのに――！",Angelo,,Angelo,,Angelo
"むむ――
そういえば、ここには何でも交換してくれる人が
いるらしい、と酒場の客から聞いたのだが――
本当だったらその人に交換してもらえないだろうか",Angelo,,Angelo,,Angelo
"ここには何でも交換してくれる人がいる
と聞いたんだが――
その人に頼んで、キャンディをクッキーに替えて
来てもらえないか！？",Angelo,,Angelo,,Angelo
"これは覚者さん、わたしになにか御用で？
おや――これはまた珍しい
近頃はこういった小さな菓子が
流通するようになってきましたねぇ",Gregory,,Gregory,,Gregory
"これとは別の菓子をお探しと？
へっへへ、覚者さん実に運がいい
丁度商人から菓子を入荷したところです
よろしければ差し上げましょう",Gregory,,Gregory,,Gregory
"勿論タダじゃありませんよ
そのキャンディと交換で、ですがね",Gregory,,Gregory,,Gregory
"もしまた、同じようなものを手に入れたら
わたしが交換してさしあげましょう
それまでに商人から沢山仕入れときますよ",Gregory,,Gregory,,Gregory
"もしまた、同じようなものを手に入れられたら
わたしが交換してさしあげましょう
それまでに商人から沢山仕入れときますよ",Gregory,,Gregory,,Gregory
"おお！　交換してきてくれたのか
素晴らしい！　キミもやるじゃないか！
これこれ、この美味そうなクッキーだ",Angelo,,Angelo,,Angelo
"ここまでやってもらって、さすがに
タダでっていうわけにはいかないな
そうだ、お礼にこのランタンと同じのを
君にもプレゼントしよう！",Angelo,,Angelo,,Angelo
"例の祭りでもらったのだ
なかなか味があって可愛いだろう？
これがあるとお菓子が沢山手に入るんだそうだ ",Angelo,,Angelo,,Angelo
"俺はもうしばらくここに居て
この祭りを流行らせるために宣伝するとしよう
何かあれば、また話かけてくれ！",Angelo,,Angelo,,Angelo
"彼に付き合って
いろんな所を巡ってきたけど
ここは何と言うか、そうねぇ
お祭りより戦いに必死って感じかしら",Shelly,,Shelly,,Shelly
"道楽にかまけて滅んでしまっては
意味がないから、何がいいとは言わないけど――
でも、もう少しお祭りごとを
楽しむ余裕があってもいいと思うのよね！",Shelly,,Shelly,,Shelly
