old,speaker,english,speaker,english,speaker
"あれ――見たことある顔だと思ったら！
久しぶりだな
こっちでも随分な活躍だそうじゃないか",Alan,,Alan,,Alan
"俺か？
俺は、ヴァネッサ副隊長の代理みたいなものだ
――あ、グリッテン砦を捨てた訳じゃないぞ
砦の危機には、飛んで帰るつもりだ",Alan,,Alan,,Alan
"っと――立ち話してる場合ではなかったな
すまないが、連戦続きで立っているのも
やっとな状態でな――
ここを切り抜けるのを、手伝ってくれるか？",Alan,,Alan,,Alan
"あまり長くは戦えなさそうなんだ
できる限りのサポートはするが――
急いで、片づけてしまおう",Alan,,Alan,,Alan
"あぁ――やっぱりあなたに頼んで良かった！
獣の主の時ほどではなかったと思うけど
なかなか大変だったでしょ？",Etna,,Etna,,Etna
"やっぱり、どんな性質の魔物が出ても
あなたにお願いすれば、退治できるのね
その力と、私の知識が組み合わされば
最強なんじゃないかしら！",Etna,,Etna,,Etna
"そっか、動けなくなっちゃったんだ――
まぁこの村では、危険は付き物だからね
命があっただけでも十分、そう気を落とさないで",Etna,,Etna,,Etna
"――はぁ、獣の主を倒した人ですら
手こずるレベルの魔物が、どんどん出てくるんだよね",Etna,,Etna,,Etna
"ああ！　こうしちゃいられない！
私も、もっと魔物の勉強しなきゃ！",Etna,,Etna,,Etna
"あ、覚者さん！
覚者さんが獣の主を倒した後、村では
すごい騒ぎだったよ
――まぁ、話を触れて回ったのは私なんだけど",Etna,,Etna,,Etna
"――ねえ白竜の覚者って、皆そんなに強いの？
さっきも――いかにも歴戦の戦士、って感じの
覚者さん達のお仲間を見かけたけど――
冒険に出てから、ずっと姿を見てないの",Etna,,Etna,,Etna
"とても強そうだから平気だと思ったんだけど
さすがに心配になってきたところ――
だけど、覚者がそんなに強いのなら
心配しなくてよかったかな？",Etna,,Etna,,Etna
"あの人は、《<STG 860>》へ向かったけど
気になるなら、様子を見てきてくれないかな――
なんだか嫌な予感がするの",Etna,,Etna,,Etna
"もしあの人を見つけたら、
できるだけ早く安全を確保してあげてね
元気に帰って来られたら――
その分、ちゃんとお礼はするつもりよ",Etna,,Etna,,Etna
"冒険に出てから帰って来ない覚者なら
《<STG 860>》へ向かったけど――
覚者がそんなに強いなら、無用の心配だったかな",Etna,,Etna,,Etna
"だけど、万が一ってこともあるし――
一応、様子を見てきてくれるかな
覚者さんなら、私を助けてくれたように
その人のことも助けてくれるよね？",Etna,,Etna,,Etna
"俺も、ヴァネッサ副隊長の元で
日々腕を磨いているんだからな！",Alan,,Alan,,Alan
クッ――ま、まだ平気だ！,Alan,,Alan,,Alan
"うわぁ！
もうダメだ――少し休みたい――",Alan,,Alan,,Alan
"はぁ――助けられたな、礼を言う――
正直、この大陸はなかなか厳しいな
覚者隊としても、気が引き締まる思いだ――",Alan,,Alan,,Alan
"ところで、こんな場所で何してたんだ？
偶然通りかかったって訳でもなさそうだし",Alan,,Alan,,Alan
"――え？　エトナって――
ああ、あの女の子に聞いたのか",Alan,,Alan,,Alan
"魔物のことをいろいろ教えてくれただけじゃなくて
命まで救われたってことか――
うーん、フィンダムにこんな大きな借りを
作っちまうとはな",Alan,,Alan,,Alan
"クソ、動けねえ――
こんな遠い――辺境の地で俺は死ぬのか――
ああ、ヴァネッサ副隊長――",Alan,,Alan,,Alan
"あれ――俺は――助かったのか？
良かっ――イテテ！",Alan,,Alan,,Alan
"恥ずかしながら、しばらく動けそうにない
俺は少しここで休んでいくよ――
お前は先に戻ってていいぞ",Alan,,Alan,,Alan
