old,speaker,english,speaker,english,speaker
"今日、いつもより獲物少ない
暴れてるヤツ、いるからだ",Ivan,,Ivan,,Ivan
退治、お前任せた,Ivan,,Ivan,,Ivan
"今日、いつもより獲物少ない
いつも見ない、暴れてるヤツ、いるからだ",Ivan,,Ivan,,Ivan
"森、動物、 みんな、怒ってる
退治、お前任せた",Ivan,,Ivan,,Ivan
"今日、いつもより獲物少ない
恐ろしく凶暴なヤツ、いるからだ",Ivan,,Ivan,,Ivan
"森、動物、みんな、怯えている
退治、お前任せた",Ivan,,Ivan,,Ivan
"よくやった
こんど、ごちそうする",Ivan,,Ivan,,Ivan
また来い,Ivan,,Ivan,,Ivan
"よくやった
お前偉い、みんな、喜んでいる",Ivan,,Ivan,,Ivan
また来い,Ivan,,Ivan,,Ivan
"よくやった
お前偉い、みんな、好きだ",Ivan,,Ivan,,Ivan
"お前のこと、みんな、好きだ
また来い",Ivan,,Ivan,,Ivan
"森、動物
みんな、お前待ってる",Ivan,,Ivan,,Ivan
