old,speaker,english,speaker,english,speaker
こんにちは隊長さん,Mayleaf,,Mayleaf,,Mayleaf
"リズが、ロイグの治療のことで
相談したいって言ってるの",Mayleaf,,Mayleaf,,Mayleaf
"病気を治すための、いい話だと思う
だから、わたしの家へ、お願いね",Mayleaf,,Mayleaf,,Mayleaf
"わたしの家へ行って、リズと話してね
ロイグの治療の話だって",Mayleaf,,Mayleaf,,Mayleaf
"漏れ聞こえるロイグの症状は
わたしが子供の頃にかかった病気と
似ているが――",Joseph,,Joseph,,Joseph
いやいや、素人判断はやめておこう,Joseph,,Joseph,,Joseph
"ロイグの病気がフィンダム固有のもので――
かつ、伝染する性質のものなら
面倒なことになるよ
最初に僕が気づくべきだったんだ",Klaus,,Klaus,,Klaus
"クラウスと話したか？
ロイグの病気が伝染病なら
俺たちどうなるよ？",Gurdolin,,Gurdolin,,Gurdolin
"ガルドリンがちょっとビビってますよ
あんな人でも、病気は恐いんですね",Elliot,,Elliot,,Elliot
リズがよくやってくれて助かりますよ,Pamela,,Pamela,,Pamela
ロイグ、つらそうだよね,Lise,,Lise,,Lise
"ロイグはわたしのことを知っているのに
わたしは彼のことを知らないんです
申し訳なくて――",Cecily,,Cecily,,Cecily
はぁ――はぁ――,Loeg,,Loeg,,Loeg
"ポーン郷のカミュから、赤色症のことを
教えてもらってきて欲しいの",Lise,,Lise,,Lise
"病は過去の行いに対する報いだと
ロイグが言うんです
故郷のフィンダムでは皆そう考えると",Cecily,,Cecily,,Cecily
"そう言われると納得している
自分がいるんですけど
認めたくない気持ちもあって――",Cecily,,Cecily,,Cecily
どっちが本当のわたしなんでしょうね,Cecily,,Cecily,,Cecily
"わたしは――ここで――
死ぬのだろうか――",Loeg,,Loeg,,Loeg
"最近、部下を得て隊長としてご活躍とのこと
風の便りで聞いております
さて、今日は――",Camus,,Camus,,Camus
ほう――赤色症とはまた珍しいですね,Camus,,Camus,,Camus
"病の原因となる花粉をばらまいていた花は
オークたちに食べられてほとんど絶滅――",Camus,,Camus,,Camus
"仮に残っていたとしても、人を病気にするほど
花粉を出すこともないでしょう",Camus,,Camus,,Camus
"不思議ですね――
その患者は、病気に対し、よほど無垢な身体を
持っているに違いありません
どのような人なのですか？",Camus,,Camus,,Camus
――そうですか、言えませんか,Camus,,Camus,,Camus
"いいでしょう
貴方にも事情がおありでしょうからね
私に芽生えた好奇心は
私のやり方で満たさせて頂きますよ",Camus,,Camus,,Camus
"いいえ、気を悪くしたわけではありません
もちろん、赤色症の特効薬は任せてください",Camus,,Camus,,Camus
"ただし、調剤には素材といいますか
材料となる薬草が必要になりますよ？",Camus,,Camus,,Camus
"調剤に必要な薬草の場所はアルヴァーが
詳しかったはずです",Camus,,Camus,,Camus
"調剤に必要な薬草が手に入りましたら
私の元へお持ち下さい",Camus,,Camus,,Camus
"赤色症に効く、草花が自生する場所は
古くからこう歌われている",Alvar,,Alvar,,Alvar
"太陽と星の下で風はようようと歌い
鳥達は囀り、水が岩にせせらぐ地",Alvar,,Alvar,,Alvar
"切り立つ腕に守られて、草木の寝どこで
密やかに咲く――と",Alvar,,Alvar,,Alvar
――薬草が見つかったようですね,Camus,,Camus,,Camus
"では、さっそく赤色症の特効薬を
調合しましょう",Camus,,Camus,,Camus
"久しぶりなので、はて、どれほど
時間が掛かるか――
先に神殿に帰ってお待ちください",Camus,,Camus,,Camus
ごくろうさまでしたね,Pamela,,Pamela,,Pamela
"ああ、おかえりなさい
ポーン郷のカミュはどんな感じだった？",Lise,,Lise,,Lise
"おかえりなさい
ロイグは落ち着いているようです",Cecily,,Cecily,,Cecily
このひどい悪寒さえ治まってくれれば――,Loeg,,Loeg,,Loeg
"病気はなんとかなりそうだから
あとは記憶だね",Lise,,Lise,,Lise
"ロイグの体調が戻ったら
じっくり話し合うつもりです",Cecily,,Cecily,,Cecily
この礼は――,Loeg,,Loeg,,Loeg
"わかっているよ
セシリーの記憶を取り戻す助けになることが
何よりの恩返しなんだろう？",Loeg,,Loeg,,Loeg
"ふむ――
ロイグが健康を取り戻し、その結果
セシリーが事の次第を思い出す
そうなることを願おう",Joseph,,Joseph,,Joseph
"結局、ロイグは赤色症だったわけか
未知の伝染病じゃなくて良かったよ
これ以上の侵食はかんべんして欲しいからね",Klaus,,Klaus,,Klaus
"赤色症は尻まで真っ赤になるんだよな
おまえも罹ったことあるか？",Gurdolin,,Gurdolin,,Gurdolin
"赤色症って、俺が生まれた頃には
根絶済みのはずです",Elliot,,Elliot,,Elliot
"それなのにロイグが罹るというのは――
やっぱり耐性が低いということですかね",Elliot,,Elliot,,Elliot
ロイグは治るんだね！,Mayleaf,,Mayleaf,,Mayleaf
"あー、良かった！
あたし、白竜様と少し話したら帰るね",Mayleaf,,Mayleaf,,Mayleaf
