old,speaker,english,speaker,english,speaker
"わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気",Peddler,,Peddler,,Peddler
"連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい",Peddler,,Peddler,,Peddler
"そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ",Peddler,,Peddler,,Peddler
考えてくれないだろうか,Peddler,,Peddler,,Peddler
"わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気",Peddler,,Peddler,,Peddler
"連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい",Peddler,,Peddler,,Peddler
"そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ",Peddler,,Peddler,,Peddler
"ちょっと面倒かもしれないが
考えてくれないだろうか",Peddler,,Peddler,,Peddler
"わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気",Peddler,,Peddler,,Peddler
"連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい",Peddler,,Peddler,,Peddler
"そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ",Peddler,,Peddler,,Peddler
"そう簡単に手に入るものでもないが――
考えてくれないだろうか",Peddler,,Peddler,,Peddler
"おお、ありがとう！
これで商売が続けられるよ",Peddler,,Peddler,,Peddler
"なかなか大変だっただろう？
おかげで商売が続けられるよ
ありがとう――感謝するよ",Peddler,,Peddler,,Peddler
"これを手に入れるには
かなり骨が折れたんじゃないか？",Peddler,,Peddler,,Peddler
"おかげで商売が続けられるよ
ありがとう――感謝するよ",Peddler,,Peddler,,Peddler
"できれば急いで欲しいんだ
商機を逃したくはないからね",Peddler,,Peddler,,Peddler
