old,speaker,english,speaker,english,speaker
【ヒント：《拠点の礎》解放】,Joseph,,Joseph,,Joseph
"亡都メルゴダに到着しました
メルゴダ居住区の《拠点の礎》を
忘れず解放しておきましょう",Joseph,,Joseph,,Joseph
ずいぶん長くジョゼフ様と話していたね,Klaus,,Klaus,,Klaus
"怒っていたんだろう？
まあ、当然だよね",Klaus,,Klaus,,Klaus
"僕はこれから北の果てへ旅立つよ
もちろん護政区の礎――
"ゲート"をくぐって
かつての都メルゴダへ行くんだ",Klaus,,Klaus,,Klaus
レオも、もう行っていると思う,Klaus,,Klaus,,Klaus
"会えたらレオとも話すつもりだけど
僕が会いたいのはディアマンテスその人さ
錬金術師の末裔として
話したいことがあるんだ",Klaus,,Klaus,,Klaus
"僕はいつだって丸腰だから
瞬殺されるかもしれないけどね
その時は仇を討ってくれるとうれしいな",Klaus,,Klaus,,Klaus
――なんてね,Klaus,,Klaus,,Klaus
君もメルゴダへ？,Klaus,,Klaus,,Klaus
"そうか、そりゃいいや
いや、ぜひそうしてほしい",Klaus,,Klaus,,Klaus
僕がイリスみたいになってしまったら――,Klaus,,Klaus,,Klaus
"まあ、強くはないから全然脅威では
ないと思うけど、ひと思いに頼むよ",Klaus,,Klaus,,Klaus
"北の、護政区の"ゲート"が僕たちを
古き錬金の都に運んでくれるはずだ",Klaus,,Klaus,,Klaus
レオのところに行くの？,Mayleaf,,Mayleaf,,Mayleaf
"会ったら、メイリーフが待ってるって伝えてね？
レオがいない神殿は寂しいよ、って",Mayleaf,,Mayleaf,,Mayleaf
"大丈夫だよね？
レオは白竜様の味方だよね？",Mayleaf,,Mayleaf,,Mayleaf
メルゴダは錬金術師が治めた街だ,Joseph,,Joseph,,Joseph
"いつか話したとおり、黄金竜とともに
この世界から消されてしまったが――",Joseph,,Joseph,,Joseph
"その時に、多くの錬金術師も
街と一緒に消えてしまった",Joseph,,Joseph,,Joseph
"こちらに残ったのはごくわずかな
錬金術師だったが、当然のことながら
ディアマンテスの仲間だと目されて
民衆からの風当たりは強く――",Joseph,,Joseph,,Joseph
"当時の神殿も、もちろん警戒して
ついには錬金術を禁じてしまった",Joseph,,Joseph,,Joseph
"彼らは地下に潜り、細々と生きのびたが
秘術は正しく継承されたとは言えない",Joseph,,Joseph,,Joseph
"必要な情報は年月とともに欠落して
今日では――
錬金術は失われた知識となり果てた",Joseph,,Joseph,,Joseph
"レスタニアの平和のためには
それがもっとも冴えた選択だったはずだ",Joseph,,Joseph,,Joseph
"しかし、クラウスがわたしと同じように
歴史の選択を受け入れているのか否か――
それはわからん",Joseph,,Joseph,,Joseph
"今は我々と同じでも
メルゴダの人と空気に触れれば
感じ入ることがあるかもしれん",Joseph,,Joseph,,Joseph
"その時に、あいつには良き助言者――
いや、友人が必要になるだろう",Joseph,,Joseph,,Joseph
"わたしにはその役目はもう務まらん
――寂しいことだ",Joseph,,Joseph,,Joseph
"クラウスを頼むぞ
あいつが迷ったら、白竜の話でも
してやってくれ",Joseph,,Joseph,,Joseph
"やっと傷の治療が終わった
いよいよ、わたしもメルゴダへ出発だ",Gerd,,Gerd,,Gerd
"向こうからレスタニアへ侵入する者は
すべて駆逐対象であり――",Gerd,,Gerd,,Gerd
"彼の地で出会う者は、その場の言動で
敵か否かの判断をくだす
たとえ旧知であっても例外ではない",Gerd,,Gerd,,Gerd
なんだと？　レオへの恨み？,Gerd,,Gerd,,Gerd
"ああ、刀傷の恨みか
このゲルトの器、それほど小さくはないと
自負しているが――",Gerd,,Gerd,,Gerd
"あれにはあれの考えがあるのだろう
礼節に叶った謝罪があれば
いつでも受け入れるつもりだ",Gerd,,Gerd,,Gerd
"レオが消えたと聞いて
駆け付けたが――",Vanessa,,Vanessa,,Vanessa
"白騎団に先んじて覚者の誰かが
レオと会わねば悲劇が起こるぞ",Vanessa,,Vanessa,,Vanessa
"レオを、悪い奴だとは思っていない
だからこそ、厄介なんだ
この気持ちはゲルト団長も同じだろうよ",Heinz,,Heinz,,Heinz
"やあ――
メルゴダへ渡る覚悟はできたかい？",Klaus,,Klaus,,Klaus
"ぼくはわくわくしているよ
さあ、行こう！",Klaus,,Klaus,,Klaus
