old,speaker,english,speaker,english,speaker
"やぁ！　隊長！
展望城城外奪還作戦では
ずいぶんと世話になったね！",Sonel,,Sonel,,Sonel
"ボクの解放軍復帰第一弾の任務も
おかげでひと段落さ",Sonel,,Sonel,,Sonel
"作戦中はずっとここで寝泊りしてたんだけど
この部屋の天井も見飽きたし
ちょっと引っ越そうかと思ってるんだ",Sonel,,Sonel,,Sonel
"で、隊長にも見せたいものがあってさ
今、時間あるよね？",Sonel,,Sonel,,Sonel
"よし！　よし！
それじゃあさっそく
そいつのあるところまで行くとしよう！",Sonel,,Sonel,,Sonel
"なぁに、遠慮はいらない
軽い気持ちでついてきたまえ！",Sonel,,Sonel,,Sonel
ようこそ！,Sonel,,Sonel,,Sonel
"ボクの――夢の
“ソネルキャンプ”へ！",Sonel,,Sonel,,Sonel
"ここはあれさ、《最終防衛区画》――
隊長とボクとで最後の敵と激戦を繰り広げた
思い出深い場所さ！",Sonel,,Sonel,,Sonel
"展望城の正門の瓦礫も撤去して通れるようにしたし
この城外の防衛設備も復活させようと思ってね",Sonel,,Sonel,,Sonel
"それで、毎日城とここを往復してたんだけど
段々と面倒になって来て――",Sonel,,Sonel,,Sonel
"「じゃあいっそ、ここに住んでしまおう！」
と考えたわけさ
我ながら天才的な発想だと思ったね",Sonel,,Sonel,,Sonel
"オークくんたちが置いてった
趣味と気味の悪いガラクタは
奪還したときに全部撤去したんだけど――",Sonel,,Sonel,,Sonel
"こいつ！
このオブジェだけは唯一ボクの琴線に触れてね
捨てずに利用させてもらったよ",Sonel,,Sonel,,Sonel
"それを中心に、世界中の芸術家が
見向きもしないセンスとバランス感覚で
“ボク好みの家”を作ったというわけさ！",Sonel,,Sonel,,Sonel
"しかもだ！
“隊長の部屋”も用意したんだ！
これはボク史上屈指の名作さ！",Sonel,,Sonel,,Sonel
"さ、さ、遠慮はいらない
文字通り“自分の部屋”なんだし
隅々までチェックして感想を聞かせてくれたまえ！",Sonel,,Sonel,,Sonel
"あ、隊長！
ねぇ！　ねぇ！　どうだった？
隅々まで、ボクのセンスを堪能してもらえたかな？",Sonel,,Sonel,,Sonel
"未曾有のデキに言葉を失っているようだけど
何か一言、聞かせておくれよ",Sonel,,Sonel,,Sonel
名作だ,Sonel,,Sonel,,Sonel
迷作だ,Sonel,,Sonel,,Sonel
――――,Sonel,,Sonel,,Sonel
"隊長ならそう言うと思ってたよ！
やはり、分かる人には分かるんだなぁ",Sonel,,Sonel,,Sonel
"ボクの作ったものはよく
“生まれてくる時代を間違えた”
って言われるんだけど",Sonel,,Sonel,,Sonel
誰も正解の時代を教えてくれないんだよね,Sonel,,Sonel,,Sonel
"人間、未知のものには臆病になるからね
仕方ないことだと思うよ！",Sonel,,Sonel,,Sonel
"いやぁ、隊長が気に入ってくれたみたいで
本当にうれしいよ！",Sonel,,Sonel,,Sonel
"そうそう、城外は奪還できたんだけど
実は隊長に頼みたいことがまだあってね
またちょくちょくここへ来てほしいんだ",Sonel,,Sonel,,Sonel
"もちろん！
“自分の部屋”でくつろいで
くれるだけでも大歓迎さ！",Sonel,,Sonel,,Sonel
"その正門から入って右手奥に“辺境の礎”もあるし
それを使えばいつでもここへ来られるはずさ！",Sonel,,Sonel,,Sonel
"さて――
そろそろ城外の防衛計画も
本格始動させないと",Sonel,,Sonel,,Sonel
"魔軍との戦いはまだ続いているから
隊長もボクも――
それぞれの使命のために戦い続けよう！",Sonel,,Sonel,,Sonel
いやぁ実は隊長の言う通りなんだよね！,Sonel,,Sonel,,Sonel
"あれはこっちの方がいいか――
いやいや、これは残して
そっちにすべきか――",Sonel,,Sonel,,Sonel
"家としての利便性と、芸術としての価値と――
いったいどっちを取るべきか
最後まで苦悩と葛藤の連続さ",Sonel,,Sonel,,Sonel
"そうやって、１つ１つ細部に渡るまで
迷いながら作られたのが
この“ソネルキャンプ”というわけさ！",Sonel,,Sonel,,Sonel
