old,speaker,english,speaker,english,speaker
"あの――
もう少しこっちへ――
誰にも聞かれたくないからね",Klaus,,Klaus,,Klaus
メイリーフを捜している時に森で会った――,Klaus,,Klaus,,Klaus
"いや、ちがう
キースヒルトじゃなくて
フードで顔を隠した女の方だけど――",Klaus,,Klaus,,Klaus
"あれ、イリスだったような――
いや、確実にイリスだった
彼女は個性的だからね――
ぼくは見間違えたりしない",Klaus,,Klaus,,Klaus
"見間違えたりはしないけど――
状況を考えるとイリスがメイリーフを
連れ出したことになるよね？",Klaus,,Klaus,,Klaus
キースヒルトの仲間という感じではなかった,Klaus,,Klaus,,Klaus
"だから、ぼくの見まちがい――
かんちがいであって欲しいと願ってるんだ
または、納得できる理由があるとかね",Klaus,,Klaus,,Klaus
"実はレオとはもう話した
考えさせてくれって言われたけど――
どうするつもりなんだろうな",Klaus,,Klaus,,Klaus
"レオはどんな判断をするのかな
まさか、いきなりイリスを断罪したりは
しないよね",Klaus,,Klaus,,Klaus
"メイリーフのことだが
やはり我々も動いた方が良くはないだろうか",Joseph,,Joseph,,Joseph
ふむ――騎士団と話してみるか,Joseph,,Joseph,,Joseph
最近イリスは顔を見せてくれませんね――,Mysial,,Mysial,,Mysial
メイリーフがいないとここは寂しくって――,Pamela,,Pamela,,Pamela
"やっぱり帰って欲しいですよ
あの青年もここに住むといいのに",Pamela,,Pamela,,Pamela
目的地はバートランド平原、《禊の神殿》だ,Leo,,Leo,,Leo
"神殿へ通じる《グリッテン砦》の正門を
通行できるよう伝令を出してある",Leo,,Leo,,Leo
"ヴァネッサの部下スケルツォに会って
手続きをしてもらえ",Leo,,Leo,,Leo
俺はクラウスと行くから向こうで会おう,Leo,,Leo,,Leo
"僕はレオと行くから後で会おうよ
《グリッテン砦》経由で《禊の神殿》だ",Klaus,,Klaus,,Klaus
"レオから話は聞いた
特別にグリッテン砦の通行を許可しよう",Vanessa,,Vanessa,,Vanessa
スケルツォと話し、開門してもらうがいい,Vanessa,,Vanessa,,Vanessa
"ここを出たら川に沿って進むんだ
橋は渡らずに、さらに進め",Vanessa,,Vanessa,,Vanessa
"すぐに目的地の神殿が見えてくる
大きな建物だから見逃しはしないはずだ",Vanessa,,Vanessa,,Vanessa
"ただし、ここから先はオーク領だ
白竜の力もほとんど届いていない",Vanessa,,Vanessa,,Vanessa
"何がいるか、何が起こるか――
心して進むんだぞ",Vanessa,,Vanessa,,Vanessa
この砦を出たら川沿いに進むんだ,Vanessa,,Vanessa,,Vanessa
"橋があるが、渡らずに進むと
すぐに見えるのが《禊の神殿》だ
オーク領だから用心するんだぞ",Vanessa,,Vanessa,,Vanessa
"おっ、聞いてるぞ
正門通行許可の件だよな",Scherzo,,Scherzo,,Scherzo
"くぅ～！　ここまでレオ隊長から信頼されるなんて
そうないぞ！？
新入りだったのが嘘みたいだよ、うん",Scherzo,,Scherzo,,Scherzo
"――とまぁ、それは置いとくとしてだ
ヴァネッサ副隊長から新しい指示が出てな
これを機に、砦として本格的に北の地へ
打って出る準備をすることになったんだよ",Scherzo,,Scherzo,,Scherzo
"神殿から覚者隊への補給も増強されることに
なったから、追加物資も届いたぞ
必要なら新しく赴任したジョナスに分けてもらえ
じゃ、応援してるぜ――",Scherzo,,Scherzo,,Scherzo
"――あ！　お前に言っとくことがあったんだ！
これから向かうっていう《禊の神殿》さ
実はあそこ、覚者隊が定期的に魔物掃除を
してるんだが――",Scherzo,,Scherzo,,Scherzo
"前の当番が、広間へ行くのに必要な鍵を
どこかに落としたみたいでさ
巡回ルートの覚え書きを神殿の中に置いてきた
そうだから、それをたどれば見つかるかも――",Scherzo,,Scherzo,,Scherzo
"いやぁ、うっかりなヤツもいるもんだよな
ハ、ハハハ――",Scherzo,,Scherzo,,Scherzo
"お前が向かうっていう《禊の神殿》さ
前の当番が、広間へ行くのに必要な鍵を
どこかに落としたみたいでさ",Scherzo,,Scherzo,,Scherzo
"巡回ルートの覚え書きを神殿の中に置いてきた
そうだから、それをたどれば見つかるかも――",Scherzo,,Scherzo,,Scherzo
"いやぁ、うっかりなヤツもいるもんだよな
ハ、ハハハ――",Scherzo,,Scherzo,,Scherzo
【ヒント：砦の正門開放とショップ人員配属】,Scherzo,,Scherzo,,Scherzo
"グリッテン砦正門が開き、
補給担当のジョナスが砦に配属されました",Scherzo,,Scherzo,,Scherzo
"【ヒント：滝奥の広間へ】
水門制御により滝が止まり、扉が開きました
一階中央大水廊の先へ向かいましょう",Scherzo,,Scherzo,,Scherzo
【ヒント：失われた鍵の捜索】,Scherzo,,Scherzo,,Scherzo
"《禊の神殿》は広く、奥へ進むには
専用の鍵が必要です
スケルツォのヒントを頼りに
覚え書きを順にたどりましょう",Scherzo,,Scherzo,,Scherzo
まさかと思っていたが――,Leo,,Leo,,Leo
嫌な予感は当たるということか――,Leo,,Leo,,Leo
仲間同士じゃないか――,Leo,,Leo,,Leo
わたしは――,Iris,,Iris,,Iris
わたしはいったい――,Iris,,Iris,,Iris
わたしは誰だ！？　誰なんだ！？,Iris,,Iris,,Iris
死ねない――まだ死ねない,Iris,,Iris,,Iris
彼に認めてもらうまでは――,Iris,,Iris,,Iris
負けない――負けるわけには――,Iris,,Iris,,Iris
【ヒント：禊の神殿入口への戻り方】,Leo,,Leo,,Leo
"中央大水廊の階段には、禊の神殿正面門と
直接繋がる扉があります
レバーの仕掛けで開放しておくと便利です",Leo,,Leo,,Leo
"イリスだったから――
イリスが行こうって言ったから
わたしは安心してついていったの
だって、イリスが好きなんだもの",Mayleaf,,Mayleaf,,Mayleaf
"覚者さん、お願いします
レオとイリスを仲直りさせてあげてください
ふたりが戦うなんてもう見たくない！",Mayleaf,,Mayleaf,,Mayleaf
そうですか、またキースヒルトが――,Pamela,,Pamela,,Pamela
"心配ですね
いくら彼が強くても、オークは力自慢の上に
おそろしくしつこいものですからね",Pamela,,Pamela,,Pamela
"本当にイリスだったね
様子がおかしかったけど
イリスであることには間違いなかった
どうしよう――",Klaus,,Klaus,,Klaus
"僕たちにできることはないだろうか――
彼女が抱えている問題を
解決してあげることは――",Klaus,,Klaus,,Klaus
"このままじゃ悲しい結末しか想像できないよ
せめてイリスが身を潜めていてくれたら
レオも放っておけるだろうけど――",Klaus,,Klaus,,Klaus
"メイリーフは戻ったが
イリスが敵の手先になったということか――",Joseph,,Joseph,,Joseph
"オークめ、いったいどうやって――
いや、奴らにそんな才覚や技術があるとは思えん",Joseph,,Joseph,,Joseph
"覚者のことは覚者にまかせるしかないが
イリスを通じて敵を深く知ることが
できるかもしれんな
よし、レオと話しておこう",Joseph,,Joseph,,Joseph
"イリスのことは聞いています
助けてあげられるといいのですが――",Mysial,,Mysial,,Mysial
"せめて葛藤と苦悩から解放してあげることが
できれば――",Mysial,,Mysial,,Mysial
"イリスとはずいぶん長く過ごしているが
覚者になる前の葛藤を引きずっていたとは――
気づかない俺もどうかしてるな",Leo,,Leo,,Leo
"いや、気づいていたのに無視していた
それが正解だ
おれがどうにかしてやれる問題では
ないと思っていたからな",Leo,,Leo,,Leo
"しかし――
心のゆらぎをあのように利用されるとなれば
放っておくわけにはいかない",Leo,,Leo,,Leo
"おまえも心配だろうが
イリスのことはおれに一任してくれ",Leo,,Leo,,Leo
"一度は殺そうとまでしたんだ
今さらと言われても仕方がないが――
それでも話してみるさ",Leo,,Leo,,Leo
"うーん、悩ましい――
ぜひ君に相談したいけど――",Klaus,,Klaus,,Klaus
"【ヒント：バートランド平原への冒険について】
バートランド平原はオーク軍が侵攻しているエリアです
パーティー編成や装備、戦技を見直して向かいましょう",Leo,,Leo,,Leo
ああ、お前が通達のあった覚者だな――,Scherzo,,Scherzo,,Scherzo
"この先は白竜の庇護が届かない危険な土地だ
十分に気をつけていってくれよ",Scherzo,,Scherzo,,Scherzo
