old,speaker,english,speaker,english,speaker
"ヨォ覚者！
見ヨ、コノ者達ヲ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"コノ地ノ素材ヲ使ッテ、夜ナベシテ作ッタノダ
アインズ様トアルベド様ノ禍々シサガ
ヨク表現出来テルダロウ？",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ヤハリ、人ヲ集メルニハ目立ツコトガ基本ダ
ソレニ――アインズ様ノ御威光ヲ、コノ地ニモ
知ラシメルコトモデキルシナ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"見ロ、周リノボンクラドモガ威厳ニ
恐レオノノイタ顔ヲ！
雇ッタ甲斐ガアルッテモンダ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ソウダ！　折角ダシ、アレヲヤッテクレ
エェト、アインズ様ガ仰ッテイタ――エェト、アレダヨ
“すくりーんしょっと”ッテヤツダヨ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ウゥーン、イクラ見テモ美シイ――
最高傑作ダ――",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"オイ覚者！　折角ダ、アレヲヤッテクレ
“すくりーんしょっと”ッテヤツダヨ！
ソレヲ刷レバ、イツデモコノ作品ヲ見返セルンダロウ？",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"あ、覚者さん！
酒場で会うなんて超偶然じゃない？",Marisa,,Marisa,,Marisa
"ねぇ見てよこの服！
斬新っていうか――イカしてるでしょ？
結構気に入っちゃってるんだよね～",Marisa,,Marisa,,Marisa
"あたし、今バイトで呼び込みやってるの
この服、そこにいるオーナーの手作りなんだって！",Marisa,,Marisa,,Marisa
"さっきもほつれたボタン、直してくれたし――
見た目は怖いけど、器用だし結構優しいところ
あるっぽいんだ～
時々、何言ってるか分かんない時もあるけどね",Marisa,,Marisa,,Marisa
"ね、覚者さんもよかったらうちのオーナー
手伝ってあげてってよ！",Marisa,,Marisa,,Marisa
"あれ？　覚者さんじゃん
――あぁ、この格好？",Luchino,,Luchino,,Luchino
"なんか、美味しいバイトがあるってマリサが言うから
来てみたんだけど
こんな格好するだけで時給80ゴールドだってさ
なかなか美味いよな？",Luchino,,Luchino,,Luchino
"俺、こんな服見たことないんだけど
何かの祭りなのかな？
覚者さん、あんたは知ってる？",Luchino,,Luchino,,Luchino
"ただ、オーナーが不気味なんだよな～
すっげー手の込んだスケルトンの衣装着てんだよね
あれも魔法か何かでそう見せてんのかな――
ま、不満と言えばそのくらいだよ",Luchino,,Luchino,,Luchino
"覚者さん、良かったらうちのオーナーに
協力してやってよ
見た目はアレだけど、悪い人じゃないみたいだからさ",Luchino,,Luchino,,Luchino
"――ヒヒッ！
良イゾ、ヨク撮レテイルナ
ドウ見テモ、アインズ様トアルベド様ダ――",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"サテト――トコロデオ前
遊ビニ来タ訳デハ　ナイノダロウナ？
力ヲ貸シテクレルンダロウ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ヨシヨシ――
前ニモ言ッタガ、俺ハ
《禍魂の晶石》トイウアイテムヲ探シテイル",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"アンデッドヲ使ッテ捜索シテイタンダガ
見付カラナクテナ
ヤハリ、魔物ダケデ　デキルコトハ限界ガアル
――言ワズトモ分カッテイル、トイウ顔ダナ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ダガ、ドンナアイテムカ本当ニ分カッテイルノカ？
ソレジャア、試シニ
《禍魂の晶石》ヲ＜１＞個、持ッテ来テクレ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ナンダ？
ナニヲスルベキカ、忘レテシマッタノカ？
ナンダ、ソノ頭ニ詰マッテイル脳ミソハ
飾リダッタノカ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"イイカ――俺ハ
《禍魂の晶石》トイウアイテムヲ探シテイル",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"試シニ、《禍魂の晶石》ヲ＜１＞個、持ッテ来テクレ
二度ハ言ワンゾ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ソウダ、コレダ！
アンナニ探シタノニ、イトモタヤスク
見ツケテキタナ――",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"トニカク、ドンナアイテムカハ
チャント分カッテイルヨウダナ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"ダガ、マダ終ワリジャナイゾ
コレヲモットモット、沢山持ッテクルノダ
数ガ集マレバ集マルホド、強大ナチカラニ――
アインズ様ノオチカラトナルハズダ",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
"誰ヨリモ多ク集メテ来レバ、相応ノ褒美ヲヤロウ
オ前ハ人間ニシテハ、ナカナカ骨太ダ――
期待シテイルゾ！",Garrulous Skeleton,,Garrulous Skeleton,,Garrulous Skeleton
