old,speaker,english,speaker,english,speaker
厄介な魔物が現れたと村人から報告があってな,Alfred,,Alfred,,Alfred
"これが相当危険な魔物ゆえ
力の見合う者にしか情報は与えられんのだ――",Alfred,,Alfred,,Alfred
"まずは力をはかる目安として――
わたしの指定した物品を持参した暁には
あらためて貴君に情報を与えるとしよう",Alfred,,Alfred,,Alfred
"貴君ほどの腕を持つ者であってしても
収集するには困難をきわめるかもしれんな",Alfred,,Alfred,,Alfred
"しかし、これを乗り越えられぬようでは
魔物にはとても太刀打ちできないだろう
頑張ってくれたまえ",Alfred,,Alfred,,Alfred
"まさか本当に集めてくるとはな――
いや、貴君ならやってくれると思っていた",Alfred,,Alfred,,Alfred
"《アーク　裏層》は知っているだろう？
あそこに凶悪な魔物が居ついたようなのだ
貴君になら任せられる
魔物を討伐してきてもらえないだろうか",Alfred,,Alfred,,Alfred
"敵の動きには注意してくれ
一種異様な動きで相手を翻弄する魔物らしい
貴君といえど、苦戦を強いられるかもしれぬ",Alfred,,Alfred,,Alfred
"あの幻怪な魔物を屠ってきたか――
見事としか言いようがない
感謝する",Alfred,,Alfred,,Alfred
やはり貴君こそ覚者の鑑と言えよう！,Alfred,,Alfred,,Alfred
