old,speaker,english,speaker,english,speaker
"歳を取ると、良いことばかりを
思い続けることが難しくなるのだ",Joseph,,Joseph,,Joseph
"特に、良い流れに乗っているように
見える時ほどな",Joseph,,Joseph,,Joseph
"もし、ネド王子が行方不明のままだったら――
もし覚者ではなかったら――
そして、悪しき竜の目的――",Joseph,,Joseph,,Joseph
"これらが最悪の形で結びついてしまう――
そんなことを考えてしまうのだ",Joseph,,Joseph,,Joseph
"さあ、行け
ここにいると、わたしの不安がうつるぞ",Joseph,,Joseph,,Joseph
"ネド王子は盗賊と行動をともにしているという
話だったな",Joseph,,Joseph,,Joseph
"子供の頃に読んだ冒険譚のような状況だが
盗賊といっても色々いるからな――",Joseph,,Joseph,,Joseph
"ネド王子のことはもちろん気になるけど
砦を奪われた敵の反撃もあるだろうね",Klaus,,Klaus,,Klaus
そのことは忘れないようにね,Klaus,,Klaus,,Klaus
"将軍がソワソワしてるぜ
かわいい王子との再会が近いってな",Gurdolin,,Gurdolin,,Gurdolin
"さっさと会わせてやらねえと、あの爺さん
倒れちまうぞ",Gurdolin,,Gurdolin,,Gurdolin
"ネド王子と一緒にいる盗賊って
わたしが想像する盗賊と違うみたい
ゴブリンを思い浮かべちゃった",Lise,,Lise,,Lise
"ジリアンとメイロワ将軍が言い争っていましたけど
大丈夫でしょうか",Elliot,,Elliot,,Elliot
"今回はジリアンが正しい
わたしはそう思うね",Quintus,,Quintus,,Quintus
"メイロワ将軍が前に出ると
まとまる話もまとまらないよ",Quintus,,Quintus,,Quintus
"おぬしたち、早速西へ向かおうではないか
実はな、ジリアンがすでに出発してしまったのだ",Meirova,,Meirova,,Meirova
"国の治安を守るわしと盗賊どもの因縁を思うと
わしではなくジリアンが前に出て交渉した方がいい
――そういう意見が多くてな",Meirova,,Meirova,,Meirova
"おぬしたちを交えて検討しようと話し合って
いたのだが――ジリアンめ！",Meirova,,Meirova,,Meirova
"ともあれ、盗賊の地へ行くには、まず、敵の支配下の
西門を超えて西方へ行く必要がある",Meirova,,Meirova,,Meirova
"西門を抜けた先に、城壁の村、ロスギルがある
わしの盟友がおる土地だ
きっと力になってくれるだろう",Meirova,,Meirova,,Meirova
西門周辺はオークの領土となってしまっておる,Meirova,,Meirova,,Meirova
"そう簡単には通り抜けられないだろうから
準備の方、よろしく頼むぞ",Meirova,,Meirova,,Meirova
王子に会うのはそう簡単じゃねえってことらしいな,Gurdolin,,Gurdolin,,Gurdolin
"ジリアン、大丈夫かなあ
結構危なっかしいよね",Lise,,Lise,,Lise
さあ隊長、俺たちも早めに行きましょう,Elliot,,Elliot,,Elliot
"わたしは砦に残るが――
将軍たちをよろしく頼むぞ",Quintus,,Quintus,,Quintus
"道中に攻め落とした西門は
応援の解放軍が完全に制圧した",Meirova,,Meirova,,Meirova
"おぬしたちは魔物の巣窟とやらへ行って
魔物退治を頼む",Meirova,,Meirova,,Meirova
"一歩一歩、悪しき竜の勢力を
取り除こうではないか！",Meirova,,Meirova,,Meirova
それにしてもイェルハルドめ――,Meirova,,Meirova,,Meirova
"昔はわしの部下だったが、その頃から
面倒くさい奴だったわ",Meirova,,Meirova,,Meirova
魔物退治は得意中の得意,Gurdolin,,Gurdolin,,Gurdolin
"俺たちにとっちゃあ悪くねえ話だぜ？
さっさと片付けようぜ",Gurdolin,,Gurdolin,,Gurdolin
"魔物の巣窟って！？
はー、もしかして、あっちの水辺あたりから漂う
嫌な気配のこと？",Lise,,Lise,,Lise
"イェルハルドはメイロワ将軍の部下から
転身して、ここの領主に収まったのだとか",Elliot,,Elliot,,Elliot
"将軍の言い分もわかりますけど
領主なら、あれくらい慎重な方がいいかも
しれませんね",Elliot,,Elliot,,Elliot
"ごくろうだったな
イェルハルドとの交渉はわしにまかせてくれ",Meirova,,Meirova,,Meirova
ふう――,Gurdolin,,Gurdolin,,Gurdolin
"俺は休んでるから、あとは適当に
話つけてくれ",Gurdolin,,Gurdolin,,Gurdolin
王子の居場所って、ハッキリわかるのかな？,Lise,,Lise,,Lise
"なんとなく、メイロワ将軍の思い込みに
みんなで引きずられている気がしない？",Lise,,Lise,,Lise
"メイロワ将軍は人をその気にさせるのが
上手ですけど、イェルハルドには
効かないみたいですね",Elliot,,Elliot,,Elliot
"ようこそメイロワ将軍と
レスタニアから来た覚者のみなさん",Gerhard,,Gerhard,,Gerhard
"色々と聞きたいこともあるでしょうが
まずはわたしから最新の情報です",Gerhard,,Gerhard,,Gerhard
"――王都メガドに続き、竜の神殿である
メガド離宮もついに堕ちたとのこと",Gerhard,,Gerhard,,Gerhard
"執拗な包囲戦に長く耐えていましたが
敵方に強力な援軍が加わり
守備隊はあっという間に総崩れ――",Gerhard,,Gerhard,,Gerhard
これまで以上に厳しい状況になったようです,Gerhard,,Gerhard,,Gerhard
"さて、将軍――みなさん――
わたしから言えることはただひとつ",Gerhard,,Gerhard,,Gerhard
"アッカーシェランの未来――ネド王子との再会を
本気で願っているのであれば
まず、メイロワ将軍が盗賊たちに頭を下げて
過去の仕打ちを詫びることですね",Gerhard,,Gerhard,,Gerhard
"もちろん、将軍にしてみれば盗賊の処罰は
職務を忠実に遂行しただけのことでしょう
しかし、盗賊たちがそれで納得すると思いますか？",Gerhard,,Gerhard,,Gerhard
"彼らの協力が不可欠だというのなら
メイロワ将軍――まずは真摯に頭を下げるのです",Gerhard,,Gerhard,,Gerhard
"王子と一緒にいる盗賊の名はベルタ
そうです、あのベルタです
ほら、将軍、そんな顔はいけません",Gerhard,,Gerhard,,Gerhard
"ふたりの確執はもちろん知っています
だからこそ頭を下げることには価値があるとは
思いませんか？",Gerhard,,Gerhard,,Gerhard
"王都メガドの牢獄に囚われていたはずのベルタは
敵襲の混乱の中、脱獄してしまったとのこと",Gerhard,,Gerhard,,Gerhard
"その後の行方は知れないが、神殿で目撃された
老婆がベルタだと考えることは理にかなっています",Gerhard,,Gerhard,,Gerhard
ふーむ,Meirova,,Meirova,,Meirova
王子と一緒にいるのはあの老盗賊ベルタか,Meirova,,Meirova,,Meirova
"あの婆さんに頭を下げろだと？
うーむ――",Meirova,,Meirova,,Meirova
"盗賊のアジトはここよりさらに西方というだけで
具体的な場所はわかっておらん",Meirova,,Meirova,,Meirova
"いずれにしても、場所の調査には時間がかかるだろう
わしはそれまでに心を決めねばな",Meirova,,Meirova,,Meirova
"盗賊たちは一族郎党が集まって住んでいるらしい
いったん揉めたら大ごとだ
一度レスタニアに戻っておくか？",Gurdolin,,Gurdolin,,Gurdolin
"ねえ隊長――
敵に新たな援軍があったってイェルハルドは
言ってたよね？",Lise,,Lise,,Lise
"メイロワ将軍とベルタとかいう盗賊のあいだに
どんな因縁があるのか――",Elliot,,Elliot,,Elliot
"全然わかりませんけど、とりあえず将軍が
頭を下げないと物事が動かないようですね",Elliot,,Elliot,,Elliot
"ジョゼフ様はネド王子への贈り物を
考えているようだけど――",Klaus,,Klaus,,Klaus
"完全に無事が確認されてから――
あるいは生きていることを確認してからじゃないと
ネド王子に関してうかつなことは言えないね",Klaus,,Klaus,,Klaus
"そうか――ネド王子はまだおらんか
しかし、そのイェルハルドなる者の情報は
信ぴょう性が高そうだな",Joseph,,Joseph,,Joseph
"そして気になるのは、メガド離宮が
援軍の登場で堕ちてしまったということ――",Joseph,,Joseph,,Joseph
"レスタニアで言えば、この神殿が
敵の手に落ちたのと同じ",Joseph,,Joseph,,Joseph
アッカーシェランの嘆きが聞こえるようだぞ,Joseph,,Joseph,,Joseph
