old,speaker,english,speaker,english,speaker
そうだ、君にお願いがあってね,Theodor,,Theodor,,Theodor
"外で暴れている、騒がしい魔物を
始末してきて欲しいんだ
僕一人だと時間がかかりそうだからね",Theodor,,Theodor,,Theodor
"君なら上手くやれると思うけど
自分の命の重みは常々忘れないように――
そうだ、一度も倒れずに討伐してきてくれたら
お礼の品を奮発しようじゃないか",Theodor,,Theodor,,Theodor
"魔物を始末したら、ここに集合して
首尾を聞かせてくれ
それじゃ、頼んだよ",Theodor,,Theodor,,Theodor
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が多くなります,The White Dragon,,The White Dragon,,The White Dragon
パーティメンバーが死亡状態になりました,The White Dragon,,The White Dragon,,The White Dragon
依頼者からの報酬が下がります,The White Dragon,,The White Dragon,,The White Dragon
"君なら上手くやれると思うけど
自分の命の重みは常々忘れないようにね
いや――",Theodor,,Theodor,,Theodor
"別に説教をしたいわけじゃないんだ
ただ、君を見ていると
懐かしき日々のことを思い出す――",Theodor,,Theodor,,Theodor
"さ、魔物を始末したら
ここに集合して首尾を聞かせてくれ
それじゃ、頼んだよ",Theodor,,Theodor,,Theodor
"忠告通り完璧にやってくれたようだね
いや――君なら当然といったところか",Theodor,,Theodor,,Theodor
"最高のお礼を用意しておいた
ぜひ、活用してほしい",Theodor,,Theodor,,Theodor
"言ったはずだよ、命は大事にしろと――
悪いが、今回の報酬はわずかなものだよ",Theodor,,Theodor,,Theodor
