old,speaker,english,speaker,english,speaker
"戦闘で負った足の怪我が
思った以上に長引いてましてね
痛みも全然引いてくれなくて参りましたよ",Yumit,,Yumit,,Yumit
"こうなったらアレを試すしかなさそうですね
我が家に代々伝わる、痛み止めの秘伝――",Yumit,,Yumit,,Yumit
"《<QDEL NAME 0 3>》を適量用意して
すりつぶした後に傷口に塗り込むだけ――
お手軽でしょう？",Yumit,,Yumit,,Yumit
"この方法は、傷口がひどくしみるんで
できれば避けたかったんですがね
だけどそれさえ耐えれば、痛みもじきに引くはず",Yumit,,Yumit,,Yumit
"そういうわけで、《<QDEL NAME 0 3>》を
お持ちでしたら分けてくれませんか
そうですね――＜<QDEL NUM 0 3>＞つほどいただければと",Yumit,,Yumit,,Yumit
"《<QDEL NAME 0 3>》を＜<QDEL NUM 0 3>＞つほど用意して
すりつぶした後に傷口に塗り込む――",Yumit,,Yumit,,Yumit
"これで、戦闘で負った足の怪我の痛みも
今よりマシになるはずです
もしお持ちでしたら分けてくれませんか",Yumit,,Yumit,,Yumit
"手持ちの分は、ここまで逃げてくる途中で
うっかり落としてしまったもので――
どうか、お願いします",Yumit,,Yumit,,Yumit
"ああ、これだけあれば十分ですよ
ありがとうございます
さっそくすりつぶして
傷口に塗り込む準備をしましょう",Yumit,,Yumit,,Yumit
"それにしても――あの時、逃げる途中で
手持ちの《<QDEL NAME 0 3>》を
うっかり落としてしまったんですが、それを
オークたちが持っていくのを確かに見たんです",Yumit,,Yumit,,Yumit
"連中、西の方に走り去っていったので
もしかしたら今頃は、最近開いた
《<STG 1006>》にでも
逃げ込んでいるのかもしれません",Yumit,,Yumit,,Yumit
"――うーん、冷静になってみると
だんだん悔しくなってきました",Yumit,,Yumit,,Yumit
"あなた、もし良ければ私の代わりに
《<STG 1006>》まで行って
それらしいオークがいたら倒してきてくれませんか",Yumit,,Yumit,,Yumit
"今もオークたちが《<QDEL NAME 0 3>》を
持っているかどうかわかりませんが――
もし持っているようなら
とことんまでブッ倒してしまって構いませんから！",Yumit,,Yumit,,Yumit
"私が落とした《<QDEL NAME 0 3>》を持ち去った
オークたちは、今頃は最近開いた
《<STG 1006>》にでも
逃げ込んでいるのかもしれません",Yumit,,Yumit,,Yumit
"あなた、もし良ければ私の代わりに
《<STG 1006>》まで行って
それらしいオークがいたら倒してきてくれませんか",Yumit,,Yumit,,Yumit
"《<QDEL NAME 0 3>》を持っているようでしたら
確実にあの時のオークたちです
その時は――もう思う存分
ブッ倒してしまってください！",Yumit,,Yumit,,Yumit
"やっぱり、《<STG 1006>》に
あの時のオークたちがいたんですね
これで、私の溜飲も下がりました
本当にありがとうございます",Yumit,,Yumit,,Yumit
"奪われた《<QDEL NAME 0 3>》については――
あなたが、私のためにオークたちを
倒してきてくれたってだけで十分ですよ
足の痛みも、だいぶ引いてきましたしね",Yumit,,Yumit,,Yumit
"もし連中が《<QDEL NAME 0 3>》を
持っていたとしても、全部あなたに差し上げますよ",Yumit,,Yumit,,Yumit
